# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947168_1
UniRef90_A0A3B8W1L6	37.0903310154
UniRef90_A0A3B8W1L6|unclassified	37.0903310154
UniClust90_7041-EMCEPKFH_01791	37.0596652362
UniClust90_7041-EMCEPKFH_01791|unclassified	37.0596652362
UniRef90_A0A174D1U9	37.0571002056
UniRef90_A0A174D1U9|unclassified	37.0571002056
UniClust90_4044-IHHFLOOJ_01142	37.0262962985
UniClust90_4044-IHHFLOOJ_01142|unclassified	37.0262962985
UniClust90_4194-OAOOEECJ_00149	37.0262962985
UniClust90_4194-OAOOEECJ_00149|unclassified	37.0262962985
UniClust90_102999-LBICIENN_00566	36.9955435607
UniClust90_102999-LBICIENN_00566|unclassified	36.9955435607
UniClust90_5874-MIAHONAE_01420	36.9955435607
UniClust90_5874-MIAHONAE_01420|unclassified	36.9955435607
UniRef90_Q8ABA9	36.9955435607
UniRef90_Q8ABA9|unclassified	36.9955435607
UniRef90_UNK4910-BGFPJLGG_01537	36.9648418648
UniRef90_UNK4910-BGFPJLGG_01537|unclassified	36.9648418648
UniClust90_102995-LLPICFEG_03300	36.9035910912
UniClust90_102995-LLPICFEG_03300|unclassified	36.9035910912
UniClust90_4652-FNHPAMDO_01119	36.8794559089
UniClust90_4652-FNHPAMDO_01119|unclassified	36.8794559089
UniRef90_B0MYI9	36.8730417608
UniRef90_B0MYI9|unclassified	36.8730417608
UniRef90_A0A2N7AUD4	36.8690155728
UniRef90_A0A2N7AUD4|unclassified	36.8690155728
UniClust90_4870-DBKGGLJI_01094	36.8549075389
UniClust90_4870-DBKGGLJI_01094|unclassified	36.8549075389
UniClust90_1824-IHPJCCAO_01514	36.8430533874
UniClust90_1824-IHPJCCAO_01514|unclassified	36.8430533874
UniRef90_A0A381I3F2	36.8329775824
UniRef90_A0A381I3F2|unclassified	36.8329775824
UniRef90_A0A174DAS8	36.8120945844
UniRef90_A0A174DAS8|unclassified	36.8120945844
UniRef90_UNK5853-BLGNDPNL_00871	36.8120945844
UniRef90_UNK5853-BLGNDPNL_00871|unclassified	36.8120945844
UniRef90_UNK9290-GEJHCHGC_01817	36.8120945844
UniRef90_UNK9290-GEJHCHGC_01817|unclassified	36.8120945844
UniRef90_A0A085A9W0	36.8115148244
UniRef90_A0A085A9W0|unclassified	36.8115148244
UniRef90_J9FZ99	36.7846847061
UniRef90_J9FZ99|unclassified	36.7846847061
UniRef90_A0A174FCH8	36.7513485537
UniRef90_A0A174FCH8|unclassified	36.7513485537
UniRef90_UNK5853-FAHNFLDF_00525	36.7210506571
UniRef90_UNK5853-FAHNFLDF_00525|unclassified	36.7210506571
UniRef90_A0A0D5MJ51	36.7045404807
UniRef90_A0A0D5MJ51|unclassified	36.7045404807
UniRef90_UNK4793-KIFKCNFH_01999	36.6908026747
UniRef90_UNK4793-KIFKCNFH_01999|unclassified	36.6908026747
UniRef90_A0A377XLL6	36.6840975003
UniRef90_A0A377XLL6|unclassified	36.6840975003
UniRef90_UNK35535-LNECKPJP_01433	36.6788511702
UniRef90_UNK35535-LNECKPJP_01433|unclassified	36.6788511702
UniClust90_66069-PDANDPNJ_00758	36.6728477931
UniClust90_66069-PDANDPNJ_00758|unclassified	36.6728477931
UniRef90_A0A345H6F4	36.6606044832
UniRef90_A0A345H6F4|unclassified	36.6606044832
UniRef90_B5CVY9	36.6402530168
UniRef90_B5CVY9|unclassified	36.6402530168
UniRef90_UNK8059-LPCKHCBL_00001	36.6003569820
UniRef90_UNK8059-LPCKHCBL_00001|unclassified	36.6003569820
UniRef90_E8T2X6	36.5922270098
UniRef90_E8T2X6|unclassified	36.5922270098
UniRef90_A0A1Y0VWU3	36.5684484145
UniRef90_A0A1Y0VWU3|unclassified	36.5684484145
UniRef90_A0A1H7J4Y7	36.5672116500
UniRef90_A0A1H7J4Y7|unclassified	36.5672116500
UniRef90_A0A350F3P0	36.5417545431
UniRef90_A0A350F3P0|unclassified	36.5417545431
UniRef90_R5X9M4	36.5403071756
UniRef90_R5X9M4|unclassified	36.5403071756
UniClust90_1957-IJKKCLAP_00923	36.5279724651
UniClust90_1957-IJKKCLAP_00923|unclassified	36.5279724651
UniClust90_41705-JOBOPIKC_02235	36.5103561042
UniClust90_41705-JOBOPIKC_02235|unclassified	36.5103561042
UniRef90_A0A015V5E8	36.5103561042
UniRef90_A0A015V5E8|unclassified	36.5103561042
UniRef90_A0A1X6RME2	36.5103561042
UniRef90_A0A1X6RME2|unclassified	36.5103561042
UniRef90_A0A174UXJ4	36.5057092252
UniRef90_A0A174UXJ4|unclassified	36.5057092252
UniClust90_2285-ILMCNCJM_00221	36.4804540926
UniClust90_2285-ILMCNCJM_00221|unclassified	36.4804540926
UniClust90_41950-EIHNHDFH_00901	36.4688996895
UniClust90_41950-EIHNHDFH_00901|unclassified	36.4688996895
UniRef90_UNK4936-FNHBFBMA_00206	36.4547191739
UniRef90_UNK4936-FNHBFBMA_00206|unclassified	36.4547191739
UniClust90_15145-GEMJEAOG_01540	36.4506010205
UniClust90_15145-GEMJEAOG_01540|unclassified	36.4506010205
UniRef90_A0A1C6AXB9	36.4506010205
UniRef90_A0A1C6AXB9|unclassified	36.4506010205
UniRef90_A0A1E3L769	36.4506010205
UniRef90_A0A1E3L769|unclassified	36.4506010205
UniRef90_A0A3G9GY33	36.4506010205
UniRef90_A0A3G9GY33|unclassified	36.4506010205
UniRef90_A0A3P8KYW0	36.4506010205
UniRef90_A0A3P8KYW0|unclassified	36.4506010205
UniRef90_W4USZ4	36.4379401967
UniRef90_W4USZ4|unclassified	36.4379401967
UniRef90_A0A2X2TPR5	36.4207967679
UniRef90_A0A2X2TPR5|unclassified	36.4207967679
UniRef90_A0A0R2MQ30	36.4001435258
UniRef90_A0A0R2MQ30|unclassified	36.4001435258
UniClust90_15380-HKJFLKAH_00212	36.3348329488
UniClust90_15380-HKJFLKAH_00212|unclassified	36.3348329488
UniRef90_A0A0T9Y1C1	36.3316757317
UniRef90_A0A0T9Y1C1|unclassified	36.3316757317
UniRef90_A0A180FN30	36.3062169333
UniRef90_A0A180FN30|unclassified	36.3062169333
UniRef90_A0A255T232	36.2779685803
UniRef90_A0A255T232|unclassified	36.2779685803
UniClust90_9272-CLIFGNOC_00701	36.2725036214
UniClust90_9272-CLIFGNOC_00701|unclassified	36.2725036214
UniRef90_B0MSX6	36.2725036214
UniRef90_B0MSX6|unclassified	36.2725036214
UniRef90_U3N967	36.2673588278
UniRef90_U3N967|unclassified	36.2673588278
UniRef90_A0A1G8QRD8	36.2478152388
UniRef90_A0A1G8QRD8|unclassified	36.2478152388
UniRef90_A0A174JV95	36.2470453902
UniRef90_A0A174JV95|unclassified	36.2470453902
UniClust90_41781-GADENKAG_00137	36.2403834476
UniClust90_41781-GADENKAG_00137|unclassified	36.2403834476
UniRef90_A6NU91	36.2202319572
UniRef90_A6NU91|unclassified	36.2202319572
UniRef90_A0A174MYF9	36.2135239407
UniRef90_A0A174MYF9|unclassified	36.2135239407
UniRef90_K6AET8	36.2114705655
UniRef90_K6AET8|unclassified	36.2114705655
UniClust90_4038-GKPDGPID_00557	36.1547357525
UniClust90_4038-GKPDGPID_00557|unclassified	36.1547357525
UniRef90_A0A174SWV6	36.1547357525
UniRef90_A0A174SWV6|unclassified	36.1547357525
UniRef90_Q8A8W3	36.1371532217
UniRef90_Q8A8W3|unclassified	36.1371532217
UniRef90_B8CKE7	36.1364633626
UniRef90_B8CKE7|unclassified	36.1364633626
UniRef90_A0A173YKT0	36.0961381257
UniRef90_A0A173YKT0|unclassified	36.0961381257
UniClust90_2303-FMGBDKIP_02214	36.0857450685
UniClust90_2303-FMGBDKIP_02214|unclassified	36.0857450685
UniClust90_21779-FDICAMOK_01593	36.0716046550
UniClust90_21779-FDICAMOK_01593|unclassified	36.0716046550
UniClust90_41568-MAPFAGPN_01914	36.0705131959
UniClust90_41568-MAPFAGPN_01914|unclassified	36.0705131959
UniRef90_J9YXU0	36.0619579826
UniRef90_J9YXU0|unclassified	36.0619579826
UniRef90_A0A407U8B8	36.0413547197
UniRef90_A0A407U8B8|unclassified	36.0413547197
UniRef90_UNK1833-JEHPMGJP_02001	36.0377301352
UniRef90_UNK1833-JEHPMGJP_02001|unclassified	36.0377301352
UniRef90_F7LSI8	35.9947590456
UniRef90_F7LSI8|unclassified	35.9947590456
UniClust90_2327-KHFFKCFC_00592	35.9923783405
UniClust90_2327-KHFFKCFC_00592|unclassified	35.9923783405
UniRef90_A0A173ZE13	35.9827259878
UniRef90_A0A173ZE13|unclassified	35.9827259878
UniClust90_41539-IKNFCKHM_02011	35.9795108620
UniClust90_41539-IKNFCKHM_02011|unclassified	35.9795108620
UniRef90_A0A0T8WTY9	35.9795108620
UniRef90_A0A0T8WTY9|unclassified	35.9795108620
UniRef90_A0A173W6F2	35.9795108620
UniRef90_A0A173W6F2|unclassified	35.9795108620
UniRef90_A0A1M5PGP4	35.9795108620
UniRef90_A0A1M5PGP4|unclassified	35.9795108620
UniRef90_A0A073KSF7	35.9681772561
UniRef90_A0A073KSF7|unclassified	35.9681772561
UniRef90_UNK15273-HMAIHLMI_01626	35.9660126404
UniRef90_UNK15273-HMAIHLMI_01626|unclassified	35.9660126404
UniClust90_42364-IFJCPIMK_01904	35.9657061433
UniClust90_42364-IFJCPIMK_01904|unclassified	35.9657061433
UniClust90_40295-KKOKBKBJ_00660	35.9504717087
UniClust90_40295-KKOKBKBJ_00660|unclassified	35.9504717087
UniRef90_A0A381I3C4	35.9504717087
UniRef90_A0A381I3C4|unclassified	35.9504717087
UniClust90_40949-DGDGMLJI_00469	35.9425874160
UniClust90_40949-DGDGMLJI_00469|unclassified	35.9425874160
UniClust90_6221-NEMIPHOH_02894	35.9214793928
UniClust90_6221-NEMIPHOH_02894|unclassified	35.9214793928
UniRef90_A0A376L449	35.9214793928
UniRef90_A0A376L449|unclassified	35.9214793928
UniRef90_UNK1831-IJDJMOEC_01847	35.9163367129
UniRef90_UNK1831-IJDJMOEC_01847|unclassified	35.9163367129
UniRef90_A6L8C4	35.8925338010
UniRef90_A6L8C4|unclassified	35.8925338010
UniClust90_4787-MMDIAPPI_04020	35.8777755823
UniClust90_4787-MMDIAPPI_04020|unclassified	35.8777755823
UniClust90_41514-NHAGNENI_00504	35.8711953800
UniClust90_41514-NHAGNENI_00504|unclassified	35.8711953800
UniClust90_41600-OLGKBKBO_01068	35.8711953800
UniClust90_41600-OLGKBKBO_01068|unclassified	35.8711953800
UniClust90_40484-MIDOLJJD_01293	35.8636348205
UniClust90_40484-MIDOLJJD_01293|unclassified	35.8636348205
UniRef90_A0A381I3P6	35.8636348205
UniRef90_A0A381I3P6|unclassified	35.8636348205
UniRef90_A0A3D5L0X5	35.8364247964
UniRef90_A0A3D5L0X5|unclassified	35.8364247964
UniRef90_W6NZ84	35.8296554391
UniRef90_W6NZ84|unclassified	35.8296554391
UniClust90_41016-CFGKOFKP_00454	35.8059762436
UniClust90_41016-CFGKOFKP_00454|unclassified	35.8059762436
UniRef90_A0A174DLM3	35.8059762436
UniRef90_A0A174DLM3|unclassified	35.8059762436
UniRef90_A0A174N067	35.8059762436
UniRef90_A0A174N067|unclassified	35.8059762436
UniRef90_T2JTY8	35.8059762436
UniRef90_T2JTY8|unclassified	35.8059762436
UniRef90_P0AGC4	35.7626753283
UniRef90_P0AGC4|unclassified	35.7626753283
UniRef90_A0A1Y3QZN0	35.7198351621
UniRef90_A0A1Y3QZN0|unclassified	35.7198351621
UniRef90_A6L075	35.7198351621
UniRef90_A6L075|unclassified	35.7198351621
UniClust90_4791-IDICIFPC_01348	35.6946276517
UniClust90_4791-IDICIFPC_01348|unclassified	35.6946276517
UniRef90_E6SVU9	35.6912134993
UniRef90_E6SVU9|unclassified	35.6912134993
UniClust90_78703-DIAAPPLM_03473	35.6626376678
UniClust90_78703-DIAAPPLM_03473|unclassified	35.6626376678
UniRef90_A0A0F0C7U6	35.6626376678
UniRef90_A0A0F0C7U6|unclassified	35.6626376678
UniRef90_A0A3N9NF52	35.6541874173
UniRef90_A0A3N9NF52|unclassified	35.6541874173
UniClust90_41717-AKCPNAEJ_00269	35.6413376071
UniClust90_41717-AKCPNAEJ_00269|unclassified	35.6413376071
UniClust90_15115-BNDNPGBN_01081	35.6341075577
UniClust90_15115-BNDNPGBN_01081|unclassified	35.6341075577
UniClust90_1644-HGKBPLCE_02174	35.6341075577
UniClust90_1644-HGKBPLCE_02174|unclassified	35.6341075577
UniRef90_G8TKC4	35.6341075577
UniRef90_G8TKC4|unclassified	35.6341075577
UniClust90_48439-CNOAJCGK_00538	35.6333367050
UniClust90_48439-CNOAJCGK_00538|unclassified	35.6333367050
UniClust90_1934-EBFBJHFD_01161	35.6056230592
UniClust90_1934-EBFBJHFD_01161|unclassified	35.6056230592
UniClust90_5858-HBEKIDLN_01071	35.6056230592
UniClust90_5858-HBEKIDLN_01071|unclassified	35.6056230592
UniRef90_A6L7P7	35.6056230592
UniRef90_A6L7P7|unclassified	35.6056230592
UniRef90_UNK5857-GDHBLFHH_01169	35.6056230592
UniRef90_UNK5857-GDHBLFHH_01169|unclassified	35.6056230592
UniClust90_41663-LNDAGIAH_00384	35.5487904606
UniClust90_41663-LNDAGIAH_00384|unclassified	35.5487904606
UniRef90_A0A316BSU0	35.5487904606
UniRef90_A0A316BSU0|unclassified	35.5487904606
UniClust90_37535-NMFELMOM_01206	35.5204421428
UniClust90_37535-NMFELMOM_01206|unclassified	35.5204421428
UniRef90_A0A1Q3MK53	35.5204421428
UniRef90_A0A1Q3MK53|unclassified	35.5204421428
UniClust90_37276-HEDLHHCN_00915	35.4925928526
UniClust90_37276-HEDLHHCN_00915|unclassified	35.4925928526
UniRef90_A0A174G1J4	35.4863712618
UniRef90_A0A174G1J4|unclassified	35.4863712618
UniClust90_4809-EGGAKFFC_03246	35.4797286350
UniClust90_4809-EGGAKFFC_03246|unclassified	35.4797286350
UniClust90_4733-CBLEBIPE_03569	35.4393288445
UniClust90_4733-CBLEBIPE_03569|unclassified	35.4393288445
UniClust90_14822-GIOONPLJ_00664	35.4356678179
UniClust90_14822-GIOONPLJ_00664|unclassified	35.4356678179
UniClust90_52810-OHOOAJJP_01514	35.4356678179
UniClust90_52810-OHOOAJJP_01514|unclassified	35.4356678179
UniRef90_A0A1K0FGX9	35.4356678179
UniRef90_A0A1K0FGX9|unclassified	35.4356678179
UniRef90_E0N4B3	35.4356678179
UniRef90_E0N4B3|unclassified	35.4356678179
UniRef90_A0A0H4QJ86	35.4168823408
UniRef90_A0A0H4QJ86|unclassified	35.4168823408
UniRef90_UNK63885-JDBDFFEL_01296	35.4077081814
UniRef90_UNK63885-JDBDFFEL_01296|unclassified	35.4077081814
UniClust90_41538-JOMOINIM_01457	35.4074995605
UniClust90_41538-JOMOINIM_01457|unclassified	35.4074995605
UniClust90_4574-OFPKPDPP_01085	35.4074995605
UniClust90_4574-OFPKPDPP_01085|unclassified	35.4074995605
UniRef90_Q8A5K8	35.4020457960
UniRef90_Q8A5K8|unclassified	35.4020457960
UniRef90_U2PA19	35.3953212227
UniRef90_U2PA19|unclassified	35.3953212227
UniClust90_7114-LCFMMLHJ_01794	35.3793760501
UniClust90_7114-LCFMMLHJ_01794|unclassified	35.3793760501
UniClust90_53821-OHLBOBFC_01300	35.3512971802
UniClust90_53821-OHLBOBFC_01300|unclassified	35.3512971802
UniRef90_A0A486C3Y2	35.3430585824
UniRef90_A0A486C3Y2|unclassified	35.3430585824
UniRef90_A0A174TT85	35.3394644227
UniRef90_A0A174TT85|unclassified	35.3394644227
UniClust90_15495-NBMDIOIP_01241	35.3382956008
UniClust90_15495-NBMDIOIP_01241|unclassified	35.3382956008
UniRef90_Q7MU65	35.3354544487
UniRef90_Q7MU65|unclassified	35.3354544487
UniRef90_W7YH24	35.3204052109
UniRef90_W7YH24|unclassified	35.3204052109
UniClust90_40068-NLCOKAJH_01268	35.3047566229
UniClust90_40068-NLCOKAJH_01268|unclassified	35.3047566229
UniRef90_P0AEZ8	35.2952729375
UniRef90_P0AEZ8|unclassified	35.2952729375
UniRef90_W4PVZ0	35.2757996849
UniRef90_W4PVZ0|unclassified	35.2757996849
UniRef90_A0A1C6AXI7	35.2673273532
UniRef90_A0A1C6AXI7|unclassified	35.2673273532
UniClust90_1959-JACFLFGM_00322	35.2394259866
UniClust90_1959-JACFLFGM_00322|unclassified	35.2394259866
UniRef90_A0A381HPN6	35.2394259866
UniRef90_A0A381HPN6|unclassified	35.2394259866
UniRef90_UNK5037-MPONJCHF_02455	35.2394259866
UniRef90_UNK5037-MPONJCHF_02455|unclassified	35.2394259866
UniRef90_A0A173XA50	35.1837554874
UniRef90_A0A173XA50|unclassified	35.1837554874
UniRef90_A0A379TC22	35.1837554874
UniRef90_A0A379TC22|unclassified	35.1837554874
UniClust90_41460-AOGLNABG_00416	35.1775391389
UniClust90_41460-AOGLNABG_00416|unclassified	35.1775391389
UniClust90_4922-JLFMMGLE_00576	35.1587342013
UniClust90_4922-JLFMMGLE_00576|unclassified	35.1587342013
UniClust90_4546-LEMFHKLN_01196	35.1282606050
UniClust90_4546-LEMFHKLN_01196|unclassified	35.1282606050
UniClust90_7050-BBOOPKDD_00989	35.1282606050
UniClust90_7050-BBOOPKDD_00989|unclassified	35.1282606050
UniClust90_35722-FHDDKALE_00001	35.1005787605
UniClust90_35722-FHDDKALE_00001|unclassified	35.1005787605
UniRef90_A0A174IVN6	35.0885177295
UniRef90_A0A174IVN6|unclassified	35.0885177295
UniClust90_41672-DJJPLFGD_01532	35.0762069104
UniClust90_41672-DJJPLFGD_01532|unclassified	35.0762069104
UniClust90_1941-PFIHDHBH_01789	35.0729405095
UniClust90_1941-PFIHDHBH_01789|unclassified	35.0729405095
UniClust90_4052-FHBDHFLP_01542	35.0453457491
UniClust90_4052-FHBDHFLP_01542|unclassified	35.0453457491
UniClust90_8059-LPCKHCBL_00693	35.0453457491
UniClust90_8059-LPCKHCBL_00693|unclassified	35.0453457491
UniRef90_UNK1945-MIENNJHC_00198	35.0453457491
UniRef90_UNK1945-MIENNJHC_00198|unclassified	35.0453457491
UniRef90_A0A090Q511	35.0320398504
UniRef90_A0A090Q511|unclassified	35.0320398504
UniRef90_UNK35742-MBJABFJE_00213	35.0276629669
UniRef90_UNK35742-MBJABFJE_00213|unclassified	35.0276629669
UniRef90_A0A3B0UCG7	34.9983925945
UniRef90_A0A3B0UCG7|unclassified	34.9983925945
UniClust90_5104-LHPCCLLA_01976	34.9920122999
UniClust90_5104-LHPCCLLA_01976|unclassified	34.9920122999
UniRef90_H1X6G1	34.9902862899
UniRef90_H1X6G1|unclassified	34.9902862899
UniClust90_2306-MMPCELFA_01837	34.9628213870
UniClust90_2306-MMPCELFA_01837|unclassified	34.9628213870
UniClust90_51670-BEDGPDKL_00416	34.9553685216
UniClust90_51670-BEDGPDKL_00416|unclassified	34.9553685216
UniRef90_A0A0P0M3P3	34.9353995664
UniRef90_A0A0P0M3P3|unclassified	34.9353995664
UniRef90_UNK14875-BGLFODJC_00449	34.9042170079
UniRef90_UNK14875-BGLFODJC_00449|unclassified	34.9042170079
UniRef90_A0A397WAT4	34.8914430620
UniRef90_A0A397WAT4|unclassified	34.8914430620
UniClust90_37065-JIPPNGIA_00413	34.8806847667
UniClust90_37065-JIPPNGIA_00413|unclassified	34.8806847667
UniRef90_A0A1C5SYC6	34.8806847667
UniRef90_A0A1C5SYC6|unclassified	34.8806847667
UniRef90_D6D0J5	34.8806847667
UniRef90_D6D0J5|unclassified	34.8806847667
UniRef90_A0A2S5A867	34.8533915861
UniRef90_A0A2S5A867|unclassified	34.8533915861
UniClust90_5089-OCKAONDJ_01241	34.8397702078
UniClust90_5089-OCKAONDJ_01241|unclassified	34.8397702078
UniClust90_8226-ILJOKIIN_00281	34.8338622578
UniClust90_8226-ILJOKIIN_00281|unclassified	34.8338622578
UniRef90_A0A0P0L7X4	34.7989331618
UniRef90_A0A0P0L7X4|unclassified	34.7989331618
UniRef90_A0A170ZD98	34.7989331618
UniRef90_A0A170ZD98|unclassified	34.7989331618
UniRef90_D4LS93	34.7989331618
UniRef90_D4LS93|unclassified	34.7989331618
UniRef90_A0A380Z4E3	34.7926332083
UniRef90_A0A380Z4E3|unclassified	34.7926332083
UniRef90_G9YWK3	34.7717677183
UniRef90_G9YWK3|unclassified	34.7717677183
UniRef90_B0NH89	34.7446446545
UniRef90_B0NH89|unclassified	34.7446446545
UniRef90_UNK15134-BOIHGCMP_02072	34.7446446545
UniRef90_UNK15134-BOIHGCMP_02072|unclassified	34.7446446545
UniRef90_A0A3D5WKB5	34.7135970902
UniRef90_A0A3D5WKB5|unclassified	34.7135970902
UniRef90_R5JWE8	34.6945276053
UniRef90_R5JWE8|unclassified	34.6945276053
UniRef90_A0A174WEF9	34.6905252703
UniRef90_A0A174WEF9|unclassified	34.6905252703
UniRef90_A0A174VXD7	34.6365742201
UniRef90_A0A174VXD7|unclassified	34.6365742201
UniRef90_A0A0P0FNC8	34.5943111781
UniRef90_A0A0P0FNC8|unclassified	34.5943111781
UniClust90_1813-KEIKCGNA_01793	34.5827907198
UniClust90_1813-KEIKCGNA_01793|unclassified	34.5827907198
UniClust90_1991-FAGDMLDA_01232	34.5827907198
UniClust90_1991-FAGDMLDA_01232|unclassified	34.5827907198
UniClust90_35738-LPFEMCMG_01113	34.5827907198
UniClust90_35738-LPFEMCMG_01113|unclassified	34.5827907198
UniClust90_4786-OFBNNEKJ_00877	34.5827907198
UniClust90_4786-OFBNNEKJ_00877|unclassified	34.5827907198
UniRef90_A0A388SAY7	34.5474977066
UniRef90_A0A388SAY7|unclassified	34.5474977066
UniClust90_35799-HJOJCPPO_01677	34.5291739900
UniClust90_35799-HJOJCPPO_01677|unclassified	34.5291739900
UniRef90_A0A380YQD2	34.5291739900
UniRef90_A0A380YQD2|unclassified	34.5291739900
UniClust90_4524-GJELNICE_02461	34.5161562611
UniClust90_4524-GJELNICE_02461|unclassified	34.5161562611
UniRef90_A0A1B6BDV2	34.5108807061
UniRef90_A0A1B6BDV2|unclassified	34.5108807061
UniRef90_A0A376TU68	34.5024279218
UniRef90_A0A376TU68|unclassified	34.5024279218
UniClust90_1416-CHJIPEIN_00405	34.4971485836
UniClust90_1416-CHJIPEIN_00405|unclassified	34.4971485836
UniClust90_4121-PKOCNNBC_00231	34.4971485836
UniClust90_4121-PKOCNNBC_00231|unclassified	34.4971485836
UniClust90_40231-ELDADJAK_00968	34.4941532211
UniClust90_40231-ELDADJAK_00968|unclassified	34.4941532211
UniRef90_A0A1E3A8J1	34.4909101281
UniRef90_A0A1E3A8J1|unclassified	34.4909101281
UniRef90_U2R9M9	34.4757232563
UniRef90_U2R9M9|unclassified	34.4757232563
UniRef90_UNK1835-BDHDLFEA_02084	34.4757232563
UniRef90_UNK1835-BDHDLFEA_02084|unclassified	34.4757232563
UniClust90_4659-GFEKALMN_01489	34.4595779023
UniClust90_4659-GFEKALMN_01489|unclassified	34.4595779023
UniClust90_66070-GNKAOOFO_00115	34.4257453969
UniClust90_66070-GNKAOOFO_00115|unclassified	34.4257453969
UniClust90_101324-FLDMIPKG_01601	34.4224377489
UniClust90_101324-FLDMIPKG_01601|unclassified	34.4224377489
UniClust90_40319-AGOFJGIE_00060	34.4224377489
UniClust90_40319-AGOFJGIE_00060|unclassified	34.4224377489
UniClust90_40800-ECBBFEOB_01909	34.4224377489
UniClust90_40800-ECBBFEOB_01909|unclassified	34.4224377489
UniClust90_37143-MALNIHIB_01057	34.3843266269
UniClust90_37143-MALNIHIB_01057|unclassified	34.3843266269
UniClust90_4571-HKLDLBNE_01324	34.3693167030
UniClust90_4571-HKLDLBNE_01324|unclassified	34.3693167030
UniClust90_7023-EFDCKGMI_00578	34.3693167030
UniClust90_7023-EFDCKGMI_00578|unclassified	34.3693167030
UniRef90_A0A414VU50	34.3693167030
UniRef90_A0A414VU50|unclassified	34.3693167030
UniRef90_A0A0I0P821	34.2877988004
UniRef90_A0A0I0P821|unclassified	34.2877988004
UniRef90_A0A2E5IAA4	34.2357302353
UniRef90_A0A2E5IAA4|unclassified	34.2357302353
UniClust90_4688-DEEMLKEL_00448	34.2273463716
UniClust90_4688-DEEMLKEL_00448|unclassified	34.2273463716
UniClust90_4631-NHBPINEC_01639	34.2157720247
UniClust90_4631-NHBPINEC_01639|unclassified	34.2157720247
UniClust90_41208-HOILBFEL_00119	34.2089170538
UniClust90_41208-HOILBFEL_00119|unclassified	34.2089170538
UniClust90_41003-CHKBOBLL_00774	34.1849544050
UniClust90_41003-CHKBOBLL_00774|unclassified	34.1849544050
UniClust90_1828-OOJOIKFM_00125	34.1846772426
UniClust90_1828-OOJOIKFM_00125|unclassified	34.1846772426
UniClust90_4438-HPGNNBEK_04231	34.1846772426
UniClust90_4438-HPGNNBEK_04231|unclassified	34.1846772426
UniRef90_A0A0P0L6Z3	34.1846772426
UniRef90_A0A0P0L6Z3|unclassified	34.1846772426
UniRef90_UNK1943-CKGKHFOI_04303	34.1668071936
UniRef90_UNK1943-CKGKHFOI_04303|unclassified	34.1668071936
UniRef90_A0A3V6KZL7	34.1586326818
UniRef90_A0A3V6KZL7|unclassified	34.1586326818
UniClust90_37160-ALPDEIII_00105	34.1322869326
UniClust90_37160-ALPDEIII_00105|unclassified	34.1322869326
UniRef90_E4MBY9	34.1322869326
UniRef90_E4MBY9|unclassified	34.1322869326
UniClust90_1846-IKEPKFOD_02331	34.1310112482
UniClust90_1846-IKEPKFOD_02331|unclassified	34.1310112482
UniClust90_4788-PCHEADII_02358	34.1061519503
UniClust90_4788-PCHEADII_02358|unclassified	34.1061519503
UniClust90_37487-DEGKFOOF_00434	34.0870707988
UniClust90_37487-DEGKFOOF_00434|unclassified	34.0870707988
UniRef90_A0A388SAQ6	34.0800569603
UniRef90_A0A388SAQ6|unclassified	34.0800569603
UniRef90_R5PRX6	34.0664386607
UniRef90_R5PRX6|unclassified	34.0664386607
UniRef90_K1TTH0	34.0540018709
UniRef90_K1TTH0|unclassified	34.0540018709
UniRef90_A0A0J6WSV4	34.0279865906
UniRef90_A0A0J6WSV4|unclassified	34.0279865906
UniClust90_37113-PPNBFHPC_00484	34.0020110283
UniClust90_37113-PPNBFHPC_00484|unclassified	34.0020110283
UniClust90_6719-CHIHOBAM_00896	34.0020110283
UniClust90_6719-CHIHOBAM_00896|unclassified	34.0020110283
UniClust90_9290-MLOMFKNB_01550	34.0020110283
UniClust90_9290-MLOMFKNB_01550|unclassified	34.0020110283
UniRef90_UNK6719-CHIHOBAM_00896	34.0020110283
UniRef90_UNK6719-CHIHOBAM_00896|unclassified	34.0020110283
UniRef90_E7RS94	33.9760750931
UniRef90_E7RS94|unclassified	33.9760750931
UniClust90_10064-BPIGFHFO_00738	33.9713657001
UniClust90_10064-BPIGFHFO_00738|unclassified	33.9713657001
UniClust90_4704-DAHGIKEE_00295	33.9570292220
UniClust90_4704-DAHGIKEE_00295|unclassified	33.9570292220
UniRef90_A0A0P0GU16	33.9569570602
UniRef90_A0A0P0GU16|unclassified	33.9569570602
UniRef90_A0A0P0FCV0	33.9516037457
UniRef90_A0A0P0FCV0|unclassified	33.9516037457
UniRef90_N0CAC2	33.9501786944
UniRef90_N0CAC2|unclassified	33.9501786944
UniRef90_A0A174HUM6	33.9243217419
UniRef90_A0A174HUM6|unclassified	33.9243217419
UniRef90_UPI000B7F210B	33.9243217419
UniRef90_UPI000B7F210B|unclassified	33.9243217419
UniClust90_1796-LGMPHNHC_01910	33.8985041454
UniClust90_1796-LGMPHNHC_01910|unclassified	33.8985041454
UniClust90_35784-OLAJIMIK_01502	33.8985041454
UniClust90_35784-OLAJIMIK_01502|unclassified	33.8985041454
UniClust90_41087-PNGGGCFF_00372	33.8985041454
