# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947168_merged
UniClust90_65924-BBKBLBNM_01183	58.2864563145
UniRef90_A0A0P0M5J3	58.2663105061
UniRef90_A0A139KGW8	58.2472195184
UniRef90_O34512	58.2275429760
UniRef90_A0A174EEF6	58.2218933351
UniClust90_65924-FIOALGNM_01578	58.2112251305
UniRef90_A0A180G667	58.2112251305
UniRef90_A0A2V7GG73	58.2112251305
UniRef90_A0A377Z0B5	58.2112251305
UniRef90_A0A3G9GVE1	58.2112251305
UniRef90_A6L9J9	58.2112251305
UniRef90_B0NDL4	58.2112251305
UniRef90_B0NFS8	58.2112251305
UniRef90_D0R4J4	58.2112251305
UniRef90_UNK14843-OHMKLMNG_01000	58.2112251305
UniRef90_A0A174KP22	58.2028069366
UniClust90_3723-AEAPOLHJ_01743	58.1888429676
UniClust90_1704-IKNPLFCF_02397	58.1573016241
UniRef90_A0A174QBD4	58.1462891205
UniClust90_21431-BCDDIEFC_01319	58.1451649082
UniClust90_41539-IKNFCKHM_00871	58.1232016166
UniClust90_35756-HOPNNEMI_01460	58.1128953583
UniClust90_5234-BJAGFENK_00977	58.1128953583
UniRef90_UNK2300-JDJAOMLA_00667	58.1128953583
UniRef90_UNK5234-BJAGFENK_00977	58.1128953583
UniRef90_X1A861	58.0976830442
UniRef90_A0A380KP07	58.0895891015
UniRef90_A0A174J8G7	58.0645165382
UniRef90_Q8A4B1	58.0641649316
UniClust90_5852-NJEDBLJN_00832	58.0148972211
UniRef90_A0A0X8FCS5	58.0148972211
UniRef90_U4KP52	58.0148972211
UniRef90_UPI0007F02500	58.0148972211
UniRef90_A0A378NS24	57.9909539241
UniClust90_1933-EJAAGGAJ_00587	57.9905419922
UniClust90_61822-DNGOKLKF_02512	57.9275652855
UniClust90_41609-JLHAPAEH_02897	57.9172290440
UniRef90_UNK1797-IMBOFNDH_00758	57.9172290440
UniRef90_A0A409U0X6	57.9172290440
UniRef90_UNK4808-HJHMGJCO_00984	57.8946785115
UniRef90_A0A2X3D922	57.8936586155
UniRef90_C5G6D7	57.8724309852
UniClust90_41775-NJKIFLIB_01584	57.8684858023
UniClust90_37143-IFGGCFNL_01255	57.8311149787
UniClust90_5849-CJDPOBBM_01494	57.8198891633
UniRef90_A0A1F6QF81	57.8198891633
UniRef90_I0LAA8	57.8198891633
UniRef90_W4PV03	57.8198891633
UniRef90_A0A1S8L8S1	57.7911994717
UniRef90_D4LFU1	57.7717352241
UniClust90_43353-LPHCOKFP_01973	57.7471825419
UniClust90_1408-DMMAOFCJ_00376	57.7228759264
UniClust90_4763-CPECILKH_03106	57.7228759264
UniClust90_66466-JCHLHFAN_00945	57.7228759264
UniRef90_A0A017NF28	57.7228759264
UniRef90_A0A139P863	57.7228759264
UniRef90_A0A3G9H2B8	57.7228759264
UniRef90_A0A448QRD2	57.7228759264
UniRef90_UNK5853-BLGNDPNL_01468	57.7228759264
UniRef90_UNK7040-PBNOJNND_00001	57.7228759264
UniRef90_UNK5852-INANJONP_01407	57.6986822809
UniClust90_1963-GFDIEPHE_02123	57.6918076239
UniRef90_UNK15074-AJGKGBCP_01628	57.6906540381
UniClust90_41474-LBLGGIGC_00600	57.6261876920
UniRef90_A0A174V325	57.6261876920
UniRef90_A0A1C6AHY0	57.6261876920
UniRef90_A0A3D2X966	57.6261876920
UniRef90_UNK4119-OOGAIICI_00709	57.6261876920
UniRef90_UNK4829-HNGPECGA_01275	57.5600794834
UniClust90_3244-OIFJLAIC_00246	57.5298228297
UniRef90_A0A078SQW4	57.5298228297
UniRef90_A0A0M6WMM6	57.5298228297
UniRef90_A0A174UDK6	57.5298228297
UniRef90_A0A378NQC8	57.5298228297
UniRef90_A0A3C1K393	57.5298228297
UniClust90_15495-DPKNJBDB_00039	57.4962529421
UniRef90_A0A3S4LSK6	57.4672211745
UniRef90_F7JVN0	57.4589725036
UniClust90_4785-GDLMPKID_04767	57.4337797198
UniClust90_7055-GHKKIJHF_01213	57.4337797198
UniRef90_A7VB01	57.4337797198
UniRef90_B0NK26	57.4337797198
UniRef90_Q5LA67	57.4337797198
UniRef90_A0A174U9R3	57.4293817643
UniClust90_4861-BLMFHBDK_01268	57.3887260861
UniClust90_3928-AAFMHJMG_01499	57.3865170108
UniRef90_B2GCE0	57.3828812124
UniRef90_G5SVT0	57.3708545386
UniRef90_A0A2X3F066	57.3380567536
UniClust90_14985-DAFPBFJL_01175	57.3380567536
UniClust90_2127-PGIOJNAC_01087	57.3380567536
UniClust90_37159-BCNCKHBI_00600	57.3380567536
UniClust90_4861-COMHDOJG_01735	57.3380567536
UniClust90_5849-DCNIKIMP_00629	57.3380567536
UniClust90_62192-AKGBJBIP_02147	57.3380567536
UniClust90_66070-DKBEANGO_01098	57.3380567536
UniRef90_A0A0M6WJX3	57.3380567536
UniRef90_D3YF32	57.3380567536
UniRef90_R6XN19	57.3380567536
UniRef90_A0A174TVJ0	57.3017958336
UniClust90_7025-BMAMPOIN_00751	57.2841452686
UniRef90_A0A369QWA3	57.2426523330
UniRef90_A0A424YMI6	57.2426523330
UniRef90_A0A0P0LE22	57.2269181127
UniRef90_D4MZ58	57.1795639606
UniClust90_41556-MAIILGBK_00068	57.1515073980
UniRef90_A0A174XBK3	57.1484165820
UniRef90_A0A174FS18	57.1477225613
UniClust90_13947-MCPLKGMD_00879	57.1475648707
UniClust90_2329-GHCAGAMK_04244	57.1475648707
UniClust90_42016-BPMFGDEH_00303	57.1475648707
UniClust90_4213-KOFDAKKG_00858	57.1475648707
UniClust90_4631-FGPCFHBK_02414	57.1475648707
UniRef90_A0A0H5S8S4	57.1475648707
UniRef90_A0A0R2MQJ8	57.1475648707
UniRef90_A0A447TNU8	57.1475648707
UniRef90_B0NAC5	57.1475648707
UniRef90_D4MYN9	57.1475648707
UniRef90_W1ECM3	57.1475648707
UniClust90_4659-MHMEBBAP_01742	57.0858938463
UniRef90_A0A3R2CF93	57.0641315725
UniRef90_A0A0P0GPJ2	57.0612742517
UniClust90_21046-IJHANOIK_00753	57.0527927896
UniClust90_35720-JAEBPCBB_01298	57.0527927896
UniClust90_35777-HJDAHLGJ_00448	57.0527927896
UniClust90_41521-LOIAOGHO_01580	57.0527927896
UniClust90_41562-PBNKDAAC_00685	57.0527927896
UniClust90_5794-DGKMJGMN_00169	57.0527927896
UniRef90_Q7P3F1	57.0527927896
UniClust90_4598-AEPJICDK_01470	57.0479026974
UniClust90_35682-JGOAKCCG_01824	57.0424486450
UniRef90_A0A412UER9	56.9605453492
UniClust90_2066-MFBFBLJG_00818	56.9583345234
UniClust90_4477-DDLDKAKK_00760	56.9583345234
UniClust90_4809-PJGJOIKI_00245	56.9583345234
UniRef90_A0A0S2W885	56.9583345234
UniRef90_A0A2H0QBX1	56.9583345234
UniRef90_A0A407V3W0	56.9583345234
UniRef90_UPI000642D9F6	56.9583345234
UniRef90_A0A0P0M0I9	56.9234949892
UniClust90_14243-NKODNAOC_01310	56.9194537966
UniClust90_4621-LHJJFANC_00156	56.9121959873
UniRef90_A0A0P0ESN7	56.8686871784
UniClust90_14761-DNPEJOAI_01358	56.8641885159
UniClust90_1559-PGIJFDOP_00904	56.8641885159
UniClust90_35759-FHEMDLLC_01157	56.8641885159
UniClust90_4960-IMMEPPCO_02086	56.8641885159
UniRef90_A0A1C5MGR4	56.8641885159
UniRef90_A0A381HFI7	56.8641885159
UniRef90_A0A383RTU6	56.8641885159
UniRef90_UNK1818-FNHCFNOB_01716	56.8641885159
UniClust90_17230-CGBJHFLB_00248	56.8207773095
UniRef90_A0A1C5UG38	56.8175808137
UniRef90_A0A173YMT3	56.8054652355
UniClust90_5870-DMDCCOKL_00636	56.7703532214
UniRef90_A0A0T8CKX5	56.7703532214
UniRef90_A0A174ASH0	56.7703532214
UniRef90_R5C2A5	56.7703532214
UniRef90_UNK4078-DOIAHPHL_02850	56.7703532214
UniRef90_A0A2S3U9B0	56.7075955223
UniRef90_Q8A7T2	56.7019090729
UniClust90_21431-PNPBOOKL_00900	56.6835528312
UniClust90_71759-JMFCLBLO_01648	56.6768271040
UniRef90_A0A174AGQ0	56.6768271040
UniRef90_A0A378APC4	56.6768271040
UniRef90_D4LXU2	56.6768271040
UniRef90_UNK4550-GOKGEMMB_00742	56.6768271040
UniRef90_A0A355XGX5	56.6400188193
UniRef90_D1YJU1	56.6300362862
UniClust90_40043-EIGIEEMB_01528	56.6158003251
UniRef90_A0A330MIX0	56.6090397491
UniClust90_95257-JBPKFGBM_00474	56.6068940740
UniClust90_35757-HOIFAKFC_01687	56.5979576360
UniRef90_A0A174XPC8	56.5970702850
UniRef90_A0A381HJ58	56.5941479339
UniRef90_UNK1889-MNPCLMPK_01628	56.5885495778
UniClust90_14127-CKDOFKPM_00917	56.5836086384
UniClust90_1688-ALMELGLN_02387	56.5836086384
UniClust90_7356-CLMKIDEC_03719	56.5836086384
UniRef90_A0A163T1K3	56.5836086384
UniRef90_A0A2H0PLU7	56.5836086384
UniRef90_R5WY86	56.5539534602
UniRef90_UNK1867-ECIBANIM_02465	56.5458791435
UniRef90_A0A1C5QLA4	56.5402064559
UniClust90_95319-AGFEDAJD_01436	56.5172770356
UniRef90_A0A143XU79	56.5129446013
UniRef90_A0A380LN78	56.4920671761
UniClust90_4044-NBAJOILH_03191	56.4906963089
UniClust90_61453-FIHCNJFD_01890	56.4906963089
UniRef90_A0A174JRF0	56.4906963089
UniRef90_A0A484XYU8	56.4906963089
UniRef90_D0R5M3	56.4906963089
UniRef90_F4N0E8	56.4906963089
UniRef90_UNK20663-BAPEDIDH_00702	56.4906963089
UniRef90_A0A173VZ98	56.4839329105
UniRef90_UNK4829-AAIKOGAD_01166	56.4499196745
UniRef90_A0A174HIE8	56.4449622423
UniRef90_K1S328	56.4419603232
UniClust90_35781-CCMHGLPJ_00744	56.4127468956
UniRef90_A0A2X3VMV0	56.3984296379
UniClust90_4449-AOGIHNIN_01609	56.3980886101
UniClust90_4785-MBMNOFKN_01538	56.3980886101
UniRef90_A0A0E3SGJ5	56.3980886101
UniRef90_A0A1E3A1Q7	56.3980886101
UniRef90_A0A1V5JK85	56.3980886101
UniRef90_A0A267TKF3	56.3980886101
UniRef90_A0A378BII7	56.3980886101
UniRef90_A0A412Q892	56.3980886101
UniRef90_A0A417MG19	56.3980886101
UniRef90_UNK4547-DLLKNBBF_01273	56.3980886101
UniClust90_1844-ENJKICLF_01532	56.3907976849
UniRef90_A0A108T7J7	56.3751824714
UniClust90_27814-PHJCHBEJ_02469	56.3735785408
UniRef90_D4LYY6	56.3629950319
UniClust90_37555-JDJEIFMI_01774	56.3608735379
UniRef90_A0A0N7IFD5	56.3431908338
UniRef90_A0A2A5TC22	56.3321343781
UniClust90_35694-MPFFPHFP_01807	56.3057840461
UniClust90_4758-GGJOPOEH_02901	56.3057840461
UniRef90_A0A069D6H0	56.3057840461
UniRef90_A0A239T8L7	56.3057840461
UniRef90_A0A3P6MER8	56.3057840461
UniRef90_R7DD07	56.3057840461
UniRef90_UNK4779-NKHDKBIM_02037	56.3057840461
UniClust90_37047-CCNKHABF_01462	56.2743073919
UniRef90_D6D0K6	56.2600299272
UniRef90_A0A174F0G6	56.2583770733
UniRef90_UNK1847-JNIJKPIL_03180	56.2457807017
UniRef90_A0A108T8J9	56.2161826083
UniRef90_A0A1V6FXC5	56.2156197436
UniClust90_35816-LHHKDBEJ_00940	56.2137811309
UniClust90_41664-AJJAGJCA_01192	56.2137811309
UniClust90_5853-MCGNIKHG_01759	56.2137811309
UniClust90_8249-JOMCEAOF_00032	56.2137811309
UniRef90_A0A0D5MH09	56.2137811309
UniRef90_A0A174AR02	56.2137811309
UniRef90_A0A1C5Q941	56.2137811309
UniRef90_A0A285PV79	56.2137811309
UniRef90_UNK41609-DBCBDBMM_01500	56.2137811309
UniRef90_UNK72437-IBBCIIHF_01190	56.2137811309
UniRef90_A0A3S5EC01	56.1682291990
UniClust90_40307-PFFPMFEB_00510	56.1652745125
UniClust90_36988-CPIGOHOM_02007	56.1471521028
UniClust90_4677-DMNCHLAD_00789	56.1220783885
UniClust90_6747-PILGBFIM_01574	56.1220783885
UniRef90_A0A0X8VA42	56.1220783885
UniRef90_A0A3D1Q388	56.1220783885
UniRef90_I7LCB9	56.1220783885
UniRef90_UNK1945-MIENNJHC_00712	56.1220783885
UniClust90_4862-KANBFDFD_01843	56.0992087559
UniRef90_A0A3R2CKT0	56.0826345618
UniRef90_A0A2K6TXA2	56.0810994275
UniRef90_A0A1C5RTE7	56.0626447723
UniRef90_D4LMK1	56.0495482803
UniClust90_33556-LGCHEKKF_00753	56.0314108526
UniClust90_1878-LPADGOHM_00183	56.0306743520
UniClust90_35555-OCNLGLNC_01989	56.0306743520
UniClust90_41644-GOIALLNJ_00375	56.0306743520
UniClust90_41678-MBPLCFML_02306	56.0306743520
UniClust90_5855-GFONJJHH_01203	56.0306743520
UniRef90_A0A0P0G057	56.0306743520
UniRef90_A0A3M2CSZ1	56.0306743520
UniRef90_A0A406SG30	56.0306743520
UniRef90_D4LKU1	56.0306743520
UniRef90_T4BI20	56.0306743520
UniRef90_P54262	56.0250295053
UniClust90_35892-NAJBLDIF_01225	56.0046505742
UniRef90_Q74LA3	55.9845466684
UniRef90_A0A174L797	55.9822128315
UniClust90_40800-JIPDBKAN_01558	55.9750645931
UniRef90_UNK1945-NAJKCOIH_00575	55.9750645931
UniRef90_A0A174Y730	55.9717728715
UniClust90_35702-IKDOCDGO_00550	55.9695354193
UniClust90_49927-PBFABLHF_00968	55.9401591717
UniClust90_4767-LBCNJJOH_01386	55.9395675645
UniRef90_A0A2D6DJC8	55.9395675645
UniRef90_A0A2P6G8U5	55.9395675645
UniRef90_A0A416HB78	55.9395675645
UniRef90_A0A430ALQ4	55.9395675645
UniRef90_U2FL38	55.9395675645
UniRef90_UNK2313-HJLKPLDM_00473	55.9395675645
UniRef90_A0A174DPR1	55.9183974791
UniClust90_36953-HFINKNGI_01419	55.8944571534
UniRef90_W4PK37	55.8559334646
UniClust90_2278-AKCKBCJF_00155	55.8487565781
UniClust90_7115-OBEABAKL_01930	55.8487565781
UniRef90_A0A378DGJ5	55.8487565781
UniRef90_A0A0P0M3H4	55.8365846334
UniClust90_36949-BMLJHAMK_01617	55.8329353016
UniClust90_12060-IJBKJBEH_01361	55.7582399548
UniClust90_36733-HLIADCFO_01903	55.7582399548
UniClust90_4687-LKAMJPPL_01763	55.7582399548
UniClust90_9271-HBCJALLE_01877	55.7582399548
UniRef90_A0A073IP35	55.7582399548
UniRef90_A0A125MFM3	55.7582399548
UniRef90_UNK66068-FEHMABMO_00045	55.7582399548
UniRef90_Q8A7D1	55.7160504902
UniClust90_4529-BJDEPLDA_01416	55.6855636796
UniRef90_UNK47538-OEDIMDLJ_01227	55.6784558814
UniClust90_1833-FAAAOFOH_01767	55.6680162656
UniClust90_2329-HEDKPCPK_04472	55.6680162656
UniClust90_35722-NAAIIOAP_01514	55.6680162656
UniClust90_4785-BKJOIDLI_04286	55.6680162656
UniClust90_66170-AGJHHJLN_01942	55.6680162656
UniClust90_7055-PPLGKLMH_00797	55.6680162656
UniClust90_80414-BJBJGMNF_02043	55.6680162656
UniRef90_A0A0K6BTT2	55.6680162656
UniRef90_T2NF17	55.6680162656
UniClust90_48416-CKEPOPAM_01169	55.6619127155
UniRef90_UNK1815-NBJGIHPB_01700	55.5841157356
UniClust90_35892-FFCGNFDH_01811	55.5833130278
UniClust90_6792-MMAPIPMO_01232	55.5780840907
UniRef90_A0A352I9K7	55.5780840907
UniRef90_A0A379UW00	55.5780840907
UniRef90_D7BB18	55.5780840907
UniRef90_UNK4832-MKBGIOPI_01008	55.5780840907
UniRef90_A0A414FXK9	55.5737966656
UniClust90_3573-KACAFLDM_01166	55.4884420196
UniClust90_4539-CDFNHHAP_02708	55.4884420196
UniRef90_A0A143XU88	55.4884420196
UniRef90_U2BJU6	55.4884420196
UniClust90_63220-CDNFJGMB_02130	55.4877619799
UniRef90_A0A2B4R6Q9	55.4387666155
UniRef90_C2E3N1	55.4113906587
UniClust90_26954-CJBIOBBO_01881	55.4107660064
UniRef90_D4LGW1	55.3996632750
UniClust90_14295-DFPOAPLB_01186	55.3990886508
UniClust90_1697-LOMLIKLB_00894	55.3990886508
UniRef90_A0A162SH72	55.3990886508
UniRef90_A0A3D2K740	55.3990886508
UniRef90_C5AUN7	55.3990886508
UniRef90_R6I421	55.3990886508
UniRef90_A0A1Y4S311	55.3813070294
UniRef90_D6DLA3	55.3768042225
UniRef90_U2R0P2	55.3767988391
UniRef90_A0A0U3VQX4	55.3613429405
UniRef90_A0A174P3B6	55.3337741553
UniClust90_37161-COPLLEFA_00867	55.3101154290
UniClust90_1950-LNPIHHKB_01798	55.3100225919
UniClust90_5730-MGIAPLFC_00621	55.3100225919
UniRef90_A0A015PAY5	55.3100225919
UniRef90_C0FN01	55.3100225919
UniRef90_A0A377J4L9	55.3013781683
UniRef90_A0A0P0FUL6	55.2725860658
UniRef90_UNK1871-DGCBLDBP_02841	55.2678788626
UniClust90_4036-ADGLCHEN_02829	55.2212424593
UniClust90_5852-GKHLLIDJ_00576	55.2212424593
UniClust90_7038-OODGIFHB_00784	55.2212424593
UniRef90_A0A139K388	55.2212424593
UniRef90_A0A174KQ73	55.2212424593
UniRef90_G0LP55	55.2212424593
UniRef90_Q5FLZ2	55.2212424593
UniRef90_Q8A1E0	55.2212424593
UniRef90_D7K0C7	55.1801109658
UniClust90_2127-LOLADOIG_00195	55.1603823405
UniClust90_37117-GJJKGKPO_00442	55.1587698580
UniClust90_1887-FOHGLBFE_01810	55.1566724633
UniClust90_40344-FGGLBEKJ_01600	55.1327468784
UniClust90_4528-PMIPAEFM_01051	55.1327468784
UniClust90_47535-KDOECALL_01440	55.1327468784
UniRef90_A0A2W0CAD6	55.1327468784
UniClust90_27790-IEIBLKFO_00036	55.1214100666
UniRef90_A0A1Q6F5L2	55.1089386825
UniRef90_UNK25497-AAMEGOHE_00634	55.0843055848
UniClust90_4168-CNCOPLPN_01014	55.0445344834
UniRef90_A0A1C5XIB1	55.0445344834
UniRef90_A0A1E3ABM8	55.0445344834
UniRef90_A0A2X4TVB6	55.0445344834
UniRef90_A0A3R3IQZ5	55.0445344834
UniRef90_UPI00092FE11D	55.0445344834
UniClust90_7013-AMJCGDIC_01360	54.9887754376
UniClust90_14336-LGJPKKHH_00843	54.9566039172
UniClust90_1991-EOGPNPPF_01429	54.9566039172
UniClust90_26954-GMMONKGC_00439	54.9566039172
UniClust90_5843-LJCKHLNC_00621	54.9566039172
UniRef90_A0A380ZN03	54.9566039172
UniRef90_C6JCF1	54.9566039172
UniRef90_Q8A0U8	54.9566039172
UniRef90_UNK4824-KPAOBFPI_01614	54.9566039172
UniClust90_1861-IBCHOEEA_04887	54.9408850636
UniRef90_D6D2H3	54.8790396061
UniRef90_D1YFU3	54.8717802661
UniClust90_35738-CGJCGHFB_01478	54.8714782827
UniClust90_15038-MKFJMDEK_00760	54.8689538312
UniClust90_19431-EBAHDIMJ_01167	54.8689538312
UniRef90_A0A011QHF6	54.8689538312
UniRef90_A0A175A9J9	54.8689538312
UniRef90_A0A1Q2T440	54.8689538312
UniClust90_4574-ALDKCEDI_00432	54.8617087127
UniRef90_A0A081RLB0	54.8520654317
UniRef90_A0A174CER5	54.8354021032
UniRef90_U2DSZ4	54.8149749546
UniClust90_35710-IGGPKGPL_01221	54.8034135530
UniRef90_UNK4940-GOLJFMCM_02596	54.8007717695
UniRef90_Q8A9M2	54.7999591245
UniRef90_U6F5G4	54.7843958395
UniClust90_2100-HKLAGNEN_01411	54.7815828856
UniClust90_97147-DDDONANC_00471	54.7815828856
UniRef90_A0A2E7FN67	54.7815828856
UniRef90_UNK5856-HKKLHKHP_00782	54.7815828856
UniRef90_D4VGA0	54.7811582298
UniRef90_A0A2P2F434	54.7504752504
UniClust90_1810-GIPOCBBD_02047	54.7449893034
UniRef90_A0A354DL82	54.7393171020
UniRef90_K8CYB2	54.7367979049
UniClust90_2296-FAJJLPFG_00955	54.7184318474
UniRef90_D3II11	54.7181834885
UniRef90_A0A414EY78	54.7131199557
UniClust90_14960-HLOCLAIA_01499	54.6944897490
UniClust90_27780-HHNCJEOE_02114	54.6944897490
UniClust90_41874-FODLDMOL_00684	54.6944897490
UniRef90_A0A174DHN1	54.6944897490
UniRef90_A0A3G9GYV3	54.6944897490
UniRef90_F0R346	54.6944897490
UniRef90_UNK17273-FKHOEAKD_00292	54.6922528036
UniClust90_104878-ECJMGGAG_01203	54.6578379914
UniRef90_UNK1815-CONNBLJC_02243	54.6465652681
UniRef90_A0A174KD57	54.6423255616
UniRef90_A0A0P0FUH8	54.6349473719
UniRef90_A0A380ZKW9	54.6171059219
UniClust90_35930-FDBJCCFG_01742	54.6076730986
UniClust90_66070-HHDBBIOF_00950	54.6076730986
UniRef90_A0A174J7P7	54.6076730986
UniRef90_A0A1C5VNR9	54.6076730986
UniRef90_A0A378BKA8	54.6076730986
UniRef90_A0A378NQ53	54.6076730986
UniRef90_B0NGC8	54.6076730986
UniRef90_Q74IP8	54.6076730986
UniRef90_UNK4831-BOPEAJKI_01783	54.6076730986
UniRef90_W4PJZ7	54.6076730986
UniClust90_1429-FCIFOKNG_01118	54.5962423579
UniRef90_A0A174CK18	54.5624297287
UniClust90_40800-AFNICBGO_02749	54.5585889382
UniRef90_A0A3B8ZPN1	54.5226382679
UniClust90_14875-POJMGIPB_00706	54.5211316199
UniClust90_24363-DIPIJJMD_03556	54.5211316199
UniClust90_3613-HENBHNGE_00279	54.5211316199
UniClust90_40563-CKFJLCEO_01906	54.5211316199
UniClust90_6629-IGDNLAHP_01155	54.5211316199
UniRef90_A0A0E9FB81	54.5211316199
UniRef90_A0A1Y3QVP0	54.5211316199
UniRef90_D1Q0I2	54.4988127775
UniRef90_A0A174R685	54.4539098427
UniClust90_14822-NPNHCBHG_01417	54.4348640065
UniClust90_9297-DEFBALHP_00401	54.4348640065
UniRef90_A0A359G4K6	54.4348640065
UniRef90_J9FJK9	54.4348640065
UniRef90_P76038	54.4348640065
UniRef90_A0A2R3MSZ3	54.4177094621
UniClust90_4133-NNLDIHFB_00340	54.3900611839
UniClust90_1823-LBAPFPKA_00845	54.3734063856
UniRef90_A0A0P0G1F5	54.3701302215
UniClust90_35694-BBENNAGN_01440	54.3488689607
UniClust90_41510-JCEAGIEK_00586	54.3488689607
UniRef90_A0A0P0EXX3	54.3488689607
UniRef90_C5RC93	54.3488689607
UniRef90_V9H5E5	54.3488689607
UniClust90_1789-CDPIEGCF_00822	54.3255085527
UniClust90_103598-PPFBFPCP_00132	54.3047365275
UniRef90_A0A2X0R934	54.3016620418
UniRef90_D6CY43	54.2937514924
UniClust90_14336-IDALKNMH_00551	54.2631451926
UniClust90_15497-DJHBBKJA_01032	54.2631451926
UniClust90_1930-HFHLHGLB_00565	54.2631451926
UniClust90_2174-LFFELJKC_00364	54.2631451926
UniClust90_2215-OLGIOINO_00738	54.2631451926
UniClust90_35866-HIFJPHDE_01079	54.2631451926
UniClust90_43496-HNACDCBF_00994	54.2631451926
UniClust90_7050-KLIBJDJB_00749	54.2631451926
UniRef90_A0A174TXD9	54.2631451926
UniClust90_20394-OBOIDHOJ_01351	54.2428002689
UniClust90_4809-EGGAKFFC_02768	54.2400319605
UniClust90_15295-DEJMLBEJ_00192	54.2396761369
UniRef90_A0A192C960	54.2352370455
UniClust90_4769-EPOFDNDK_00296	54.2318334480
UniRef90_A0A174C7G5	54.2266169695
UniClust90_1887-LAEOOFJA_02476	54.1776914207
UniRef90_A0A174QSP2	54.1776914207
UniRef90_A0A174XQB0	54.1776914207
UniRef90_A0A2I3HAY9	54.1776914207
UniRef90_A0A3R2XCJ1	54.1776914207
UniRef90_A6L982	54.1776914207
UniClust90_1878-OFFDKGBM_04090	54.1625034263
UniRef90_UNK36726-HCNFHHCD_01950	54.1603371633
UniClust90_4631-DOIFNNNE_01076	54.1519463638
UniClust90_1586-HEJOOHIF_00313	54.0935728639
UniClust90_35721-CHPIFHCC_01327	54.0925063713
UniClust90_35758-DLKKAILM_01404	54.0925063713
UniRef90_D5X815	54.0925063713
UniRef90_UNK21135-KHNNPGBB_02326	54.0925063713
UniRef90_A0A3Q9AEG9	54.0077218785
UniRef90_A0A0E9EX55	54.0075887789
UniRef90_A0A173U6W7	54.0075887789
UniRef90_A0A239TYH8	54.0075887789
UniRef90_A0A378EE55	54.0075887789
UniRef90_A0A388SAV2	54.0075887789
UniRef90_D2K9J0	54.0075887789
UniRef90_D4IM62	54.0075887789
UniRef90_UPI00105F6E17	54.0075887789
UniClust90_29415-PPOMADPJ_01461	53.9938857311
UniClust90_98135-PKBHDGCO_00670	53.9927514509
UniRef90_A0A3S4PLN2	53.9812401398
UniRef90_W4UUZ6	53.9763947874
UniClust90_4868-ELALMHKA_01314	53.9372587423
UniRef90_A0A174CMX6	53.9310388135
UniClust90_41444-COMHOFCB_00446	53.9229373858
UniRef90_A0A1L7LI06	53.9229373858
UniRef90_C8P7M0	53.9229373858
UniRef90_UNK1786-GOBMBFIM_01253	53.9229373858
UniRef90_W4USU6	53.8891709149
UniRef90_F3QUA8	53.8725754453
UniClust90_41677-AJCKOBKL_01222	53.8406007715
UniClust90_20400-FPABNKNH_00901	53.8385509423
UniClust90_37534-MMPEMDGO_01228	53.8385509423
UniRef90_A0A0P0FJL7	53.8385509423
UniRef90_A0A1Q6FI78	53.8385509423
UniRef90_A0A3B0VBK8	53.8385509423
UniClust90_79840-EJHHEPFG_00608	53.7920793765
UniClust90_1860-BIOLJPFE_00782	53.7544282065
UniClust90_35758-OEJONELJ_01346	53.7544282065
UniRef90_A0A0P0FMY6	53.7544282065
UniRef90_A0A1V5XEL2	53.7544282065
UniRef90_K1TXK4	53.7544282065
UniRef90_UNK4804-JNNAKCJJ_01229	53.7544282065
UniRef90_Q8A329	53.7448168473
UniRef90_Q89YN0	53.7225440785
UniRef90_A0A174IYK2	53.6938707172
UniRef90_A0A354JVL7	53.6928898281
UniRef90_A0A3G9GUF3	53.6761504870
UniClust90_4988-HMMNOKHE_03276	53.6705679441
UniClust90_5843-MMOAINPO_01079	53.6705679441
UniRef90_A0A174ISZ8	53.6705679441
UniRef90_I3YNU2	53.6705679441
UniClust90_2303-NCOOGFID_02604	53.6650825608
UniRef90_A0A174GAH8	53.6575243846
UniRef90_A0A381FDM7	53.6129293376
UniRef90_A0A1V5F372	53.5872614610
UniClust90_4630-PBIKAPLM_00474	53.5869689286
UniRef90_A0A0N7IAS1	53.5869689286
UniRef90_A0A0P0LGD0	53.5869689286
UniRef90_A0A1C5S138	53.5869689286
UniRef90_L1PY85	53.5869689286
UniRef90_W4VFP4	53.5869689286
UniClust90_27789-PFALEEGP_04692	53.5528826510
UniClust90_46227-NNBGMLBG_00555	53.5036299411
UniClust90_7931-EIEDCMNO_00075	53.5036299411
UniRef90_A0A0N7I9L0	53.5036299411
UniRef90_A0A379SR62	53.5036299411
UniRef90_A0A3C1J5Z1	53.5036299411
UniClust90_47660-MHOBLJHG_00960	53.4737119931
UniClust90_35629-JPKNLCIC_02046	53.4586864341
UniRef90_A0A3S4RAD3	53.4455595721
UniClust90_64495-HHHCLJEK_00916	53.4403350178
UniRef90_UNK1831-MICKEIGF_02455	53.4353505467
UniRef90_A0A087BA21	53.4259923849
UniRef90_U2ET99	53.4209033143
UniClust90_1913-PIPGDFDC_00258	53.4205497704
UniClust90_5234-HHOOFBJE_00872	53.4205497704
UniRef90_A0A0U5K0Q2	53.4205497704
UniRef90_A0A3D1LU12	53.4205497704
UniRef90_S0F5T7	53.4205497704
UniRef90_UNK41609-CKDDBADN_00182	53.4205497704
UniClust90_35682-HGAPJMJG_02037	53.4146920069
