# Reaction HUMAnN v4.0.0.alpha.1	SRR7947168_merged
CARBODEHYDRAT-RXN	7.4492912746
RXN0-5224	7.4492912746
2.7.7.13-RXN	7.4111914899
RIBOSYLHOMOCYSTEINASE-RXN	7.4095611450
RXN-11596	7.3956206304
RXN0-4141	7.3902624040
TREHALA-RXN	7.3785821043
RXN-11891	7.3731803246
RXN-11892	7.3731803246
RXN-15215	7.3731803246
D--TARTRATE-DEHYDRATASE-RXN	7.3652660792
2.4.1.211-RXN	7.3624223896
RXN-2401	7.3512581961
RXN-12752	7.3392677067
RXN-13142	7.3392677067
2.7.7.33-RXN	7.3369804612
RXN1F-20	7.2846023037
TAGAALDOL-RXN	7.2680637026
NICOTINATEPRIBOSYLTRANS-RXN	7.2515653182
N-ACETYLTRANSFER-RXN	7.2439484781
RXN0-6948	7.2439484781
TEICHOICSYN4-RXN	7.2382798023
GLYCEROL-DEHYDRATASE-RXN	7.2332478819
RXN-12366	7.2238724235
RXN-12367	7.2238724235
RXN0-2001	7.2238724235
2.4.1.83-RXN	7.2007215297
RXN-16602	7.2007215297
PEPCARBOX-RXN	7.1936691800
GUANINE-DEAMINASE-RXN	7.1914920834
RXN-15261	7.1914920834
3-NUCLEOTID-RXN	7.1684129824
RXN-14090	7.1684129824
RXN-14115	7.1684129824
RXN-14124	7.1684129824
RXN-14126	7.1684129824
4.99.1.3-RXN	7.1123569003
RXN-9789	7.0977091911
RXN-14189	7.0638012943
RXN66-1	7.0638012943
ACETOLACTATE-DECARBOXYLASE-RXN	7.0347067496
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	7.0315654725
AMYLOSUCRASE-RXN	7.0222250154
GLYCERONE-KINASE-RXN	7.0168739501
3.4.24.70-RXN	6.9881540060
1.11.1.15-RXN	6.9460688134
RXN0-267	6.9460688134
RXN0-4361	6.9099929128
3.1.21.7-RXN	6.8965517241
RXN-21350	6.8965517241
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN	6.8883864245
DIAMINOPIMDECARB-RXN	6.8766293294
HOMOCYSMET-RXN	6.8583155844
RXN-12730	6.8583155844
6-PHOSPHO-BETA-GALACTOSIDASE-RXN	6.8368645840
LACTOSE6P-HYDROXY-RXN	6.8368645840
1.2.7.7-RXN	6.8086537725
2-OXOBUTYRATE-SYNTHASE-RXN	6.8086537725
RXN-19503	6.8086537725
RXN-19534	6.8086537725
RXN-18910	6.8021446994
RXN-18911	6.8021446994
RXN-18917	6.8021446994
RXN-18923	6.8021446994
RXN-18924	6.8021446994
RXN-18927	6.8021446994
RXN-18928	6.8021446994
RXN-18930	6.8021446994
RXN-18931	6.8021446994
4.1.1.75-RXN	6.7982699939
2-AMINOADIPATE-AMINOTRANSFERASE-RXN	6.7906579827
RXN-19490	6.7770128001
RXN0-1382	6.7770128001
GLYCEROL-2-DEHYDROGENASE-NADP+-RXN	6.7586595325
BETA-UREIDOPROPIONASE-RXN	6.7567567568
RXN-11210	6.7567567568
3.4.21.62-RXN	6.6889915341
2OXOGLUTDECARB-RXN	6.6785893715
RXN-14994	6.6726350172
2.5.1.51-RXN	6.6454159380
1.1.1.271-RXN	6.6229587186
GART-RXN	6.6054159818
NITRATE-REDUCTASE-CYTOCHROME-RXN	6.6023992766
PURINE-NUCLEOSIDASE-RXN	6.5982955951
RXN0-363	6.5982955951
RXN0-366	6.5982955951
RXN0-5507	6.5938485637
RXN-12268	6.5785313622
1.1.1.283-RXN	6.5515828690
RXN-14686	6.5515828690
PABASYN-RXN	6.5473725144
OHMETHYLBILANESYN-RXN	6.5405689994
GLCNACPTRANS-RXN	6.5208659648
RXN-11290	6.5203037768
RXN0-6512	6.5193479136
2.6.1.33-RXN	6.5042245301
AGMATINE-DEIMINASE-RXN	6.4841360588
R4-RXN	6.4826912550
RXN-11574	6.4560136911
RXN-16788	6.4455240303
RXN-19310	6.4455240303
RXN-19313	6.4455240303
RXN-19314	6.4455240303
RXN-19315	6.4455240303
RXN-19319	6.4455240303
RXN-19320	6.4455240303
RXN-19322	6.4455240303
RXN-19323	6.4455240303
RXN-19324	6.4455240303
RXN-19326	6.4455240303
RXN-8770	6.4455240303
NAD-SYNTH-NH3-RXN	6.4439580115
--LIMONENE-6-MONOOXYGENASE-RXN	6.4407785311
RXN0-4301	6.4209705637
RXN-11598	6.4108123972
RXN-16060	6.3985250909
MALTOSE-PHOSPHORYLASE-RXN	6.3977595509
TEICHOICSYN2-RXN	6.3942770540
DIMETHUROPORDEHYDROG-RXN	6.3670867285
3.6.3.1-RXN	6.3625002566
ASPARTATE-4-DECARBOXYLASE-RXN	6.3297894824
RXN-19770	6.3297894824
THIAMIN-PYROPHOSPHOKINASE-RXN	6.3145515153
3.4.24.55-RXN	6.3058404415
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	6.2907735015
RXN66-579	6.2907735015
RHAMNISOM-RXN	6.2899496333
RXN-9935	6.2820978864
1.1.99.28-RXN	6.2806002066
MHPELY-RXN	6.2753825162
6-PHOSPHOFRUCTO-2-KINASE-RXN	6.2500000000
3OHSTEROXRED-RXN	6.2111801242
BAIAEUBSP-RXN	6.2111801242
RXN-17399	6.2111801242
RXN-17404	6.2111801242
RXN-17408	6.2111801242
RXN-21343	6.2111801242
2-NITROPROPANE-DIOXYGENASE-RXN	6.1830816912
RXN-16322	6.1830816912
RXN-11396	6.1827549704
RXN-14178	6.1797024817
ASPARTASE-RXN	6.1696675192
RXN-12472	6.1685805846
CHOLINE-SULFATASE-RXN	6.1471600481
RXN-10759	6.1465331044
RXN-10760	6.1465331044
RXN-14173	6.1465331044
RXN-14174	6.1465331044
RXN-13274	6.1436386313
5.3.1.23-RXN	6.1172018946
RXN-21315	6.1172018946
LYSOPHOSPHOLIPASE-RXN	6.1054172667
RXN-15035	6.1054172667
RXN-16225	6.1054172667
RXN-19311	6.1054172667
RXN-19312	6.1054172667
RXN-21069	6.1054172667
RXN-11749	6.1011904762
2.3.1.157-RXN	6.0965814063
RXN-14519	6.0961282415
RXN-13037	6.0850600307
RXN0-947	6.0850600307
RXN-11689	6.0606060606
PHOSPHASERSYN-RXN	6.0326515984
FERREDOXIN--NAD+-REDUCTASE-RXN	6.0082321779
RXN-12365	6.0082321779
ACETALD-DEHYDROG-RXN	5.9776119431
RXN-13671	5.9776119431
RXN-1841	5.9678642276
3.4.19.11-RXN	5.9537402932
FARNESYLTRANSTRANSFERASE-RXN	5.9394711211
3.2.1.65-RXN	5.9066980125
3.1.13.5-RXN	5.8997074626
RXN0-6483	5.8997074626
RXN0-6484	5.8997074626
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	5.8982351583
RXN-13179	5.8884441274
2.1.1.131-RXN	5.8697076849
RXN-9778	5.8545512409
URITRANS-RXN	5.8473015043
CYTDEAM-RXN	5.8367721136
RXN-14129	5.8367721136
RXN-14197	5.8367721136
3.2.1.78-RXN	5.8326652125
RXN-11593	5.8306237276
1.2.99.7-RXN	5.8093763936
RXN-9011	5.8061506865
GTP-CYCLOHYDRO-II-RXN	5.8023412579
RXN0-5228	5.7957703810
1.21.4.4-RXN	5.7847313739
1.3.99.15-RXN	5.7834543346
R-2-METHYLMALATE-DEHYDRATASE-RXN	5.7730496454
RXN-12238	5.7634916290
3.4.24.11-RXN	5.7309111338
RXN-9990	5.7302522259
RXN-8850	5.7239812679
DIENOYLCOAREDUCT-RXN	5.7228074191
RXN-20994	5.7228074191
RXN-20995	5.7228074191
RXN-8764	5.7010541130
MALONYL-COA-ACP-TRANSACYL-RXN	5.6994819752
RXN-20481	5.6994819752
RXN-20482	5.6994819752
RXN-20490	5.6994819752
RXN-20498	5.6994819752
RXN-15952	5.6482146299
VINYLACETYL-COA-DELTA-ISOMERASE-RXN	5.6355466721
CHD-RXN	5.6261451149
RXN0-7230	5.6261451149
PNKIN-RXN	5.6144125760
PYRAMKIN-RXN	5.6144125760
PYRIDOXKIN-RXN	5.6144125760
DAPASYN-RXN	5.6123923241
1.2.4.4-RXN	5.5982306695
KETOISOCAPROATE-RXN	5.5982306695
METHYLVALERATE-RXN	5.5982306695
RXN-15204	5.5321567054
DIHYDROPYRIMIDINASE-RXN	5.5225621046
RXN-11211	5.5225621046
RXN-11217	5.5225621046
RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN	5.4832425367
GLUCARDEHYDRA-RXN	5.4680930076
RXN-11734	5.4568879146
RXN-13615	5.4568879146
RXN-14229	5.4568879146
RXN-14262	5.4568879146
RXN-14278	5.4568879146
RXN1G01-39	5.4568879146
RXN1G01-40	5.4568879146
CDPKIN-RXN	5.4277712703
DADPKIN-RXN	5.4277712703
DCDPKIN-RXN	5.4277712703
DGDPKIN-RXN	5.4277712703
DTDPKIN-RXN	5.4277712703
DUDPKIN-RXN	5.4277712703
GDPKIN-RXN	5.4277712703
NUCLEOSIDE-DIP-KIN-RXN	5.4277712703
RXN-14120	5.4277712703
RXN-14228	5.4277712703
UDPKIN-RXN	5.4277712703
MRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	5.4107065710
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	5.3976731744
RXN-8769	5.3866765328
RXN-1884	5.3849521546
N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN	5.3809184383
RXN-15085	5.3571424674
RXN-15158	5.3571424674
RXN-15159	5.3571424674
AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN	5.3239173244
ALTRODEHYDRAT-RXN	5.3234326031
RXN-17127	5.3174150321
RXN0-1141	5.3174150321
RXN0-5098	5.3174150321
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN	5.2886826372
GCVT-RXN	5.2624630104
RXN1G-1435	5.2126310753
RXN1G-1436	5.2126310753
RXN1G-1437	5.2126310753
RXN1G-1438	5.2126310753
RXN1G-1439	5.2126310753
TREHALOSEPHOSPHA-RXN	5.2126310753
3.4.25.1-RXN	5.2008939216
TREHALOSE6PSYN-RXN	5.1832596902
RXN-10642	5.1805052066
UROGENDECARBOX-RXN	5.1805052066
ACECOATRANS-RXN	5.1773960288
R8-RXN	5.1773960288
RXN-15727	5.1773960288
RXN-12302	5.1604995998
RXN-1824	5.1604995998
GLY3KIN-RXN	5.1567059726
RXN0-962	5.1546391753
GLUTAMATE-DEHYDROGENASE-NADP+-RXN	5.1541401722
RXN-12173	5.1349971599
GALACTARDEHYDRA-RXN	5.1334605931
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	5.1298654180
3.6.1.17-RXN	5.1110596742
4.3.1.4-RXN	5.0975411030
AGMATIN-RXN	5.0885461790
ACID-PHOSPHATASE-RXN	5.0734381099
RXN-9929	5.0633843048
ALDEHYDE-REDUCTASE-RXN	5.0230277059
RXN-12078	5.0230277059
RXN-14102	5.0230277059
RXN-8772	5.0230277059
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN	5.0225432650
1.8.4.14-RXN	5.0223073627
DIHYDROOROTATE-DEHYDROGENASE-RXN	5.0208095470
RXN0-6491	5.0208095470
RXN0-6554	5.0208095470
2.5.1.42-RXN	4.9765814073
2.1.1.71-RXN	4.9423897129
RXN4FS-2	4.9423897129
GLUTCYSLIG-RXN	4.9406538030
RXN-20400	4.9406538030
RXN-20406	4.9406538030
RXN-13181	4.9396922374
RXN-13182	4.9396922374
2.7.7.40-RXN	4.9261083744
CITLY-RXN	4.9261083744
RXN-8344	4.8953098962
PEPSYNTH-RXN	4.8943321282
ALDHDEHYDROG-RXN	4.8665277813
R222-RXN	4.8665277813
RXN-10089	4.8665277813
RXN-10715	4.8665277813
RXN-10780	4.8665277813
RXN-10912	4.8665277813
RXN-10917	4.8665277813
RXN-14224	4.8665277813
RXN-14225	4.8665277813
RXN-14280	4.8665277813
RXN-16653	4.8665277813
RXN-16654	4.8665277813
RXN-16655	4.8665277813
RXN-16656	4.8665277813
RXN-17808	4.8665277813
RXN-20649	4.8665277813
RXN-3443	4.8665277813
RXN-37	4.8665277813
RXN-4142	4.8665277813
RXN66-3	4.8665277813
RXN66-472	4.8665277813
RXN66-476	4.8665277813
RXN66-479	4.8665277813
RXN6666-5	4.8665277813
3.4.23.43-RXN	4.8499104414
R342-RXN	4.8426883286
PGLYCEROLTRANSI-RXN	4.8378003729
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	4.8330239301
3.5.1.77-RXN	4.8251905563
CYCLOMALTODEXTRINASE-RXN	4.8045149072
3.6.3.40-RXN	4.8044288013
RXN-18028	4.8044288013
RXN-18029	4.8044288013
TRANS-RXN-314	4.8044288013
4.3.1.14-RXN	4.8027582708
RXN-8667	4.7687909130
GLYCOLALD-DEHYDROG-RXN	4.7501187734
2.7.7.39-RXN	4.7467893733
3.4.11.5-RXN	4.7100601967
TUBULIN-N-ACETYLTRANSFERASE-RXN	4.7040812354
3.4.22.8-RXN	4.6550607779
3.4.17.14-RXN	4.6547862499
RXN-15275	4.6547862499
RXN-17380	4.6511627907
IMIDAZOLONEPROPIONASE-RXN	4.6435844967
TRE6PHYDRO-RXN	4.6423573327
RXN-13993	4.6086871435
RXN-10604	4.6076099881
RXN-12037	4.6076099881
THYROXINE-DEIODINASE-RXN	4.6076099881
RXN-14900	4.6066731158
3.1.1.23-RXN	4.5801716495
RXN-15088	4.5801716495
RXN-15089	4.5801716495
RXN-18935	4.5801716495
3.2.1.70-RXN	4.5692370212
MANNURONATE-REDUCTASE-RXN	4.5686686959
3.4.14.11-RXN	4.5248411445
RXN-18588	4.4707217885
RXN-18589	4.4707217885
GLUTATHIONE-PEROXIDASE-RXN	4.4629923209
2.1.1.34-RXN	4.4616426014
ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN	4.4557575036
ARYL-ALCOHOL-DEHYDROGENASE-RXN	4.4557575036
BENZYL-ALC-DEHYDROGENASE-RXN	4.4557575036
BENZYL-ALCOHOL-DEHYDROGENASE-RXN	4.4557575036
RXN-16953	4.4557575036
RXN-16954	4.4557575036
RXN-19387	4.4557575036
RXN-8580	4.4557575036
RXN-8581	4.4557575036
RXN-9909	4.4557575036
RXN0-5141	4.4557575036
RXN-10966	4.4338545639
RXN-12819	4.4338545639
RXN-12820	4.4338545639
ADENYLATECYC-RXN	4.4052078662
RIBOSYLNICOTINAMIDE-KINASE-RXN	4.3790064103
3.1.26.8-RXN	4.3787629995
3.1.2.14-RXN	4.3600333585
RXN-10727	4.3600333585
RXN-12973	4.3600333585
RXN-13011	4.3600333585
RXN-17108	4.3600333585
RXN-21638	4.3600333585
RXN-21675	4.3600333585
RXN-21706	4.3600333585
RXN-21714	4.3600333585
RXN-21715	4.3600333585
RXN-21716	4.3600333585
RXN-7902	4.3600333585
RXN-9548	4.3600333585
RXN-9549	4.3600333585
RXN-9550	4.3600333585
RXN-9551	4.3600333585
RXN-9555	4.3600333585
RXN66-643	4.3600333585
LXULRU5P-RXN	4.3439548381
TEICHOICSYN5-RXN	4.3404796376
RXN0-6377	4.3243540047
3.5.1.91-RXN	4.3199991600
RXN-21418	4.3199991600
LIPIDXSYNTHESIS-RXN	4.3088304203
RXN-20786	4.3088304203
RXN-14377	4.3078765012
RXN-3962	4.3078765012
ACETYLORNDEACET-RXN	4.2985121759
RXN-7933	4.2985121759
RXN1G-4	4.2972329119
RXN-11365	4.2963616480
HYDROXYPYRUVATE-REDUCTASE-RXN	4.2908493554
RXN-11136	4.2783573917
RXN0-5144	4.2459920640
3-OXOADIPATE-ENOL-LACTONASE-RXN	4.2318648015
RXN-10083	4.2318648015
3.6.3.42-RXN	4.2194092827
3.1.26.12-RXN	4.1885268608
RXN0-6478	4.1885268608
RXN0-6485	4.1885268608
RXN0-6521	4.1885268608
RXN0-6522	4.1885268608
RXN0-6523	4.1885268608
PORPHOBILSYNTH-RXN	4.1633019240
PHOSPHOKETOLASE-RXN	4.1626780499
O-SUCCINYLBENZOATE-COA-LIG-RXN	4.1505561921
RXN-13191	4.1493775934
RXN-11833	4.1459566075
O-SUCCINYLBENZOATE-COA-SYN-RXN	4.1397559146
ISOPROPANOL-DEHYDROGENASE-NADP+-RXN	4.1347649813
3.4.11.7-RXN	4.0988883528
RXN-16190	4.0988883528
RXN-16194	4.0988883528
RXN-16201	4.0988883528
RXN-12345	4.0976816022
RXN0-5038	4.0777655555
H2SOXIREDPYRO-RXN	4.0485829960
RXN-8269	4.0485829960
NICOTINAMID-RXN	4.0247314484
GLUTAMATE-SYNTHASE-NADH-RXN	4.0126040893
RXN-8992	3.9559454721
RXN0-5329	3.9366961837
RXN-12463	3.9314605145
2.7.8.25-RXN	3.9208265515
3.4.21.96-RXN	3.9039830172
RXN-9988	3.8905165341
GLYC3PDEHYDROG-RXN	3.8866870718
RXN-15740	3.8866870718
RXN-15745	3.8866870718
RXN-21405	3.8866870718
RXN0-5258-Yeast	3.8866870718
RXN0-5260	3.8866870718
CARBOXYCYCLOHEXADIENYL-DEHYDRATASE-RXN	3.8447100587
2.4.1.119-RXN	3.8379986745
RXN-16761	3.8379986745
RXN-19739	3.8066262117
NAG1P-URIDYLTRANS-RXN	3.7954767702
4.2.2.7-RXN	3.7760645673
RXN-15092	3.7717452901
RXN-15166	3.7717452901
RXN-15167	3.7717452901
2.6.1.50-RXN	3.7716711003
3.4.24.15-RXN	3.7580650426
SPERMIDINESYN-RXN	3.7534478582
ORNDECARBOX-RXN	3.7490727599
3.4.17.13-RXN	3.7415083557
RXN-16664	3.7415083557
RXN0-5227	3.7415083557
RXN-14559	3.7311343280
RXN-12673	3.7252032190
ETHAMLY-RXN	3.7224059204
ISOCHORSYN-RXN	3.7161219416
PROPANEDIOL-DEHYDRATASE-RXN	3.7155469745
RXN-21079	3.7155469745
5.1.3.20-RXN	3.7144746431
3.4.11.24-RXN	3.7028418220
DCTP-DEAM-RXN	3.6966515713
RXN-14118	3.6966515713
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	3.6898286002
RXN-18014	3.6883877592
ADCLY-RXN	3.6880175121
MANNONOXIDOREDUCT-RXN	3.6751971855
1.1.1.264-RXN	3.6630036630
L-IDONATE-2-DEHYDROGENASE-RXN	3.6630036630
DIHYDROFOLATESYNTH-RXN	3.6345273220
R601-RXN	3.6223754997
RXN-14963	3.6223754997
RXN-14970	3.6223754997
RXN-21414	3.6223754997
STREPTOMYCIN-3-ADENYLYLTRANSFERASE-RXN	3.6101083032
RXN-14533	3.5667831781
UREIDOGLYCOLATE-LYASE-RXN	3.5531152869
3-OXOSTEROID-1-DEHYDROGENASE-RXN	3.5335689046
RXN-12690	3.5335689046
RXN-12714	3.5335689046
RXN-12741	3.5335689046
RXN-21431	3.5335689046
RXN-21484	3.5335689046
3.1.4.1-RXN	3.5251609194
RXN-11023	3.5211267606
1.1.1.272-RXN	3.5010451782
RXN-13719	3.5010451782
RXN-17525	3.5010451782
DIMESULFREDUCT-RXN	3.5009642922
RXN-20076	3.5009642922
RXN-12177	3.4886336814
RXN-16512	3.4886336814
DEHYDOGLUCONOKINASE-RXN	3.4722222222
GLYCDEH-RXN	3.4697991770
CEPHALOSPORIN-C-DEACETYLASE-RXN	3.4644355505
RXN-12227	3.4589978920
R229-RXN	3.4490848134
RXN-14459	3.4364261168
MALATE--COA-LIGASE-RXN	3.4283015115
CDPDIGLYPYPHOSPHA-RXN	3.4064004576
3.2.1.136-RXN	3.3966623119
RXN-12344	3.3966623119
GLUTAMATE-DEHYDROGENASE-RXN	3.3960902602
METHANOL-DEHYDROGENASE-RXN	3.3855115275
RXN-11573	3.3835636480
SAMDECARB-RXN	3.3780577253
3.1.4.17-RXN	3.3765298616
RXN-15212	3.3724692573
SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	3.3724692573
3.4.11.10-RXN	3.3621566513
RXN-15203	3.3502716046
3.2.2.23-RXN	3.3454348235
RXN-18435	3.3454348235
RXN-21266	3.3454348235
4.2.2.21-RXN	3.3243651350
RXN-11577	3.3243651350
RXN-11615	3.3243651350
RXN-14149	3.3119993265
1.1.1.261-RXN	3.2931117375
RXN-11867	3.2786885246
6.3.2.7-RXN	3.2698248765
L-RHAMNONATE-DEHYDRATASE-RXN	3.2689846416
1.1.1.250-RXN	3.2679738562
3.2.1.131-RXN	3.2573706988
SPHINGOMYELIN-PHOSPHODIESTERASE-D-RXN	3.2407877213
RXN-6702	3.2199438301
ACETYLSYNCLTH-RXN	3.2175605931
RXN-11313	3.2150989070
RXN0-7001	3.2150989070
1PFRUCTPHOSN-RXN	3.2106442299
RXN-13403	3.2066084524
ACYLACPSYNTH-RXN	3.2054688884
RXN-13266	3.2054688884
RXN-13267	3.2054688884
RXN-13268	3.2054688884
RXN-8060	3.2051282051
VALINE-PYRUVATE-AMINOTRANSFER-RXN	3.1860122215
1.8.4.8-RXN	3.1825991878
3.2.1.98-RXN	3.1791426963
RXN-14116	3.1522801660
2.4.1.109-RXN	3.1497159051
RXN0-1134	3.1485048352
ORNITHINE-CYCLODEAMINASE-RXN	3.1452529323
LACTATE-RACEMASE-RXN	3.1328322726
GLUCOSE-1-PHOSPHAT-RXN	3.1256733921
CONIFERIN-BETA-GLUCOSIDASE-RXN	3.1152647975
3.4.21.25-RXN	3.1055247777
CREATINASE-RXN	3.0813280813
1.7.2.3-RXN	3.0703620837
RXN-19618	3.0703620837
RXN-19619	3.0703620837
1.15.1.2-RXN	3.0303030303
2.4.1.161-RXN	3.0246794777
RXN-8891	3.0059127405
3.1.31.1-RXN	2.9940119760
3.4.14.4-RXN	2.9841965880
3.5.4.30-RXN	2.9761904762
HISTAMINE-N-METHYLTRANSFERASE-RXN	2.9733912733
3.2.1.81-RXN	2.9632308575
RXN-12423	2.9632308575
RXN-12424	2.9632308575
2.1.1.133-RXN	2.9596671523
KDOTRANS-RXN	2.9566138110
RXN-20790	2.9566138110
CHITIN-DEACETYLASE-RXN	2.9324759513
CYCPHOSDIESTER-RXN	2.9302899290
RXN-14064	2.9302899290
RXN-14091	2.9302899290
RXN-14112	2.9302899290
RXN-14113	2.9302899290
UDPSUGARHYDRO-RXN	2.9302899290
1.21.4.1-RXN	2.9284328109
RXN-8766	2.9260047652
RXN-11576	2.9239766082
N-ACETYLGLUCOSAMINE-KINASE-RXN	2.9100592607
SARCOX-RXN	2.9030175391
RXN-11363	2.8946308933
4.1.1.32-RXN	2.8906591375
RXN-12481	2.8906591375
ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN	2.8896988541
MCPMETEST-RXN	2.8857318493
3.2.1.25-RXN	2.8657621608
GLYCEROL-DEHYDROGENASE-ACCEPTOR-RXN	2.8653295129
2.5.1.39-RXN	2.8625132867
4OHBENZOATE-OCTAPRENYLTRANSFER-RXN	2.8625132867
RXN-11368	2.8625132867
RXN-14291	2.8625132867
RXN-9003	2.8625132867
RXN-9222	2.8625132867
RXN-9230	2.8625132867
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	2.8508882175
RXN-15309	2.8508882175
RXN-9223	2.8508882175
RXN-9231	2.8508882175
RXN-9238	2.8508882175
RXN-16819	2.8383413619
RXN0-6710	2.8375041225
RXN-7241	2.8218383890
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN	2.8063154884
MMUM-RXN	2.8063154884
LEGHEMOGLOBIN-REDUCTASE-RXN	2.7991668963
RXN0-742	2.7966469229
NADPH-DEHYDROGENASE-RXN	2.7725645585
RXN-16745	2.7700831025
CYCLOHEXADIENYL-DEHYDROGENASE-RXN	2.7424924093
PREPHENATEDEHYDROG-RXN	2.7424924093
325-BISPHOSPHATE-NUCLEOTIDASE-RXN	2.7424047679
RXN-14148	2.7309772465
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN	2.7135644844
ORNITHINE-GLU-AMINOTRANSFERASE-RXN	2.7135644844
5.3.4.1-RXN	2.7119309450
ATP-ADENYLYLTRANSFERASE-RXN	2.7100271003
RXN-12375	2.6726642021
RXN-12376	2.6726642021
RXN-12377	2.6726642021
RXN0-7020	2.6657575167
RXN0-5126	2.6615121536
RNA-POLYMERASE-SUBUNIT-KINASE-RXN	2.6455026455
RXN0-7316	2.6385224274
TRNA-URACIL-5--METHYLTRANSFERASE-RXN	2.6233280624
3.4.21.116-RXN	2.6173894930
HOMOSERDEAM-RXN	2.6145666197
RXN-15130	2.6145666197
1.1.1.215-RXN	2.6109660574
RXN-12462	2.6109660574
RXN-9998	2.5830381052
MANNPDEHYDROG-RXN	2.5728865161
ARGININE-DEIMINASE-RXN	2.5651866391
RXN-15180	2.5649369888
TRANS-RXN-168	2.5649369888
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	2.5380710660
RXN-17898	2.5287223223
RXN-17899	2.5287223223
HEXOKINASE-RXN	2.5284299462
RXN-11364	2.4976785521
PHENDEHYD-RXN	2.4925194848
GLUTATHIONE-SYN-RXN	2.4828675447
RXN-20401	2.4828675447
RXN-20407	2.4828675447
RXN-9092	2.4813895782
RXN-12459	2.4637681159
3.2.1.74-RXN	2.4630541872
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN	2.4630541872
3.5.1.87-RXN	2.4617248180
OLEATE-HYDRATASE-RXN	2.4536935170
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN	2.4468069244
TRANS-RXN-156	2.4396594464
RXN-17859	2.4330900243
RXN-17860	2.4330900243
RXN-17861	2.4330900243
RXN-17862	2.4330900243
RXN-17863	2.4330900243
RXN-17864	2.4330900243
3.2.1.156-RXN	2.4324689478
RXN-11078	2.4323668926
DSERDEAM-RXN	2.3923444976
2-ENOATE-REDUCTASE-RXN	2.3613721118
ENTDB-RXN	2.3584905660
HOLO-ACP-SYNTH-RXN	2.3584905660
RXN-10674	2.3584905660
RXN-10994	2.3584905660
RXN-15889	2.3584905660
RXN-16759	2.3584905660
RXN-19477	2.3584905660
RXN-19493	2.3584905660
PHOSPHOLIPASE-A1-RXN	2.3570097806
RXN-12430	2.3570097806
RXN-20559	2.3570097806
RXN-20560	2.3570097806
RXN0-6952	2.3570097806
2.4.1.230-RXN	2.3537344956
RXN-15358	2.3537344956
ACETOACETATE--COA-LIGASE-RXN	2.3366918493
ARGINASE-RXN	2.3337887840
RXN-34	2.3337887840
RXN-12457	2.3271922963
RXN0-5298	2.3094688222
RXN-7637	2.3041474654
HOMOSERKIN-RXN	2.2977874457
RXN-17363	2.2911179135
RXN-19774	2.2911179135
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	2.2829979565
RXN-11754	2.2829979565
RXN-9227	2.2829979565
RXN-9235	2.2829979565
RXN-9242	2.2829979565
RXN3O-54	2.2829979565
TRYPTOPHAN-RXN	2.2829957617
RXN-11838	2.2785664794
CYSPH-RXN	2.2613135484
O-SUCCHOMOSERLYASE-RXN	2.2613135484
RXN-18602	2.2613135484
RXN-9384	2.2613135484
LEUCYLTRANSFERASE-RXN	2.2573363431
RXN-17846	2.2573363431
RXN-17847	2.2573363431
RXN-17848	2.2573363431
5.4.99.16-RXN	2.2548469955
RXN-9489	2.2471910112
RXN-9490	2.2471910112
RXN-9491	2.2471910112
RXN-12014	2.2412065601
RXN-5466	2.2383359501
3.5.5.7-RXN	2.2217786059
R309-RXN	2.2217786059
3.2.2.22-RXN	2.2195116118
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN	2.2170708367
RXN0-703	2.2170708367
GLYOXYLATE-REDUCTASE-NADP+-RXN	2.2132122286
RXN-15518	2.2113954576
RXN-11192	2.2048129556
RXN-20594	2.1786492375
RXN1G-2	2.1737469438
5-METHYLTHIORIBOSE-KINASE-RXN	2.1727482374
RXN-21317	2.1727482374
1.2.1.58-RXN	2.1691566843
GLUCOSYLCERAMIDASE-RXN	2.1635861566
RXN-11329	2.1554963239
RXN-12627	2.1493749308
RXN0-4621	2.1459073077
RXN0-3364	2.1413276231
