# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947175_1
UniClust90_2296-HLANMALI_00397	88.9548919320
UniClust90_2296-HLANMALI_00397|unclassified	88.9548919320
UniClust90_4704-DAHGIKEE_01748	88.9548919320
UniClust90_4704-DAHGIKEE_01748|unclassified	88.9548919320
UniRef90_UNK1813-HLMLIPBN_03358	88.9548919320
UniRef90_UNK1813-HLMLIPBN_03358|unclassified	88.9548919320
UniClust90_4155-LDLIPKGC_01017	88.8233018551
UniClust90_4155-LDLIPKGC_01017|unclassified	88.8233018551
UniRef90_A0A0J9FK03	88.8233018551
UniRef90_A0A0J9FK03|unclassified	88.8233018551
UniRef90_A0A377LY46	88.8233018551
UniRef90_A0A377LY46|unclassified	88.8233018551
UniRef90_A0A174CUQ4	88.8053327353
UniRef90_A0A174CUQ4|unclassified	88.8053327353
UniRef90_A0A174CXA0	88.7896736569
UniRef90_A0A174CXA0|unclassified	88.7896736569
UniRef90_Q8A6M0	88.7364816382
UniRef90_Q8A6M0|unclassified	88.7364816382
UniClust90_35667-CBMHOBAA_00957	88.7110020176
UniClust90_35667-CBMHOBAA_00957|unclassified	88.7110020176
UniRef90_A0A174NM61	88.7085183427
UniRef90_A0A174NM61|unclassified	88.7085183427
UniClust90_91943-CAGHLGNA_03511	88.6921005230
UniClust90_91943-CAGHLGNA_03511|unclassified	88.6921005230
UniRef90_UNK15102-MKBIKJCD_00218	88.6921005230
UniRef90_UNK15102-MKBIKJCD_00218|unclassified	88.6921005230
UniRef90_UNK4816-IBPPCIOM_00688	88.6921005230
UniRef90_UNK4816-IBPPCIOM_00688|unclassified	88.6921005230
UniRef90_A0A174P6L8	88.6904311960
UniRef90_A0A174P6L8|unclassified	88.6904311960
UniRef90_A0A120A2P5	88.6811322336
UniRef90_A0A120A2P5|unclassified	88.6811322336
UniRef90_A0A174FKU1	88.6012865146
UniRef90_A0A174FKU1|unclassified	88.6012865146
UniClust90_37115-FBPACCNC_00397	88.5612862154
UniClust90_37115-FBPACCNC_00397|unclassified	88.5612862154
UniClust90_37117-IIDPPBMG_01321	88.5612862154
UniClust90_37117-IIDPPBMG_01321|unclassified	88.5612862154
UniClust90_37124-FDBKPLIM_01678	88.5612862154
UniClust90_37124-FDBKPLIM_01678|unclassified	88.5612862154
UniClust90_37125-GLLEKPPA_01343	88.5612862154
UniClust90_37125-GLLEKPPA_01343|unclassified	88.5612862154
UniClust90_41973-OBHFFAAJ_00449	88.5612862154
UniClust90_41973-OBHFFAAJ_00449|unclassified	88.5612862154
UniClust90_43412-KHLDMFCC_01330	88.5612862154
UniClust90_43412-KHLDMFCC_01330|unclassified	88.5612862154
UniClust90_4725-FJJAOFII_01412	88.5612862154
UniClust90_4725-FJJAOFII_01412|unclassified	88.5612862154
UniRef90_A0A1C5MEI2	88.5612862154
UniRef90_A0A1C5MEI2|unclassified	88.5612862154
UniRef90_R5C579	88.5221468591
UniRef90_R5C579|unclassified	88.5221468591
UniRef90_Q8A0F7	88.4465074624
UniRef90_Q8A0F7|unclassified	88.4465074624
UniRef90_R9BXN7	88.4308572225
UniRef90_R9BXN7|unclassified	88.4308572225
UniRef90_UNK1913-PIPGDFDC_01926	88.3105607521
UniRef90_UNK1913-PIPGDFDC_01926|unclassified	88.3105607521
UniClust90_15459-MPCNEBJD_00385	88.3008118442
UniClust90_15459-MPCNEBJD_00385|unclassified	88.3008118442
UniClust90_4744-HLLNHNDO_01733	88.3008118442
UniClust90_4744-HLLNHNDO_01733|unclassified	88.3008118442
UniClust90_35759-BEDCGKCD_02086	88.2864972815
UniClust90_35759-BEDCGKCD_02086|unclassified	88.2864972815
UniClust90_40300-OIMKMFJJ_02478	88.1883102370
UniClust90_40300-OIMKMFJJ_02478|unclassified	88.1883102370
UniClust90_4948-FJKMMAFF_01561	88.1711483907
UniClust90_4948-FJKMMAFF_01561|unclassified	88.1711483907
UniRef90_A0A125MFM3	88.1711483907
UniRef90_A0A125MFM3|unclassified	88.1711483907
UniRef90_A0A174PJ05	88.1711483907
UniRef90_A0A174PJ05|unclassified	88.1711483907
UniRef90_A0A351MZ35	88.1711483907
UniRef90_A0A351MZ35|unclassified	88.1711483907
UniClust90_15012-GKONLPGP_01311	88.0733549899
UniClust90_15012-GKONLPGP_01311|unclassified	88.0733549899
UniRef90_A0A329TXE5	88.0418651819
UniRef90_A0A329TXE5|unclassified	88.0418651819
UniRef90_F3PFA5	88.0418651819
UniRef90_F3PFA5|unclassified	88.0418651819
UniClust90_41505-CHEFMBBE_00808	87.9129605477
UniClust90_41505-CHEFMBBE_00808|unclassified	87.9129605477
UniClust90_37276-CLGHMHJH_01646	87.8745057916
UniClust90_37276-CLGHMHJH_01646|unclassified	87.8745057916
UniRef90_R6GYC7	87.8631496128
UniRef90_R6GYC7|unclassified	87.8631496128
UniRef90_A0A0P0FSP6	87.8470754175
UniRef90_A0A0P0FSP6|unclassified	87.8470754175
UniRef90_UNK1857-AHOAAKLL_02714	87.8092540842
UniRef90_UNK1857-AHOAAKLL_02714|unclassified	87.8092540842
UniClust90_15048-HFIABNKN_00704	87.7844328276
UniClust90_15048-HFIABNKN_00704|unclassified	87.7844328276
UniClust90_15449-HILINAJI_00846	87.7844328276
UniClust90_15449-HILINAJI_00846|unclassified	87.7844328276
UniRef90_A0A090NIS1	87.7844328276
UniRef90_A0A090NIS1|unclassified	87.7844328276
UniRef90_A0A415SAI4	87.7844328276
UniRef90_A0A415SAI4|unclassified	87.7844328276
UniRef90_B0NEW9	87.7844328276
UniRef90_B0NEW9|unclassified	87.7844328276
UniRef90_A0A174NPN6	87.7308257939
UniRef90_A0A174NPN6|unclassified	87.7308257939
UniClust90_41609-FMNPGODO_05847	87.7121245309
UniClust90_41609-FMNPGODO_05847|unclassified	87.7121245309
UniClust90_35867-HFEBIILC_01805	87.6562803709
UniClust90_35867-HFEBIILC_01805|unclassified	87.6562803709
UniRef90_D4VP73	87.6562803709
UniRef90_D4VP73|unclassified	87.6562803709
UniClust90_37356-ABDNICJJ_01213	87.6348333464
UniClust90_37356-ABDNICJJ_01213|unclassified	87.6348333464
UniClust90_14991-GEEKJHJL_01093	87.5285015365
UniClust90_14991-GEEKJHJL_01093|unclassified	87.5285015365
UniClust90_15084-GHKIAHBE_00081	87.5285015365
UniClust90_15084-GHKIAHBE_00081|unclassified	87.5285015365
UniClust90_20544-FIDJCPID_00504	87.5285015365
UniClust90_20544-FIDJCPID_00504|unclassified	87.5285015365
UniRef90_E2ZJM2	87.5285015365
UniRef90_E2ZJM2|unclassified	87.5285015365
UniRef90_UNK1845-DICOLEMM_04027	87.5285015365
UniRef90_UNK1845-DICOLEMM_04027|unclassified	87.5285015365
UniRef90_A0A3G3GVF4	87.4685100541
UniRef90_A0A3G3GVF4|unclassified	87.4685100541
UniClust90_1930-DKEEBAIB_00614	87.4485275181
UniClust90_1930-DKEEBAIB_00614|unclassified	87.4485275181
UniClust90_15316-HEJPEHCM_01804	87.4010946930
UniClust90_15316-HEJPEHCM_01804|unclassified	87.4010946930
UniClust90_4563-NOHINBOA_02525	87.4010946930
UniClust90_4563-NOHINBOA_02525|unclassified	87.4010946930
UniClust90_5105-IKPFNGHM_02118	87.4010946930
UniClust90_5105-IKPFNGHM_02118|unclassified	87.4010946930
UniRef90_A0A1M3FS64	87.4010946930
UniRef90_A0A1M3FS64|unclassified	87.4010946930
UniRef90_C8P944	87.4010946930
UniRef90_C8P944|unclassified	87.4010946930
UniRef90_E2NFW8	87.4010946930
UniRef90_E2NFW8|unclassified	87.4010946930
UniRef90_A0A149MVC8	87.3712194474
UniRef90_A0A149MVC8|unclassified	87.3712194474
UniClust90_35756-HHFBCNCL_01703	87.3216284396
UniClust90_35756-HHFBCNCL_01703|unclassified	87.3216284396
UniClust90_64377-JFBKOOIJ_00785	87.2740582181
UniClust90_64377-JFBKOOIJ_00785|unclassified	87.2740582181
UniRef90_A0A373I344	87.2740582181
UniRef90_A0A373I344|unclassified	87.2740582181
UniRef90_F9Z593	87.2740582181
UniRef90_F9Z593|unclassified	87.2740582181
UniRef90_W4UYT4	87.2740582181
UniRef90_W4UYT4|unclassified	87.2740582181
UniRef90_A5ZMJ7	87.2561618764
UniRef90_A5ZMJ7|unclassified	87.2561618764
UniRef90_K1SNW1	87.2026127502
UniRef90_K1SNW1|unclassified	87.2026127502
UniRef90_A0A098BYS6	87.1473904994
UniRef90_A0A098BYS6|unclassified	87.1473904994
UniRef90_A0A3D3TBT2	87.1473904994
UniRef90_A0A3D3TBT2|unclassified	87.1473904994
UniClust90_27789-PFALEEGP_03080	87.0210899334
UniClust90_27789-PFALEEGP_03080|unclassified	87.0210899334
UniRef90_A0A0L6Z9S5	87.0210899334
UniRef90_A0A0L6Z9S5|unclassified	87.0210899334
UniRef90_A0A0T9QEM3	87.0210899334
UniRef90_A0A0T9QEM3|unclassified	87.0210899334
UniRef90_A0A174NTU2	87.0210899334
UniRef90_A0A174NTU2|unclassified	87.0210899334
UniRef90_A0A3C1UDT9	87.0210899334
UniRef90_A0A3C1UDT9|unclassified	87.0210899334
UniRef90_R7DYL3	87.0210899334
UniRef90_R7DYL3|unclassified	87.0210899334
UniRef90_A0A0K6BRS0	86.9551686245
UniRef90_A0A0K6BRS0|unclassified	86.9551686245
UniClust90_1557-PEBDOINF_01233	86.9528049883
UniClust90_1557-PEBDOINF_01233|unclassified	86.9528049883
UniClust90_37115-FAHEPGDL_00113	86.8951549263
UniClust90_37115-FAHEPGDL_00113|unclassified	86.8951549263
UniClust90_43252-HGBLOOAP_01510	86.8951549263
UniClust90_43252-HGBLOOAP_01510|unclassified	86.8951549263
UniClust90_79840-HLFBNNPI_02856	86.8951549263
UniClust90_79840-HLFBNNPI_02856|unclassified	86.8951549263
UniRef90_A0A1C5KVH7	86.8951549263
UniRef90_A0A1C5KVH7|unclassified	86.8951549263
UniRef90_A0A2R3MPL4	86.8951549263
UniRef90_A0A2R3MPL4|unclassified	86.8951549263
UniRef90_B0NHF1	86.8951549263
UniRef90_B0NHF1|unclassified	86.8951549263
UniClust90_41567-HCBDKDAA_00027	86.8259937360
UniClust90_41567-HCBDKDAA_00027|unclassified	86.8259937360
UniClust90_63299-MCOGPIMC_00534	86.7939882195
UniClust90_63299-MCOGPIMC_00534|unclassified	86.7939882195
UniRef90_UPI001030876A	86.7697650923
UniRef90_UPI001030876A|unclassified	86.7697650923
UniClust90_15004-NCFGPKLH_00624	86.7695838932
UniClust90_15004-NCFGPKLH_00624|unclassified	86.7695838932
UniClust90_15256-OHACDNFD_01518	86.7695838932
UniClust90_15256-OHACDNFD_01518|unclassified	86.7695838932
UniRef90_K1S4I4	86.7695838932
UniRef90_K1S4I4|unclassified	86.7695838932
UniRef90_R6CHZ4	86.7683216126
UniRef90_R6CHZ4|unclassified	86.7683216126
UniRef90_Q8A329	86.6884790588
UniRef90_Q8A329|unclassified	86.6884790588
UniClust90_42474-CGLCKOJI_00719	86.6443752584
UniClust90_42474-CGLCKOJI_00719|unclassified	86.6443752584
UniClust90_35819-EJGBCBPK_01892	86.6136814692
UniClust90_35819-EJGBCBPK_01892|unclassified	86.6136814692
UniRef90_A7M308	86.5475014204
UniRef90_A7M308|unclassified	86.5475014204
UniClust90_27780-ECEOBNJA_02889	86.5195274554
UniClust90_27780-ECEOBNJA_02889|unclassified	86.5195274554
UniClust90_27852-EPIBOBFF_01096	86.5195274554
UniClust90_27852-EPIBOBFF_01096|unclassified	86.5195274554
UniRef90_A0A0T9H235	86.5195274554
UniRef90_A0A0T9H235|unclassified	86.5195274554
UniRef90_A0A2K4ZLF7	86.5195274554
UniRef90_A0A2K4ZLF7|unclassified	86.5195274554
UniRef90_A9M535	86.5195274554
UniRef90_A9M535|unclassified	86.5195274554
UniRef90_A0A174PQQ7	86.4916130083
UniRef90_A0A174PQQ7|unclassified	86.4916130083
UniClust90_14963-DOIFNGFM_00326	86.3950389267
UniClust90_14963-DOIFNGFM_00326|unclassified	86.3950389267
UniClust90_65708-EAAEDKLB_01764	86.3950389267
UniClust90_65708-EAAEDKLB_01764|unclassified	86.3950389267
UniRef90_A0A0F0CI05	86.3950389267
UniRef90_A0A0F0CI05|unclassified	86.3950389267
UniRef90_A0A351UX82	86.3950389267
UniRef90_A0A351UX82|unclassified	86.3950389267
UniRef90_J9G9C6	86.3950389267
UniRef90_J9G9C6|unclassified	86.3950389267
UniRef90_Q9S3U5	86.3950389267
UniRef90_Q9S3U5|unclassified	86.3950389267
UniRef90_R6Z0Y9	86.3727962131
UniRef90_R6Z0Y9|unclassified	86.3727962131
UniRef90_A0A2X4PEJ8	86.3630009779
UniRef90_A0A2X4PEJ8|unclassified	86.3630009779
UniRef90_UNK36997-HABJADAI_00616	86.3284589476
UniRef90_UNK36997-HABJADAI_00616|unclassified	86.3284589476
UniRef90_A0A139KJ23	86.3112794768
UniRef90_A0A139KJ23|unclassified	86.3112794768
UniRef90_A0A353MZG3	86.2943503389
UniRef90_A0A353MZG3|unclassified	86.2943503389
UniRef90_A0A1E3AC57	86.2709081237
UniRef90_A0A1E3AC57|unclassified	86.2709081237
UniRef90_Q8A0H8	86.2709081237
UniRef90_Q8A0H8|unclassified	86.2709081237
UniRef90_UNK41561-BDNFNBDH_02160	86.2709081237
UniRef90_UNK41561-BDNFNBDH_02160|unclassified	86.2709081237
UniRef90_UNK41703-CAIGAMIK_01850	86.2709081237
UniRef90_UNK41703-CAIGAMIK_01850|unclassified	86.2709081237
UniClust90_4582-FDIOOKHL_00064	86.2709081237
UniClust90_4582-FDIOOKHL_00064|unclassified	86.2709081237
UniClust90_4607-AHMJBOJG_00247	86.1471335066
UniClust90_4607-AHMJBOJG_00247|unclassified	86.1471335066
UniClust90_6749-HLLMLDAJ_00740	86.1471335066
UniClust90_6749-HLLMLDAJ_00740|unclassified	86.1471335066
UniRef90_A0A173U1Z6	86.1471335066
UniRef90_A0A173U1Z6|unclassified	86.1471335066
UniRef90_A0A330MUI4	86.1353669372
UniRef90_A0A330MUI4|unclassified	86.1353669372
UniClust90_73354-ODNHPMLG_00938	86.1330876579
UniClust90_73354-ODNHPMLG_00938|unclassified	86.1330876579
UniClust90_3312-PPPLJAOK_01609	86.0237135445
UniClust90_3312-PPPLJAOK_01609|unclassified	86.0237135445
UniClust90_4547-NCAFOGAI_00960	86.0237135445
UniClust90_4547-NCAFOGAI_00960|unclassified	86.0237135445
UniRef90_A0A174X9P8	86.0237135445
UniRef90_A0A174X9P8|unclassified	86.0237135445
UniRef90_A0A180FTG1	86.0237135445
UniRef90_A0A180FTG1|unclassified	86.0237135445
UniRef90_R6BT41	86.0237135445
UniRef90_R6BT41|unclassified	86.0237135445
UniRef90_W4PNU5	86.0160301650
UniRef90_W4PNU5|unclassified	86.0160301650
UniRef90_A0A139KIN7	86.0027523431
UniRef90_A0A139KIN7|unclassified	86.0027523431
UniRef90_A0A1Y3QQU8	85.9735929296
UniRef90_A0A1Y3QQU8|unclassified	85.9735929296
UniClust90_1877-EFDFOBKI_00311	85.9642944306
UniClust90_1877-EFDFOBKI_00311|unclassified	85.9642944306
UniClust90_20490-JAHGHNCG_01636	85.9455315071
UniClust90_20490-JAHGHNCG_01636|unclassified	85.9455315071
UniClust90_1991-AAIJIIMP_01360	85.9006467154
UniClust90_1991-AAIJIIMP_01360|unclassified	85.9006467154
UniRef90_E1WNU7	85.7814765566
UniRef90_E1WNU7|unclassified	85.7814765566
UniClust90_2312-EPJPEJMA_00757	85.7779315058
UniClust90_2312-EPJPEJMA_00757|unclassified	85.7779315058
UniClust90_40514-EPNGJIFK_00468	85.7779315058
UniClust90_40514-EPNGJIFK_00468|unclassified	85.7779315058
UniRef90_A0A0F6FL37	85.7779315058
UniRef90_A0A0F6FL37|unclassified	85.7779315058
UniRef90_A0A2H5YBQ8	85.7779315058
UniRef90_A0A2H5YBQ8|unclassified	85.7779315058
UniClust90_2296-AMHDCGCN_02641	85.6555664109
UniClust90_2296-AMHDCGCN_02641|unclassified	85.6555664109
UniClust90_9943-JGDMDCDE_04110	85.6555664109
UniClust90_9943-JGDMDCDE_04110|unclassified	85.6555664109
UniRef90_B0NAA5	85.6555664109
UniRef90_B0NAA5|unclassified	85.6555664109
UniClust90_35735-HOFNKHBE_02988	85.5335499346
UniClust90_35735-HOFNKHBE_02988|unclassified	85.5335499346
UniClust90_4628-KJABNMGM_01274	85.5335499346
UniClust90_4628-KJABNMGM_01274|unclassified	85.5335499346
UniRef90_A0A174L0M1	85.5335499346
UniRef90_A0A174L0M1|unclassified	85.5335499346
UniRef90_A0A376WBH0	85.5335499346
UniRef90_A0A376WBH0|unclassified	85.5335499346
UniRef90_A0A401LYC8	85.5335499346
UniRef90_A0A401LYC8|unclassified	85.5335499346
UniRef90_A0A490CAX4	85.5115441918
UniRef90_A0A490CAX4|unclassified	85.5115441918
UniRef90_A0A1C5TU59	85.4769538960
UniRef90_A0A1C5TU59|unclassified	85.4769538960
UniClust90_99491-INKHCBDI_00617	85.4359510375
UniClust90_99491-INKHCBDI_00617|unclassified	85.4359510375
UniClust90_1950-GGJFAOEN_02452	85.4118805890
UniClust90_1950-GGJFAOEN_02452|unclassified	85.4118805890
UniClust90_19671-JNNOHLLL_01446	85.4118805890
UniClust90_19671-JNNOHLLL_01446|unclassified	85.4118805890
UniRef90_A0A1L5L519	85.4118805890
UniRef90_A0A1L5L519|unclassified	85.4118805890
UniRef90_A0A2N2C9T8	85.4118805890
UniRef90_A0A2N2C9T8|unclassified	85.4118805890
UniRef90_A0A3R5Y3B4	85.4118805890
UniRef90_A0A3R5Y3B4|unclassified	85.4118805890
UniRef90_F9D5H3	85.4118805890
UniRef90_F9D5H3|unclassified	85.4118805890
UniRef90_W4PLM5	85.4118805890
UniRef90_W4PLM5|unclassified	85.4118805890
UniRef90_W4UTQ6	85.4118805890
UniRef90_W4UTQ6|unclassified	85.4118805890
UniRef90_A0A349BMX6	85.3855893551
UniRef90_A0A349BMX6|unclassified	85.3855893551
UniRef90_A0A1C6BA48	85.2905568950
UniRef90_A0A1C6BA48|unclassified	85.2905568950
UniRef90_UNK1831-HKFPLJJK_00050	85.2378373119
UniRef90_UNK1831-HKFPLJJK_00050|unclassified	85.2378373119
UniRef90_A0A174WT53	85.1964368103
UniRef90_A0A174WT53|unclassified	85.1964368103
UniClust90_41708-LMCHDDNF_00883	85.1695773817
UniClust90_41708-LMCHDDNF_00883|unclassified	85.1695773817
UniRef90_A0A1C5ZZC4	85.1695773817
UniRef90_A0A1C5ZZC4|unclassified	85.1695773817
UniRef90_D4M4H5	85.1695773817
UniRef90_D4M4H5|unclassified	85.1695773817
UniRef90_A6LE81	85.0633916291
UniRef90_A6LE81|unclassified	85.0633916291
UniClust90_9223-ACDPLEDC_00475	85.0489405865
UniClust90_9223-ACDPLEDC_00475|unclassified	85.0489405865
UniRef90_A0A2A6ZKU4	85.0489405865
UniRef90_A0A2A6ZKU4|unclassified	85.0489405865
UniRef90_Q8A337	85.0489405865
UniRef90_Q8A337|unclassified	85.0489405865
UniRef90_UNK1410-AEEGAIAF_00039	85.0489405865
UniRef90_UNK1410-AEEGAIAF_00039|unclassified	85.0489405865
UniRef90_UNK41518-LBGJKNDH_02426	85.0489405865
UniRef90_UNK41518-LBGJKNDH_02426|unclassified	85.0489405865
UniRef90_A0A3D2G1D5	85.0400645613
UniRef90_A0A3D2G1D5|unclassified	85.0400645613
UniRef90_A0A1Y4D0S8	84.9749278809
UniRef90_A0A1Y4D0S8|unclassified	84.9749278809
UniClust90_35722-JMFIJCNH_00962	84.9497628670
UniClust90_35722-JMFIJCNH_00962|unclassified	84.9497628670
UniRef90_A0A174VPI5	84.9286450553
UniRef90_A0A174VPI5|unclassified	84.9286450553
UniRef90_A0A174VQR4	84.9286450553
UniRef90_A0A174VQR4|unclassified	84.9286450553
UniRef90_D4IPQ3	84.9286450553
UniRef90_D4IPQ3|unclassified	84.9286450553
UniRef90_E9SEA9	84.9269619270
UniRef90_E9SEA9|unclassified	84.9269619270
UniClust90_4361-KNCEHJCL_01774	84.8702724098
UniClust90_4361-KNCEHJCL_01774|unclassified	84.8702724098
UniClust90_41561-JFEIFECE_00560	84.8630449031
UniClust90_41561-JFEIFECE_00560|unclassified	84.8630449031
UniRef90_A0A0F5JMS4	84.8629198714
UniRef90_A0A0F5JMS4|unclassified	84.8629198714
UniClust90_1930-BEFKKNAE_02167	84.8086893419
UniClust90_1930-BEFKKNAE_02167|unclassified	84.8086893419
UniClust90_40691-JMLIGCLC_01715	84.8086893419
UniClust90_40691-JMLIGCLC_01715|unclassified	84.8086893419
UniRef90_A0A0P0F817	84.8086893419
UniRef90_A0A0P0F817|unclassified	84.8086893419
UniRef90_A0A0P0M1P2	84.8086893419
UniRef90_A0A0P0M1P2|unclassified	84.8086893419
UniRef90_A0A1E3H7Z9	84.8086893419
UniRef90_A0A1E3H7Z9|unclassified	84.8086893419
UniRef90_A0A1V5N0D6	84.8086893419
UniRef90_A0A1V5N0D6|unclassified	84.8086893419
UniRef90_F3QR95	84.8086893419
UniRef90_F3QR95|unclassified	84.8086893419
UniClust90_14911-OCOHDPFF_00642	84.7868426390
UniClust90_14911-OCOHDPFF_00642|unclassified	84.7868426390
UniRef90_A0A1C5ZWX5	84.7603812764
UniRef90_A0A1C5ZWX5|unclassified	84.7603812764
UniRef90_A0A174WIB5	84.7463702462
UniRef90_A0A174WIB5|unclassified	84.7463702462
UniClust90_40207-JFNGOLCM_00929	84.6890720086
UniClust90_40207-JFNGOLCM_00929|unclassified	84.6890720086
UniRef90_A0A1C6AGD1	84.6890720086
UniRef90_A0A1C6AGD1|unclassified	84.6890720086
UniClust90_1897-INEMAPAH_00104	84.6344756881
UniClust90_1897-INEMAPAH_00104|unclassified	84.6344756881
UniRef90_W4P6X2	84.6075775925
UniRef90_W4P6X2|unclassified	84.6075775925
UniRef90_A0A143XLQ5	84.5804024743
UniRef90_A0A143XLQ5|unclassified	84.5804024743
UniRef90_A0A101W403	84.5697916255
UniRef90_A0A101W403|unclassified	84.5697916255
UniRef90_UNK15333-OKHFJOPN_01627	84.5697916255
UniRef90_UNK15333-OKHFJOPN_01627|unclassified	84.5697916255
UniRef90_A0A0P0GB55	84.4808129091
UniRef90_A0A0P0GB55|unclassified	84.4808129091
UniClust90_10498-GABJAJFH_03180	84.4508467708
UniClust90_10498-GABJAJFH_03180|unclassified	84.4508467708
UniClust90_20183-BCHCIPJK_00437	84.4508467708
UniClust90_20183-BCHCIPJK_00437|unclassified	84.4508467708
UniClust90_4718-BHJLNOIG_01445	84.4508467708
UniClust90_4718-BHJLNOIG_01445|unclassified	84.4508467708
UniRef90_A0A0S2HZF8	84.4508467708
UniRef90_A0A0S2HZF8|unclassified	84.4508467708
UniRef90_A0A174BII0	84.4508467708
UniRef90_A0A174BII0|unclassified	84.4508467708
UniRef90_A0A1T4RBI2	84.4508467708
UniRef90_A0A1T4RBI2|unclassified	84.4508467708
UniRef90_E2ZHT0	84.4508467708
UniRef90_E2ZHT0|unclassified	84.4508467708
UniRef90_A0A1V6EKC5	84.4114395283
UniRef90_A0A1V6EKC5|unclassified	84.4114395283
UniRef90_A0A031WEA1	84.3683930512
UniRef90_A0A031WEA1|unclassified	84.3683930512
UniRef90_B2URD5	84.3322360310
UniRef90_B2URD5|unclassified	84.3322360310
UniRef90_F7JS09	84.3322360310
UniRef90_F7JS09|unclassified	84.3322360310
UniRef90_K1V5J3	84.3322360310
UniRef90_K1V5J3|unclassified	84.3322360310
UniClust90_35757-PHDLGODN_01272	84.3187114165
UniClust90_35757-PHDLGODN_01272|unclassified	84.3187114165
UniRef90_A0A173UMD4	84.2209575132
UniRef90_A0A173UMD4|unclassified	84.2209575132
UniRef90_A0A417QXS6	84.2139580001
UniRef90_A0A417QXS6|unclassified	84.2139580001
UniClust90_1845-CMOCOLII_00341	84.1129463045
UniClust90_1845-CMOCOLII_00341|unclassified	84.1129463045
UniRef90_A0A174WHH6	84.1069395789
UniRef90_A0A174WHH6|unclassified	84.1069395789
UniClust90_1857-LOBIPEIA_04185	84.0974959475
UniClust90_1857-LOBIPEIA_04185|unclassified	84.0974959475
UniClust90_32906-JIDGCDFL_01183	84.0960112802
UniClust90_32906-JIDGCDFL_01183|unclassified	84.0960112802
UniClust90_40209-HIKNFEMI_00932	84.0960112802
UniClust90_40209-HIKNFEMI_00932|unclassified	84.0960112802
UniRef90_A0A174L4A9	84.0960112802
UniRef90_A0A174L4A9|unclassified	84.0960112802
UniRef90_A0A174W3Z7	84.0186941204
UniRef90_A0A174W3Z7|unclassified	84.0186941204
UniRef90_A0A0P0GGK0	84.0032606579
UniRef90_A0A0P0GGK0|unclassified	84.0032606579
UniClust90_15087-KGOEPAID_00630	83.9783944812
UniClust90_15087-KGOEPAID_00630|unclassified	83.9783944812
UniClust90_1930-OEGKNLDM_00494	83.9783944812
UniClust90_1930-OEGKNLDM_00494|unclassified	83.9783944812
UniClust90_41609-IEFIINDL_00277	83.9783944812
UniClust90_41609-IEFIINDL_00277|unclassified	83.9783944812
UniRef90_A0A1G1TE20	83.9783944812
UniRef90_A0A1G1TE20|unclassified	83.9783944812
UniClust90_89409-FCDOLIDE_01934	83.9395489613
UniClust90_89409-FCDOLIDE_01934|unclassified	83.9395489613
UniRef90_A0A1V5S063	83.9246015830
UniRef90_A0A1V5S063|unclassified	83.9246015830
UniRef90_A0A0P0M1F1	83.9217174968
UniRef90_A0A0P0M1F1|unclassified	83.9217174968
UniClust90_2296-ACIKLCMM_00156	83.8611062208
UniClust90_2296-ACIKLCMM_00156|unclassified	83.8611062208
UniClust90_2302-PDNKAJIJ_02568	83.8611062208
UniClust90_2302-PDNKAJIJ_02568|unclassified	83.8611062208
UniRef90_A0A0F4W5G2	83.8611062208
UniRef90_A0A0F4W5G2|unclassified	83.8611062208
UniRef90_B3EEU3	83.8611062208
UniRef90_B3EEU3|unclassified	83.8611062208
UniRef90_E6STI9	83.8611062208
UniRef90_E6STI9|unclassified	83.8611062208
UniRef90_UNK2301-CJCJIBOJ_00961	83.8611062208
UniRef90_UNK2301-CJCJIBOJ_00961|unclassified	83.8611062208
UniRef90_UNK2302-PDNKAJIJ_02568	83.8611062208
UniRef90_UNK2302-PDNKAJIJ_02568|unclassified	83.8611062208
UniRef90_A0A0P0GLH4	83.8588137335
UniRef90_A0A0P0GLH4|unclassified	83.8588137335
UniRef90_A0A174BEZ0	83.8544022507
UniRef90_A0A174BEZ0|unclassified	83.8544022507
UniClust90_1890-OBBKFNLF_02178	83.8066091933
UniClust90_1890-OBBKFNLF_02178|unclassified	83.8066091933
UniRef90_A0A0P0LH97	83.7441451242
UniRef90_A0A0P0LH97|unclassified	83.7441451242
UniRef90_A0A174PUX6	83.7441451242
UniRef90_A0A174PUX6|unclassified	83.7441451242
UniClust90_2308-NBEENEIM_02015	83.6595714171
UniClust90_2308-NBEENEIM_02015|unclassified	83.6595714171
UniClust90_41402-CMDNGDFG_01694	83.6275098246
UniClust90_41402-CMDNGDFG_01694|unclassified	83.6275098246
UniClust90_4861-GCFHOHOF_00409	83.6275098246
UniClust90_4861-GCFHOHOF_00409|unclassified	83.6275098246
UniClust90_9223-HAADANDP_00927	83.6275098246
UniClust90_9223-HAADANDP_00927|unclassified	83.6275098246
UniRef90_A0A0M6WNX5	83.6275098246
UniRef90_A0A0M6WNX5|unclassified	83.6275098246
UniRef90_A0A1C6KUK7	83.6275098246
UniRef90_A0A1C6KUK7|unclassified	83.6275098246
UniRef90_A0A1L5KFP9	83.6275098246
UniRef90_A0A1L5KFP9|unclassified	83.6275098246
UniRef90_I2AYS0	83.6275098246
UniRef90_I2AYS0|unclassified	83.6275098246
UniClust90_82192-JFCMCMEJ_01344	83.5986549485
