# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947175_merged
UniRef90_UNK15090-OBGPMBNC_01487	39.8799088059
UniRef90_UNK15876-HGMAKLGM_01882	39.8799088059
UniClust90_41617-FKPHDCNB_03999	39.8799088059
UniClust90_41625-JAMLPLCN_03209	39.8799088059
UniClust90_37299-OAMEOBHM_01706	39.8460261306
UniRef90_A0A3R5G6Q5	39.8460261306
UniClust90_41510-JCEAGIEK_00586	39.8393592049
UniRef90_A0A352RMY3	39.8369286281
UniClust90_35745-BEJBBFHJ_01509	39.8274091161
UniClust90_2299-OJHDIAPI_02274	39.8122009811
UniClust90_36910-JGNCHEKM_00343	39.8122009811
UniRef90_F0EKI7	39.8122009811
UniRef90_Q7SYK1	39.8122009811
UniRef90_A0A0N7IFK2	39.7784332109
UniRef90_A6B9P6	39.7784332109
UniRef90_UNK5045-FPJALNOJ_00800	39.7784332109
UniRef90_UNK35951-LBFHLLPP_02305	39.7709040172
UniClust90_1704-JFLPNNGJ_02338	39.7600716265
UniRef90_A0A1G4G5W1	39.7585812912
UniClust90_41019-DGJLPCGC_00387	39.7447226743
UniRef90_A0A1B0FD86	39.7447226743
UniRef90_C3R0F3	39.7447226743
UniRef90_UNK41609-KHCBHKIO_02128	39.7238905949
UniRef90_A0A415CN58	39.7170277533
UniClust90_14907-ONHBDHDB_00558	39.7110692258
UniClust90_41518-FAJNBLLN_02159	39.7110692258
UniRef90_A0A0M6WTP8	39.7110692258
UniRef90_A0A1Y4HHR7	39.7082755334
UniRef90_B0G4Y0	39.6989448999
UniRef90_UPI0010ABD766	39.6889915206
UniClust90_7421-DNELKECA_03938	39.6774727206
UniRef90_A0A139KH21	39.6774727206
UniRef90_A0A1H7W6N1	39.6774727206
UniClust90_43035-GALPPOIE_01825	39.6439330141
UniRef90_A0A149NK84	39.6439330141
UniRef90_A0A396N5C8	39.6439330141
UniClust90_2296-GHBOBLDF_01109	39.6104499626
UniClust90_37293-ODNCGJFM_01480	39.6104499626
UniRef90_A0A0P0FIQ2	39.6104499626
UniRef90_A0A120A227	39.6104499626
UniRef90_A0A174I5G6	39.6104499626
UniClust90_3574-PJGDPDPO_00864	39.6053515382
UniClust90_41973-ACIDHNIA_00503	39.6034805595
UniRef90_A0A1C7HL79	39.5832495043
UniClust90_20763-ACKOOCAL_00997	39.5770234225
UniClust90_2287-EJGJGMMI_00268	39.5770234225
UniClust90_27766-ICAKGIIN_00440	39.5770234225
UniRef90_A0A0P0FHN0	39.5770234225
UniRef90_A0A174GHG0	39.5770234225
UniRef90_A0A174WS53	39.5770234225
UniClust90_1815-LOOLLJEF_03797	39.5436532510
UniClust90_1878-IPPEFBDL_00872	39.5436532510
UniRef90_A0A174XHK5	39.5436532510
UniRef90_A0A1E4LHS3	39.5436532510
UniRef90_A0A369QQW9	39.5436532510
UniClust90_41615-LEONJMDB_01946	39.5236516097
UniClust90_35744-LIHNABIO_00333	39.5218359806
UniClust90_21852-IOPKPCFB_01515	39.5103393056
UniClust90_80166-FIKPHPIE_02026	39.5103393056
UniRef90_A0A087A8W4	39.5103393056
UniRef90_A0A2H5W5T7	39.5103393056
UniRef90_A0A3N5P8V3	39.5103393056
UniRef90_D1PHJ1	39.5103393056
UniRef90_A0A174H2N8	39.5029461634
UniRef90_A0A0P0G117	39.4770814442
UniRef90_A0A3B9MTF7	39.4770814442
UniRef90_A0A3E2Y2X1	39.4770814442
UniRef90_P46850	39.4770814442
UniRef90_A0A174L3K5	39.4417217237
UniRef90_A0A4D6B593	39.4273064668
UniRef90_A0A174U8G5	39.4135166520
UniRef90_T2G9B9	39.4107334081
UniRef90_A0A1V6CTM4	39.3776429519
UniRef90_A0A3C0RTB5	39.3776429519
UniRef90_D4M2A4	39.3776429519
UniClust90_41652-IODCOKMB_02345	39.3618117025
UniRef90_A0A174ELQ7	39.3506857723
UniRef90_A0A174XAA2	39.3446080165
UniRef90_A0A3R2XXV3	39.3446080165
UniRef90_A0A377KET6	39.3442659683
UniRef90_A0A0N7IFL8	39.3408993786
UniClust90_35745-LPKGDDLN_00414	39.3253323465
UniClust90_78703-DIAAPPLM_01029	39.3116284624
UniRef90_D4K870	39.3116284624
UniRef90_R7HY48	39.3049873462
UniRef90_A0A174P4B0	39.2973379395
UniClust90_2298-CAPFHGKB_02789	39.2866635571
UniClust90_59899-NNDMOKMC_00758	39.2787041505
UniRef90_A0A0N1MYG9	39.2787041505
UniRef90_A0A174BFC3	39.2787041505
UniClust90_59267-ADAFFIGB_05036	39.2787041505
UniRef90_R7BDL9	39.2458349420
UniRef90_UNK1880-ABLHCJOL_00425	39.2458349420
UniClust90_1692-AIBECBJF_01780	39.2130206987
UniClust90_1821-FKFKCAEB_02881	39.2130206987
UniClust90_35682-GPNCLCBN_00394	39.2130206987
UniClust90_35930-JLIPLMNI_01325	39.2130206987
UniClust90_4703-KNMPMKCD_01473	39.2130206987
UniClust90_61318-DIHFLFDJ_00358	39.2130206987
UniClust90_70027-GMONCPGB_00599	39.2130206987
UniRef90_A0A352ULJ5	39.2130206987
UniRef90_A0A3R2CP49	39.2130206987
UniRef90_UNK15333-JFDJKBHC_00736	39.2130206987
UniClust90_1429-BFBKAMDH_01209	39.1859436244
UniRef90_A0A3G2G3D9	39.1802612830
UniRef90_T3DDE2	39.1802612830
UniRef90_R5CD65	39.1799354199
UniRef90_A0A174S6E2	39.1478020487
UniClust90_1791-KABAKAGL_01830	39.1475565573
UniClust90_3156-MOHGGDKK_01305	39.1475565573
UniClust90_4406-DGHFNKFP_01446	39.1475565573
UniRef90_A0A2M8CQF9	39.1475565573
UniClust90_41407-DDBGCFJL_00769	39.1403010413
UniRef90_J9DDE2	39.1177031787
UniRef90_UPI001042C45B	39.1149063851
UniClust90_100837-LPOACIHO_00799	39.0823106297
UniRef90_A0A173XCL3	39.0823106297
UniRef90_P24828	39.0823106297
UniClust90_4602-IILFDJAJ_01557	39.0779907838
UniClust90_15051-MEBAKNCJ_01986	39.0497691555
UniClust90_86995-HNPKGEAD_00409	39.0497691555
UniRef90_A0A371J1F0	39.0497691555
UniRef90_K1KXA0	39.0497691555
UniRef90_R6Z7D7	39.0497691555
UniRef90_F0R3Y7	39.0434838285
UniRef90_A0A3A5FKN2	39.0367889018
UniRef90_A0A0B7GKK0	39.0172818267
UniRef90_A0A1B1NMA8	39.0172818267
UniRef90_A0A3C0RRD8	39.0172818267
UniRef90_A0A3C1PHG0	39.0172818267
UniRef90_A0A173S1D7	39.0162893548
UniClust90_101055-JCNPFDKE_02100	39.0117707591
UniClust90_4600-BOGMPMEF_02246	39.0090481683
UniRef90_F7K170	38.9891802786
UniClust90_21804-HGGDLOFI_00194	38.9848485085
UniClust90_29002-OFKOLHGI_00095	38.9848485085
UniRef90_A0A1C5TFB3	38.9848485085
UniRef90_A0A2D5NIL5	38.9848485085
UniRef90_UNK40377-AALOHGFA_00087	38.9848485085
UniClust90_6081-MCFMPGBJ_01968	38.9608428859
UniRef90_A0A0E9FRU1	38.9524690662
UniRef90_A0A1C5YX30	38.9524690662
UniRef90_E8LCF3	38.9524690662
UniClust90_41617-FLGGMBAM_02760	38.9284225927
UniClust90_95257-JBPKFGBM_00474	38.9201433657
UniRef90_A0A1Y3QXL0	38.9201433657
UniRef90_A0A143XV54	38.9057153220
UniRef90_A0A0M6WTV1	38.8878712734
UniRef90_A0A1X6Y9U4	38.8878712734
UniRef90_A0A496NYE0	38.8878712734
UniRef90_C0FP32	38.8601559325
UniClust90_41480-MMKIKPGP_00707	38.8556526559
UniRef90_B2A8L2	38.8556526559
UniRef90_J9L8R9	38.8556526559
UniClust90_17525-EHHOBFDH_00469	38.8476879709
UniRef90_U6RAK0	38.8335620112
UniClust90_40962-POMNAJJA_01145	38.8234873805
UniRef90_A0A0P0M5B0	38.8234873805
UniRef90_A0A1V2ERU4	38.8234873805
UniClust90_41529-CKBJPKGF_02549	38.7913753149
UniClust90_43288-LJEADFIG_01148	38.7913753149
UniRef90_A0A174RG04	38.7913753149
UniRef90_A0A1C6K5Y9	38.7913753149
UniRef90_A0A1V6FR09	38.7913753149
UniRef90_A0A2E2THQ9	38.7913753149
UniRef90_A0A351M4N5	38.7913753149
UniClust90_14372-CBCJJCKI_00229	38.7593163270
UniRef90_A0A151B4V5	38.7593163270
UniRef90_A0A2X2IQU8	38.7593163270
UniRef90_A0A174NZF6	38.7332782917
UniClust90_40980-MIJBMFLG_00672	38.7283261599
UniRef90_A0A0D5BNU7	38.7273102855
UniRef90_UNK4750-GENMBOHD_01463	38.7273102855
UniRef90_A0A1C5V1D2	38.7124794662
UniClust90_15004-AEJEECKM_01810	38.6953570592
UniClust90_37491-HOCOKHLN_01906	38.6953570592
UniRef90_A0A069D6H0	38.6953570592
UniRef90_A0A174WXY7	38.6953570592
UniRef90_Q9WYH1	38.6953570592
UniRef90_A0A2E1X214	38.6634565175
UniRef90_A0A3E4SI00	38.6634565175
UniRef90_D8IWY9	38.6634565175
UniClust90_14862-MOBBLNAC_00020	38.6316085302
UniClust90_15390-GPCEOCOC_00914	38.6316085302
UniClust90_63169-KNAGEEHB_01753	38.6316085302
UniRef90_A0A1V5F5K6	38.6316085302
UniRef90_A0A174UD11	38.6191359744
UniClust90_103370-DCBKDAKN_03512	38.5998129677
UniClust90_1928-FIIPHFKP_02902	38.5998129677
UniClust90_35774-NMPILJEL_02591	38.5998129677
UniRef90_A0A174LEX3	38.5998129677
UniRef90_A0A1C5WUL6	38.5998129677
UniRef90_Q8YP63	38.5687724276
UniClust90_15156-IKBHLAGP_01975	38.5680697004
UniClust90_94760-GCCNDAIH_02502	38.5680697004
UniRef90_A0A174VR83	38.5363785996
UniRef90_C6JGP4	38.5363785996
UniClust90_1813-HLMLIPBN_04408	38.5047395367
UniRef90_P07598	38.5047395367
UniRef90_UNK15318-OPLOIIPJ_01613	38.5047395367
UniClust90_1815-HBFANJEP_02755	38.5047395367
UniClust90_4243-LPIJEPJH_02531	38.4820563323
UniClust90_35738-MNJIKFIH_00727	38.4731523837
UniClust90_53240-KAGFPPLN_01957	38.4731523837
UniRef90_A0A173XTX8	38.4731523837
UniRef90_A0A174BS75	38.4731523837
UniRef90_A0A413R4Y7	38.4731523837
UniRef90_UNK15107-LOFFKMKC_01484	38.4547628836
UniClust90_2067-LIEJGJKE_01620	38.4416170129
UniRef90_A0A174TQR6	38.4416170129
UniRef90_A0A1C5LAB5	38.4416170129
UniRef90_A0A1E3ACM9	38.4416170129
UniRef90_C7GAP5	38.4416170129
UniRef90_R6CY43	38.4416170129
UniRef90_Q08408	38.4310811205
UniClust90_43537-BFALKJMP_01367	38.4182591081
UniClust90_14965-EBAIAMLG_00769	38.4101332970
UniClust90_66207-KNEGEGBH_01165	38.4101332970
UniRef90_A0A2X3VMV0	38.4101332970
UniRef90_A0A350IJ43	38.4101332970
UniRef90_A0A416UF28	38.4101332970
UniRef90_UNK15052-EAAMOEPL_01101	38.4101332970
UniClust90_14906-LNJLMFIL_00625	38.3787011094
UniRef90_A0A0L8VCW7	38.3667010418
UniClust90_4718-CEEPGGBO_00871	38.3479792932
UniClust90_42826-PIEKOIHE_01099	38.3473203235
UniClust90_8611-JMKCFGIN_00758	38.3473203235
UniRef90_A0A1C5PVI2	38.3473203235
UniRef90_A0A173X018	38.3470185381
UniClust90_1949-BOAOANBA_03214	38.3159908135
UniClust90_4732-DIHGOPAH_01375	38.3159908135
UniClust90_4817-KBDCFHFP_01151	38.3159908135
UniRef90_A0A1C6DJM2	38.3159908135
UniRef90_A0A3N5WVD8	38.3159908135
UniClust90_15012-GKONLPGP_01311	38.3095975387
UniRef90_A0A3A8Y773	38.2894293391
UniRef90_A0A1C5UN95	38.2847124536
UniClust90_44964-MPDLHEAE_00709	38.2534851188
UniClust90_7421-DNELKECA_05446	38.2534851188
UniRef90_A0A2K5Z9T5	38.2534851188
UniRef90_A0A2N2C6J4	38.2534851188
UniRef90_UNK15159-HIBNDKPF_02662	38.2534851188
UniClust90_65714-DLOMDHGP_01752	38.2423455318
UniClust90_2317-NMFNKCMF_01801	38.2223086843
UniRef90_A0A240AX25	38.2223086843
UniRef90_A0A3R2CKT0	38.2223086843
UniRef90_I0GIS5	38.2223086843
UniClust90_14969-IJOPEBIF_02061	38.1911830258
UniClust90_15189-MPKLDHHL_01554	38.1911830258
UniClust90_43479-BBAKJDFH_01060	38.1911830258
UniRef90_UNK1845-JPPOIMDD_03415	38.1911830258
UniClust90_42616-NCMNOEAM_00808	38.1823766571
UniRef90_A0A1N6TLD9	38.1601080193
UniClust90_35721-CHPIFHCC_01327	38.1553156635
UniRef90_A0A2U2RM51	38.1418892121
UniClust90_14221-HFCOECIG_00608	38.1290835412
UniClust90_15280-AMECHNIM_00560	38.1290835412
UniRef90_A0A0J8YZ32	38.1290835412
UniRef90_A0A0P0GE11	38.1290835412
UniRef90_A0A174VWK4	38.1290835412
UniRef90_A0A433B350	38.1290835412
UniRef90_R5QR84	38.1290835412
UniClust90_1813-EELGOHOI_01234	38.0981094685
UniClust90_20171-OOOFJKIO_01018	38.0981094685
UniClust90_35920-CMGBCOAG_01030	38.0981094685
UniRef90_A0A2V7GFZ3	38.0981094685
UniRef90_A0A377E483	38.0840105678
UniClust90_41631-PFGMNANO_00905	38.0815083142
UniClust90_1878-CFNDIEKK_02427	38.0749414518
UniRef90_A0A174A7B6	38.0671856783
UniRef90_C7GAJ7	38.0671856783
UniRef90_A0A0F2CMJ5	38.0363120484
UniRef90_A0A0P0FPM2	38.0363120484
UniRef90_A0A173T611	38.0363120484
UniRef90_Q8A675	38.0296852308
UniRef90_Q64SQ6	38.0161479750
UniClust90_103665-PALGHKLC_01185	38.0054884568
UniClust90_40791-BAFKFMCC_00201	38.0054884568
UniRef90_A0A174DPR1	38.0054884568
UniRef90_A0A2V5N4S9	38.0054884568
UniRef90_A0A369QQ14	38.0054884568
UniClust90_1810-FGAIODCA_00195	37.9747147819
UniRef90_A0A1C5MFX3	37.9747147819
UniRef90_A0A3B1BT78	37.9747147819
UniRef90_C0DAF5	37.9747147819
UniClust90_1933-GAKKNAFI_00839	37.9740629062
UniRef90_UNK1552-NEMCFMBK_01435	37.9517803836
UniClust90_1887-LAEOOFJA_02476	37.9439909027
UniRef90_A0A1Q6JMS5	37.9439909027
UniRef90_S0G5U3	37.9439909027
UniRef90_A0A173ZBZ6	37.9363937178
UniRef90_A0A1Y0HLC8	37.9184691445
UniClust90_3937-KOOLBIKJ_01013	37.8826920482
UniClust90_4314-JBIEIGIM_01383	37.8826920482
UniRef90_A0A388QA79	37.8826920482
UniRef90_C5C987	37.8826920482
UniRef90_UNK4929-OKMHNLDE_01827	37.8826920482
UniRef90_A0A3B8VWL4	37.8823683382
UniClust90_14894-PAFKGEJI_01844	37.8521168327
UniClust90_14922-HEEAIPNJ_00748	37.8521168327
UniClust90_15389-FDAOHHPH_02096	37.8521168327
UniClust90_37299-CFMHHHOL_00001	37.8521168327
UniClust90_42827-HJJIOJBP_01215	37.8521168327
UniClust90_6461-CMGKAJLB_01242	37.8521168327
UniRef90_A0A173YKN4	37.8521168327
UniClust90_2293-CLHFPJDP_01115	37.8215909320
UniClust90_37535-NMFELMOM_01206	37.8215909320
UniRef90_UNK1980-DEOKBCLE_01348	37.8215909320
UniRef90_A0A108TH23	37.7991722956
UniClust90_40196-KPKMBHII_00077	37.7911142270
UniRef90_E3PQQ9	37.7911142270
UniClust90_41701-OKHBNAPK_00646	37.7606865988
UniClust90_44462-OBBPMOJC_01198	37.7606865988
UniRef90_A0A1V5KE19	37.7606865988
UniClust90_41605-IBNLKJGH_01062	37.7303079290
UniClust90_71664-KEHCDNMG_01908	37.7303079290
UniRef90_A0A174NKD2	37.7303079290
UniRef90_C7GH59	37.7303079290
UniRef90_UPI0004716F72	37.7303079290
UniRef90_A0A143XNK9	37.7203871482
UniClust90_41675-DKLMKBFJ_01879	37.7132257772
UniRef90_A0A1V9YH79	37.7078134576
UniRef90_A0A174PR90	37.6999780994
UniRef90_A0A1C6JKC5	37.6999780994
UniRef90_A6L8C4	37.6999780994
UniRef90_A0A173ZGZ9	37.6696969925
UniRef90_A0A174D1U9	37.6696969925
UniRef90_A0A174MXH8	37.6696969925
UniClust90_36338-LNOLHJGC_01203	37.6394644909
UniRef90_A0A345H6F4	37.6394644909
UniRef90_F7JVN0	37.6394644909
UniRef90_G4L1N8	37.6394644909
UniClust90_1857-IKHAHBCB_01419	37.6139709127
UniRef90_B0MWK7	37.6092804777
UniRef90_C0D2J6	37.6092804777
UniRef90_UNK4329-NNBMHDJA_02034	37.6055731517
UniClust90_2313-IFIMLDEH_00916	37.5791448363
UniClust90_53811-HLEMMNLK_00654	37.5791448363
UniRef90_A0A1Y3QZN0	37.5791448363
UniRef90_R9IUD7	37.5791448363
UniClust90_4633-ECPENBOJ_01105	37.5761331249
UniRef90_UNK4758-JLLADMAH_02896	37.5724157335
UniClust90_1769-OKHCGDEM_01651	37.5623243100
UniRef90_B5CTU7	37.5532327954
UniRef90_A0A174RWZ0	37.5493351949
UniClust90_11491-CONDIILC_02893	37.5490574505
UniRef90_A0A0L0WFC1	37.5490574505
UniRef90_B8J359	37.5490574505
UniRef90_C7H6C5	37.5490574505
UniClust90_103681-MPOLCNBE_00766	37.5342481876
UniRef90_A0A174K394	37.5285962425
UniClust90_35866-PIMHDCLL_01816	37.5202807004
UniRef90_A0A367FVW7	37.5190182046
UniRef90_E4MD28	37.5190182046
UniClust90_78686-HGGJMHJK_01191	37.4890269830
UniRef90_A0A173RPH4	37.4890269830
UniRef90_A0A174VL17	37.4890269830
UniRef90_A0A494WMW3	37.4890269830
UniRef90_A0A1C6DLE2	37.4833696851
UniClust90_41542-KEDDIDNG_02356	37.4817652919
UniClust90_72848-DCAILEEL_01569	37.4762090050
UniRef90_A0A174CLN3	37.4669969218
UniClust90_1812-MNKEBGKM_01738	37.4590836707
UniClust90_29429-KLFMBLAA_01625	37.4590836707
UniRef90_A0A090Q511	37.4590836707
UniRef90_A0A496XSL2	37.4590836707
UniRef90_Q59218	37.4330913204
UniRef90_R0AX10	37.4291881530
UniRef90_A0A173WQ55	37.4217351301
UniClust90_4032-CIMAMFEM_00740	37.3993403155
UniRef90_A0A174PDR8	37.3993403155
UniClust90_40523-DGGFLEOK_01260	37.3695400444
UniRef90_A0A0P0L7H2	37.3695400444
UniRef90_A0A174KCS6	37.3695400444
UniRef90_A0A182MTM2	37.3695400444
UniClust90_26919-MJBOHBMG_00343	37.3501651790
UniClust90_1863-CAPKAEHC_02416	37.3397872259
UniClust90_37108-CGKMCFLE_01538	37.3397872259
UniRef90_UNK4247-IEHPGOKI_00128	37.3397872259
UniClust90_43066-OOAMDHJF_01697	37.3388016714
UniRef90_R6KQ39	37.3328274559
UniClust90_37124-IJGHBEOD_02162	37.3259274537
UniClust90_41911-KELKMOIC_02186	37.3259274537
UniClust90_5101-GPIBMKPN_01482	37.3100817468
UniRef90_A0A143ZR52	37.3100817468
UniRef90_UNK15260-ANNHJHBJ_01415	37.3100817468
UniRef90_A0A174DD86	37.3042690475
UniRef90_A0A1F3JQA7	37.2962432208
UniClust90_1821-OBAAGBBA_00990	37.2804234942
UniRef90_A0A0P0GHB0	37.2804234942
UniRef90_A0A173Z8S8	37.2804234942
UniRef90_A0A1V4SPD2	37.2804234942
UniRef90_A0A0P0F455	37.2508123556
UniRef90_A0A3A8ZC70	37.2508123556
UniRef90_A0A3D3YPG5	37.2508123556
UniClust90_37071-DMCBELMP_01014	37.2350018410
UniClust90_63927-CEEMIDOE_02080	37.2234349743
UniRef90_A0A2E6CCF1	37.2212482188
UniRef90_A0A406X9W1	37.2212482188
UniRef90_B2UQZ3	37.2212482188
UniClust90_15048-HPONOCOE_01726	37.1991099502
UniClust90_4930-ECFIHLLK_01399	37.1917309720
UniRef90_A0A0B8RFN3	37.1917309720
UniRef90_A0A1C5LHN5	37.1917309720
UniRef90_A0A1Q6MWB8	37.1917309720
UniRef90_A0A1V6J2M2	37.1917309720
UniClust90_4890-LLGEPNNN_01750	37.1622605037
UniRef90_C7GC63	37.1622605037
UniRef90_K6WC35	37.1622605037
UniClust90_27917-NPAEAAEL_03335	37.1567446090
UniRef90_I9S829	37.1457767397
UniRef90_UNK35744-LIHNABIO_00333	37.1363825183
UniClust90_35510-EBANKCLH_00757	37.1328367028
UniClust90_3989-KNCFMMIL_00285	37.1328367028
UniRef90_I4C5B0	37.1328367028
UniRef90_R5P590	37.1328367028
UniRef90_A0A377D0C7	37.1199127357
UniClust90_1933-GAKKNAFI_00677	37.1138347834
UniClust90_41420-HOPJCADG_01006	37.1034594586
UniRef90_A0A1Y3W6Z0	37.1034594586
UniRef90_A0A354NGB5	37.1034594586
UniClust90_103086-DLOMLKDF_02502	37.0741286606
UniClust90_37363-JLAHKKAH_01282	37.0741286606
UniRef90_A0A1C5WMJ2	37.0741286606
UniRef90_P77836	37.0741286606
UniRef90_Q8A256	37.0600455094
UniRef90_UPI0004704E44	37.0523414815
UniClust90_40190-AHGGELKO_00091	37.0448441988
UniRef90_A0A173VQR7	37.0448441988
UniRef90_F4A3F7	37.0448441988
UniRef90_R6BD83	37.0448441988
UniRef90_A0A3R3NCV3	37.0156059635
UniClust90_35744-LEBONBAA_02104	37.0046230831
UniClust90_38386-LJMLKIJK_00172	36.9864138452
UniClust90_41531-ENPLBNBL_01879	36.9864138452
UniClust90_8059-LPCKHCBL_00693	36.9864138452
UniRef90_Q60151	36.9864138452
UniRef90_UPI000679DFDD	36.9864138452
UniRef90_A0A174KLI0	36.9824099862
UniClust90_37291-CFFLNIFA_00960	36.9676994112
UniClust90_21431-KLDELIAG_00507	36.9665635106
UniClust90_1808-IHFAFPOC_01608	36.9572677350
UniClust90_35784-OLAJIMIK_01502	36.9572677350
UniClust90_44155-IHDPDLIG_02973	36.9572677350
UniRef90_A0A355YPV8	36.9572677350
UniClust90_62537-ODKOHMLO_02560	36.9534518583
UniClust90_41574-BLEGIOLE_02012	36.9501459045
UniClust90_15688-CFPENHOJ_05651	36.9281675242
UniClust90_1782-FAFACJNP_00755	36.9281675242
UniRef90_A0A0P0GLM0	36.9281675242
UniRef90_A0A173R6R4	36.9281675242
UniRef90_A0A174D0I1	36.9281675242
UniRef90_A0A3R6DSU7	36.9281675242
UniRef90_D4J3L0	36.9281675242
UniRef90_UNK15688-CFPENHOJ_05651	36.9281675242
UniRef90_A8RAH4	36.8991131044
UniRef90_U2R9M9	36.8991131044
UniClust90_13990-APIMKHPC_01238	36.8912405968
UniRef90_A0A3D0PT58	36.8837877500
UniClust90_25497-AAMEGOHE_00055	36.8703835189
UniClust90_15275-HOPFLLBH_01452	36.8701043677
UniRef90_A0A1D8BZI1	36.8701043677
UniRef90_C4XF25	36.8701043677
UniRef90_Q8A525	36.8701043677
UniClust90_35814-BJAPMPKE_01145	36.8548689850
UniClust90_14863-FGBBAKEH_00674	36.8411412064
UniClust90_25806-GFAKBNNA_01507	36.8411412064
UniClust90_8774-FFIKHDPJ_00261	36.8344201660
UniClust90_64592-NIOHCBLN_00796	36.8122235131
UniRef90_A0A173SUE4	36.8122235131
UniRef90_A0A1M7YFF9	36.8122235131
UniRef90_A0A2K9P3D2	36.8122235131
UniRef90_A0A376SD67	36.8122235131
UniRef90_D1JD16	36.8122235131
UniClust90_1531-MCHGAEDI_01594	36.7929752890
UniClust90_2329-HEDKPCPK_04591	36.7833511809
UniRef90_I3YHI3	36.7833511809
UniClust90_4965-BNGOGMBI_03593	36.7545241032
UniClust90_53518-EJBFBMKK_00482	36.7545241032
UniRef90_A0A134AHR4	36.7545241032
UniRef90_R6PPU7	36.7545241032
UniClust90_1424-LIPGACPM_01066	36.7509116893
UniClust90_15048-LJNCMLHL_01274	36.7257421736
UniRef90_A0A1C5LXJ2	36.7257421736
UniRef90_A0A3R4DRC6	36.7257421736
UniRef90_A0A413MND3	36.7257421736
UniClust90_1585-MJNMAKKI_00564	36.7119304805
UniRef90_R5DFK6	36.7108427730
UniClust90_94090-ECDEHLEH_04225	36.6970052861
UniRef90_A0A174NSS6	36.6970052861
UniRef90_A0A1C5VHQ5	36.6970052861
UniRef90_A0A1J0LJC6	36.6970052861
UniRef90_A0A1V5F372	36.6970052861
UniRef90_K2PS60	36.6970052861
UniRef90_W4PLU5	36.6888590963
UniClust90_41608-MLFEMHOL_00724	36.6688737331
UniRef90_A0A1A9GQL7	36.6683133352
UniRef90_A0A1C5KSQ4	36.6683133352
UniRef90_A0A3A0AKS4	36.6683133352
UniRef90_A6L7P7	36.6683133352
UniRef90_U2PCD5	36.6683133352
UniRef90_R6IAU2	36.6552436196
UniClust90_14253-KMDEMKHF_01631	36.6396662154
UniClust90_14296-HJIFAGON_01143	36.6396662154
UniClust90_40026-IGLPFCMD_00494	36.6396662154
UniClust90_40030-COGANAHG_01551	36.6396662154
UniRef90_A0A173YKT0	36.6396662154
UniRef90_A0A1E7RUH3	36.6396662154
UniRef90_A0A352WK28	36.6396662154
UniRef90_D6D2H3	36.6396662154
UniRef90_UNK35830-BDJNGBNN_01319	36.6396662154
UniClust90_4728-EHKDLAEL_01831	36.6373826248
UniClust90_2085-IBPDOMLH_01818	36.6272407641
UniClust90_37104-BCNNFIMI_01779	36.6110638218
UniClust90_4563-NKCEBPON_00096	36.6110638218
UniRef90_A0A139K739	36.6110638218
UniRef90_A0A1H4F4H0	36.6110638218
UniRef90_A0A3D1Q6T0	36.6110638218
UniRef90_A0A484YC07	36.5913852039
UniClust90_4780-KEENELGP_00604	36.5867018464
UniClust90_4587-PPKOEIMB_02720	36.5825060497
UniRef90_D1Q0E7	36.5825060497
UniRef90_G7YFP6	36.5825060497
UniRef90_A0A3D5M0W0	36.5782411342
UniClust90_43035-BFHKFKKN_02013	36.5743752408
UniRef90_Q64MP7	36.5685925620
UniClust90_35719-IBAGMPKK_01246	36.5539927948
UniRef90_A0A0P0FTJ8	36.5539927948
UniClust90_13959-HLPAMBCK_01142	36.5255239530
UniClust90_40800-AFNICBGO_02749	36.5255239530
UniClust90_4930-GNMNNJLF_01513	36.5255239530
UniClust90_6961-FMPIGGPH_02455	36.5255239530
UniRef90_A0A072RI39	36.5255239530
UniRef90_A0A0P0FPQ6	36.5255239530
UniRef90_A0A174HWW3	36.5255239530
UniRef90_A0A1V4TT10	36.5255239530
UniRef90_A0A410Q226	36.5255239530
UniClust90_41169-GFNEFDOP_00366	36.5055060393
UniRef90_A0A1S1YWD9	36.4970994208
UniRef90_A0A3N2N6Y7	36.4970994208
UniRef90_E0RVI2	36.4970994208
UniClust90_1785-LOCJPJAL_01434	36.4900720485
UniRef90_A0A174US48	36.4687190946
UniRef90_A7LR04	36.4687190946
UniRef90_UNK35534-LBLENCLL_00990	36.4687190946
UniClust90_43067-GJAAAPOL_01133	36.4457318212
UniClust90_14372-PFMPKDOP_00134	36.4292108685
UniClust90_14912-LPAIONCN_00713	36.4120906488
UniRef90_C5EU37	36.4120906488
UniRef90_A0A2K5XF67	36.3838423240
UniClust90_91067-IONMAEJF_03335	36.3837815809
UniRef90_UNK20497-CGDDHAJL_00363	36.3641880922
UniRef90_A0A0K9NGP0	36.3556377951
UniRef90_A0A3R5DWV8	36.3556377951
UniClust90_1319-PHHCJKDI_00524	36.3529323200
UniClust90_36554-PCNNCDDJ_01076	36.3356594482
UniClust90_14111-PHPFAKKO_00759	36.3274769603
UniClust90_15164-AFHCEDDP_02471	36.3274769603
UniClust90_15368-NJABGNPN_00006	36.3274769603
UniClust90_16161-NCCNEIPJ_08550	36.3274769603
UniClust90_4757-PJNLHADH_03176	36.3274769603
UniClust90_53240-AIHCEAHD_01240	36.3274769603
UniRef90_A0A2H0DB89	36.3274769603
UniRef90_A0A2K9P4F1	36.3274769603
UniRef90_D5BYH4	36.3274769603
