SRR31533935.63415bb02658-d577-4937-93f2-7a86dbfc895f/1|1546	UniRef90_R9NVJ9|1758	41.0	61	36	0	504	322	27	87	3.39e-03	46.6
SRR31533935.634293a83c69-19a6-4746-b45b-dfb4541b27d2/1|1485	UniRef90_A0A2G2X2S1|1779	48.4	62	32	0	1171	1356	415	476	1.15e-04	51.2
SRR31533935.6343ec6be4f1-ca98-4f13-b84c-8d201d4c2b3e/1|1494	UniRef90_A0A2P5YF41|978	43.1	51	29	0	1169	1321	214	264	1.59e-02	43.9
SRR31533935.63441d565bcd-b91f-42ad-8dc6-60927f1cc702/1|1596	UniRef90_H6SIB2|1326	63.0	46	17	0	428	291	395	440	1.62e-06	57.0
SRR31533935.6345ce82e43c-3135-4af6-b106-ba1d28f4cdbe/1|1566	UniRef90_J7TG29|123	75.7	37	9	0	443	333	5	41	1.71e-08	56.2
SRR31533935.6345ce82e43c-3135-4af6-b106-ba1d28f4cdbe/1|1566	UniRef90_D1NFR0|732	62.7	51	19	0	449	297	161	211	1.35e-06	55.8
SRR31533935.6346027f0656-6808-4e6b-b797-314de413e36f/1|1487	UniRef90_A0A4P1QSR8|4635	84.0	25	4	0	497	423	68	92	1.57e-02	44.7
SRR31533935.634743652aa5-524d-48dd-9a11-9166a46bbab9/1|1562	UniRef90_A0A161XUP0|1713	47.1	87	43	2	1021	1272	300	386	1.55e-07	60.5
SRR31533935.6349dcd3dfc4-c5e7-406f-aaf6-d2ee59ccc159/1|1485	UniRef90_A0A192CDZ5|186	58.8	51	18	2	773	922	3	51	1.26e-04	45.8
SRR31533935.6350dd6da0d5-56a5-4453-97c1-1d2198396c70/1|1559	UniRef90_K4D003|894	74.2	31	8	0	1416	1324	262	292	5.01e-04	48.5
SRR31533935.6350dd6da0d5-56a5-4453-97c1-1d2198396c70/1|1559	UniRef90_A0A445L1C9|1260	56.1	41	11	1	1338	1460	2	35	7.12e-04	48.5
SRR31533935.6350dd6da0d5-56a5-4453-97c1-1d2198396c70/1|1559	UniRef90_A0A444XZ37|585	47.7	65	27	3	360	169	68	126	2.92e-04	48.1
SRR31533935.63516cdcd14a-7fcc-4b9b-9417-cf762415ff40/1|1530	UniRef90_A0A2U1PPW3|3993	35.9	153	64	8	852	397	506	625	1.80e-03	47.8
SRR31533935.63524ffe1853-9bd7-4cb5-afbb-6d7818984fd6/1|1498	UniRef90_A0A161XUP0|1713	37.7	151	72	4	822	1271	257	386	3.47e-04	49.7
SRR31533935.63532b206bf4-e477-47f1-967b-b3eb7aa507fe/1|1584	UniRef90_D1NFR0|732	57.1	63	26	1	471	286	153	215	8.06e-06	53.5
SRR31533935.6354d0043386-0dc1-42f8-87fd-7c8a0188fee4/1|1454	UniRef90_A0A2P5YF41|978	56.4	55	22	2	373	215	220	274	1.62e-04	50.1
SRR31533935.6355fc3ba1ad-ecf9-46a0-8339-5d6e32b1a41f/1|1483	UniRef90_J7TG29|123	68.8	32	10	0	1072	1167	5	36	2.18e-05	47.4
SRR31533935.6356835de927-04de-4dea-8308-f1a86d0bec3d/1|1444	UniRef90_A0A2P5YF41|978	59.0	61	22	2	380	207	214	274	5.22e-07	57.8
SRR31533935.63571078294c-fcd1-4db8-ad67-b57e8bd8f314/1|1582	UniRef90_D1NFR0|732	39.8	93	54	1	487	215	150	242	2.73e-04	48.9
SRR31533935.6358e0d9ad82-7945-4bb3-ab0c-e14dac76638d/1|1537	UniRef90_D1NFR0|732	51.0	51	14	2	1070	1204	141	186	2.76e-02	42.7
SRR31533935.6358e0d9ad82-7945-4bb3-ab0c-e14dac76638d/1|1537	UniRef90_A0A161XUP0|1713	40.0	85	38	3	974	1204	285	364	6.99e-02	42.4
SRR31533935.635939c8074b-4d81-45ea-a252-19bc22b483cd/1|1563	UniClust90_7594-DHIEBEEG_03121|150	90.0	20	2	0	1450	1509	4	23	4.31e-03	41.2
SRR31533935.635939c8074b-4d81-45ea-a252-19bc22b483cd/1|1563	UniRef90_A0A2P5YF41|978	65.6	32	11	0	1257	1162	80	111	1.62e-01	40.8
SRR31533935.6360fc0a94a1-1d45-4081-b9d0-b6be797afefb/1|1468	UniRef90_A0A2P5YF41|978	52.0	50	21	3	403	263	211	260	1.48e-01	40.8
SRR31533935.6361ddde87e8-8466-465f-86e5-305481868bac/1|1526	UniRef90_A0A192CDZ5|186	61.1	54	21	0	773	934	1	54	2.82e-11	64.7
SRR31533935.6364fa0b702d-33b8-418d-96e5-58b8b27a0e70/1|1578	UniRef90_A0A161XUP0|1713	57.6	59	21	1	470	294	328	382	1.28e-08	63.9
SRR31533935.6366e4f322f4-4fc6-437c-b30c-6580bab1f1a2/1|1561	UniRef90_A0A2P5YF41|978	56.5	62	27	0	405	220	213	274	2.32e-11	71.2
SRR31533935.6367eef2d402-938b-4836-a93e-4f371e4cbe3c/1|1568	UniRef90_H6SIB2|1326	62.0	71	27	0	515	303	366	436	2.73e-15	84.3
SRR31533935.636857643a85-70a1-46c6-bb4b-12116e5ac961/1|1524	UniRef90_A0A445L1C9|1260	83.3	18	3	0	207	154	15	32	4.24e-01	39.7
SRR31533935.636857643a85-70a1-46c6-bb4b-12116e5ac961/1|1524	UniRef90_H6SIB2|1326	59.4	32	13	0	541	446	360	391	5.71e-01	39.3
SRR31533935.63692e4e69f7-0a01-426c-95e6-5644ef6bf004/1|1537	UniRef90_H6SIB2|1326	73.9	46	9	2	505	377	368	413	1.15e-06	57.4
SRR31533935.6371b6e3ec59-cbda-441b-8b6d-810e4ef37f22/1|1483	UniRef90_A0A161XUP0|1713	42.9	63	30	2	592	407	288	345	4.60e-01	39.7
SRR31533935.6371b6e3ec59-cbda-441b-8b6d-810e4ef37f22/1|1483	UniClust90_87130-BLEPMJCG_00888|297	54.5	44	13	2	191	60	60	96	6.26e-02	39.3
SRR31533935.6373ae7bb193-6591-46a0-92a3-fc4088e546bc/1|1552	UniRef90_A0A2P5YF41|978	28.6	154	84	5	695	249	128	260	1.20e-01	41.2
SRR31533935.6375b4eb3500-1720-446c-b364-81a05e382e7d/1|1567	UniRef90_A0A2P5YF41|978	40.8	71	37	2	1261	1473	224	289	7.53e-04	48.1
SRR31533935.637627a22346-0c64-4c2c-a44b-52127ecc4a0b/1|1527	UniRef90_A0A2U1PPW3|3993	32.5	163	65	8	735	1187	506	635	4.08e-03	46.6
SRR31533935.6377fe3576ed-72a2-48ed-a94a-f5c420a8ac67/1|1508	UniRef90_A0A192CDZ5|186	54.1	61	24	2	802	626	2	60	1.43e-05	48.5
SRR31533935.6378f224eeda-4e31-4cbb-b3c0-6248e2529797/1|1549	UniRef90_A0A2P5YF41|978	57.1	49	18	2	397	257	211	258	1.79e-04	50.1
SRR31533935.637910adf2a2-c4a9-4a46-9587-273d98ad2b2d/1|1497	UniRef90_A0A161XUP0|1713	32.3	164	68	5	812	357	231	363	3.19e-03	46.6
SRR31533935.6380b103a536-2b17-41f2-9294-b9ac410f37f6/1|1527	UniRef90_D1NFR0|732	40.8	103	60	1	1086	1391	141	243	1.12e-08	62.0
SRR31533935.6381b32b1f17-c030-4199-bdbc-8dad8e38a3c8/1|1552	UniRef90_A0A1J5ICT4|1125	28.7	94	66	1	616	335	8	100	4.35e-02	42.7
SRR31533935.638296af4984-9f23-41ea-bcab-b26622215af7/1|1587	UniRef90_A0A161XUP0|1713	46.0	87	45	2	924	1178	262	348	1.12e-06	57.8
SRR31533935.638340c40a18-fdd8-419f-a416-5679878e3940/1|1489	UniRef90_H6SIB2|1326	51.4	72	35	0	509	294	371	442	2.66e-07	59.3
SRR31533935.638455639d24-fe14-4347-b03a-cb304c246834/1|1531	UniRef90_H6SIB2|1326	43.9	82	40	3	1033	1272	351	428	2.51e-05	53.1
SRR31533935.6385511fbe48-360a-4094-8610-85dd482070dc/1|1522	UniRef90_R9NVJ9|1758	49.1	55	22	1	620	456	1	49	1.09e-03	48.1
SRR31533935.6387fee352c2-e8d2-46f7-a37e-f1ed8bd6c6a4/1|1534	UniRef90_K4D003|894	53.2	47	22	0	1430	1290	246	292	3.52e-02	42.7
SRR31533935.6388be807ac8-6d47-43d6-909d-04b756c92129/1|1486	UniRef90_A0A161XUP0|1713	42.6	155	65	3	762	304	246	378	4.92e-15	84.0
SRR31533935.63894950155f-5999-4cc1-a6fa-8c8524b6e6e5/1|1611	UniRef90_A0A161XUP0|1713	42.3	111	38	5	748	425	262	349	5.13e-04	49.3
SRR31533935.639010d5c426-0b12-4c4d-95b6-a2178bd397ff/1|1525	UniRef90_D1NFR0|732	48.8	82	41	1	535	290	135	215	1.27e-10	67.8
SRR31533935.6391c7f5f26a-0aac-4a5b-a866-dd7da800f798/1|1563	UniRef90_A0A2G2YHS0|7386	48.5	68	32	2	442	642	2397	2462	5.07e-04	49.7
SRR31533935.6392aae15dd9-a64c-489f-8526-1c1155aa8622/1|1511	UniRef90_A0A161XUP0|1713	28.2	177	79	6	788	1276	243	385	8.20e-01	38.9
SRR31533935.6392aae15dd9-a64c-489f-8526-1c1155aa8622/1|1511	UniRef90_H6SIB2|1326	50.0	38	19	0	405	292	403	440	7.46e-01	38.9
SRR31533935.6393ce2f2a4b-37aa-49bc-9370-aaa8ec00bc07/1|1578	UniRef90_A0A161XUP0|1713	47.0	66	24	3	985	1164	286	346	1.51e-03	47.8
SRR31533935.639474507879-1a86-4dc2-a26e-b176b2268a9d/1|1520	UniRef90_H6SIB2|1326	55.8	77	32	1	1072	1296	366	442	1.01e-10	70.1
SRR31533935.639511299bfe-27e9-4ed7-853f-e3c0765264d5/1|1536	UniClust90_12290-LMJGEGCL_02369|270	53.5	43	20	0	70	198	19	61	2.16e-05	48.9
SRR31533935.6396c9290898-b0bc-4b2d-ad89-2e47f1919f57/1|1580	UniRef90_D1NFR0|732	52.1	71	23	4	496	299	146	210	3.49e-05	51.6
SRR31533935.63972142c786-ffd4-439d-80b8-21cf95c27f14/1|1532	UniClust90_12290-LMJGEGCL_02369|270	61.9	42	16	0	1481	1356	16	57	1.06e-07	55.5
SRR31533935.6398976df90e-38fe-4ade-ace8-b860082952c2/1|1478	UniRef90_A0A2P5YF41|978	35.4	99	38	1	528	232	194	266	2.28e-06	55.8
SRR31533935.63997a6e7ba3-c135-49e5-a646-847cb628bbb7/1|1750	UniClust90_12290-LMJGEGCL_02369|270	51.3	39	19	0	1533	1417	15	53	4.02e-01	37.0
SRR31533935.64003788b475-3162-4bca-bfa8-b25c8b79aa3d/1|1750	UniRef90_J7TG29|123	85.7	21	3	0	1159	1221	21	41	1.89e-02	39.3
SRR31533935.6401d423d1fd-234b-45f3-960b-f8311dd72a6c/1|1750	UniRef90_H6SIB2|1326	54.7	64	27	2	1073	888	370	433	5.00e-04	49.3
SRR31533935.64025f998a42-4e6d-47bb-9815-84541632efcf/1|1551	UniRef90_A0A2G2X2S1|1779	48.9	45	20	1	383	258	411	455	3.73e-04	49.7
SRR31533935.64025f998a42-4e6d-47bb-9815-84541632efcf/1|1551	UniRef90_H6SIB2|1326	50.0	66	25	2	496	314	371	433	3.17e-04	49.7
SRR31533935.6403552fd5ff-9189-438c-96f8-83e11163c44f/1|1586	UniRef90_A0A192CDZ5|186	53.3	60	25	1	800	621	2	58	2.82e-05	47.8
SRR31533935.640456915341-b487-41e9-b23f-623eff6408dc/1|1560	UniRef90_A0A2G2X2S1|1779	53.2	62	29	0	1184	1369	415	476	5.19e-08	62.0
SRR31533935.64063b4000f2-255b-412f-b939-5cd0e228e76a/1|1496	UniRef90_H6SIB2|1326	61.3	62	22	1	1063	1242	370	431	9.76e-11	70.1
SRR31533935.6407b8335848-e32e-4f49-b19b-b5d6a9b25c26/1|1501	UniRef90_H6SIB2|1326	58.1	43	17	1	488	363	372	414	1.13e-02	44.7
SRR31533935.64081c2ffd67-cd87-4b15-9ed2-c4d0da05d0a7/1|1587	UniRef90_H6SIB2|1326	53.1	49	22	1	1119	1265	384	431	1.75e-03	47.4
SRR31533935.6409ce803a24-8493-4ac9-a943-a7bdbe4abf78/1|1587	UniRef90_D1NFR0|732	40.4	109	40	7	1106	1381	143	243	5.13e-02	42.0
SRR31533935.6409ce803a24-8493-4ac9-a943-a7bdbe4abf78/1|1587	UniRef90_A0A445L1C9|1260	64.5	31	11	0	235	143	1	31	1.11e-01	41.6
SRR31533935.641008ad9190-6caf-4ebc-a89f-4e813d1c9cc5/1|1537	UniRef90_A0A2P5YF41|978	60.0	45	18	0	301	435	79	123	1.02e-05	53.9
SRR31533935.6411316b186c-c82e-4204-a021-79f55e461ad8/1|1484	UniRef90_J7TG29|123	78.4	37	8	0	1130	1240	5	41	1.49e-10	62.0
SRR31533935.6413647999d2-ea43-4f1f-89d6-30f799064d23/1|1545	UniRef90_J7TG29|123	83.9	31	5	0	428	336	11	41	1.68e-08	56.2
SRR31533935.641476389ad8-1ab7-4876-b728-280961945d47/1|1546	UniRef90_A0A192CDZ5|186	54.2	59	27	0	786	962	2	60	2.49e-07	53.5
SRR31533935.641577184c86-25b5-4abe-b980-1540898d7d9c/1|1552	UniRef90_D1NFR0|732	49.2	59	30	0	488	312	147	205	2.65e-04	48.9
SRR31533935.64167f84e93c-dc09-4e05-a8e7-62c0de3171b4/1|1511	UniRef90_H6SIB2|1326	53.3	60	27	1	1067	1243	366	425	1.40e-05	53.9
SRR31533935.6417eb1d464f-5ca3-4209-a9fb-7892161b78ab/1|1572	UniRef90_D1NFR0|732	74.3	35	9	0	528	424	151	185	3.09e-07	57.8
SRR31533935.64188e580b62-e7b4-4e5c-a14b-dbfb1cba03cb/1|1545	UniRef90_A0A2P5YF41|978	70.3	37	11	0	391	281	213	249	1.38e-06	56.6
SRR31533935.6419beac6ff4-abd5-4cfb-8df7-bfd5d8ba4518/1|1528	UniClust90_12290-LMJGEGCL_02369|270	57.8	45	18	1	1526	1392	19	62	6.66e-04	44.7
SRR31533935.6420db4ab5ea-09a3-4dce-a52c-796e78bf965b/1|1524	UniRef90_A0A2U1PPW3|3993	60.5	38	13	1	734	847	507	542	1.60e-02	44.7
SRR31533935.6421d73dc7af-9d0d-4cfa-882d-32982c44e8ed/1|1577	UniRef90_D1NFR0|732	51.6	64	25	2	427	254	170	233	1.13e-04	50.1
SRR31533935.642233492a01-a3bc-430a-bd85-375bc638a530/1|1481	UniRef90_H6SIB2|1326	65.5	29	10	0	367	281	412	440	5.50e-01	39.3
SRR31533935.6423bf0d1cb1-8f85-498c-9ea8-004adcc36240/1|1538	UniRef90_H6SIB2|1326	60.0	55	22	0	517	353	366	420	9.98e-10	67.0
SRR31533935.64242691e40b-fd3b-4ef3-8b74-549e81dd03de/1|1750	UniRef90_D1NFR0|732	42.3	78	31	2	683	450	181	244	4.00e-05	51.6
SRR31533935.6425e2666aaf-7ada-492f-9677-40a0c6494839/1|1519	UniClust90_7594-DHIEBEEG_03121|150	83.3	18	3	0	115	62	6	23	4.73e-01	35.4
SRR31533935.642670c7c4a2-5ddc-427c-9728-65880a2c9d2c/1|1523	UniRef90_A0A2U1PPW3|3993	67.4	43	12	1	1052	1174	582	624	1.67e-05	54.3
SRR31533935.6428b1b4ee51-a17a-4308-be70-2c89f114280e/1|1497	UniRef90_A0A161XUP0|1713	43.9	82	24	3	828	1070	257	317	1.28e-02	44.7
SRR31533935.64298e8c4e76-e18f-416d-b3ac-32022e7290a7/1|1523	UniRef90_A0A192CDZ5|186	50.8	61	25	3	814	641	1	59	2.19e-03	42.4
SRR31533935.643005da6ccc-3979-4bde-b781-de1e63c01e3b/1|1510	UniRef90_H6SIB2|1326	53.8	93	42	1	997	1275	349	440	3.34e-15	84.0
SRR31533935.643167f1a5b7-3fbb-4866-9176-2c471520b045/1|1532	UniRef90_A0A2G2X2S1|1779	52.4	63	28	2	1220	1405	415	476	4.32e-06	55.8
SRR31533935.6433a975f9ce-0b00-4ed2-830c-42b8a6b18de4/1|1541	UniRef90_D1NFR0|732	58.6	58	23	1	1039	1209	129	186	5.04e-08	60.1
SRR31533935.643489fca156-dcc2-41e8-87a2-100647819cd5/1|1485	UniRef90_A0A161XUP0|1713	41.8	79	38	3	962	1180	286	362	7.88e-04	48.5
SRR31533935.6435a9f59d8a-2e2d-4f12-84dc-a9b67c86e35a/1|1569	UniRef90_A0A161XUP0|1713	42.7	96	54	1	597	313	286	381	1.68e-08	63.5
SRR31533935.6436bcbba2a4-11af-4b6e-842b-a4ebb1bf7469/1|1538	UniRef90_J7TG29|123	81.0	21	4	0	399	337	20	40	2.27e-02	38.9
SRR31533935.6437b062f3a4-91c7-4763-849a-24f49a59ccd2/1|1750	UniRef90_A2Q1J0|240	66.7	24	8	0	301	372	54	77	4.39e-01	36.6
SRR31533935.6438f85957b0-f9eb-447d-a551-e1b2cfb4bd0a/1|1504	UniRef90_A0A2P5YF41|978	52.5	80	37	1	433	194	204	282	2.65e-13	77.0
SRR31533935.64394fcc095a-339f-4b68-b74b-041e4ff12c6f/1|1568	UniClust90_12290-LMJGEGCL_02369|270	42.9	42	24	0	1425	1300	47	88	3.57e-01	37.0
SRR31533935.6440c81ee2c5-c19e-4dc7-a2e1-b65a9aeb3aa9/1|1544	UniRef90_D1NFR0|732	36.6	101	58	3	509	225	138	238	1.97e-04	49.3
SRR31533935.64419337dbce-2432-499b-96cc-8a74919d4d16/1|1505	UniRef90_A0A161XUP0|1713	53.7	54	22	2	748	906	234	285	6.77e-02	42.4
SRR31533935.6442e2f4c146-7ccb-4b97-916d-aca48ebc58a0/1|1486	UniRef90_D1NFR0|732	62.5	32	11	1	1058	1153	140	170	4.63e-03	45.1
SRR31533935.6443be492b1d-b613-4120-bd92-248a176cb3ae/1|1573	UniRef90_A0A161XUP0|1713	39.2	97	48	3	974	1258	286	373	1.24e-04	51.2
SRR31533935.6444058fe1af-e8b2-434d-8a3c-78c4e3e5c52b/1|1525	UniClust90_12290-LMJGEGCL_02369|270	72.0	25	7	0	132	206	38	62	3.87e-02	39.7
SRR31533935.6445fa10884b-3539-4607-b5b9-94d5aa960c19/1|1750	UniClust90_12290-LMJGEGCL_02369|270	63.3	30	10	1	111	200	34	62	8.40e-02	38.9
SRR31533935.6446ca59cfa0-99ce-4af2-a92b-7981508077fb/1|1750	UniRef90_D1NFR0|732	53.3	45	19	2	547	413	134	176	4.37e-02	42.4
SRR31533935.64474e8c918d-296f-40fe-9451-9db532d432e8/1|1750	UniClust90_87130-BLEPMJCG_00888|297	64.3	42	11	1	185	60	60	97	8.87e-06	50.4
SRR31533935.644831f97e8d-e11c-4a23-acc4-a0f1befc2124/1|1599	UniRef90_A0A161XUP0|1713	36.9	130	51	3	752	363	263	361	2.82e-07	59.7
SRR31533935.64496b4405db-c84b-49e7-9d1c-0a5431a0f1fd/1|1494	UniRef90_A0A0M6YR14|1443	40.7	54	27	3	1172	1333	132	180	8.25e-02	42.0
SRR31533935.6450c5b9a07d-7f89-4096-aac6-8f1bb22cad5b/1|1508	UniRef90_D1NFR0|732	52.6	76	34	1	474	247	134	207	9.22e-11	68.2
SRR31533935.645162de44fd-5527-48c9-9dd7-5db06ad952f2/1|1557	UniRef90_H6SIB2|1326	56.8	74	27	3	537	325	360	431	4.21e-09	65.1
SRR31533935.645213ff28c7-5dce-433f-8116-3252795f68b9/1|1549	UniRef90_A0A2P5YF41|978	64.3	42	14	1	339	217	233	274	4.30e-05	52.0
SRR31533935.645396f169e8-4465-49f1-a22d-abbdd71b63e7/1|1571	UniRef90_D1NFR0|732	74.3	35	9	0	1071	1175	141	175	5.92e-06	53.9
SRR31533935.6454308cc333-6100-4602-a319-abad78ec082d/1|1577	UniRef90_H6SIB2|1326	52.2	67	30	2	1094	1291	375	440	1.86e-04	50.4
SRR31533935.645565925a7e-eeb1-4345-8198-f19f369fe59e/1|1499	UniClust90_12290-LMJGEGCL_02369|270	56.3	32	14	0	105	200	31	62	2.04e-02	40.4
SRR31533935.6456a1903c39-f30f-4a3a-bc7a-050edd697476/1|1518	UniClust90_7594-DHIEBEEG_03121|150	88.9	18	2	0	114	61	6	23	6.49e-01	35.0
SRR31533935.645771a7cd0c-aa8d-4381-9ddf-b3517362350b/1|1535	UniRef90_D1NFR0|732	45.4	108	47	5	480	178	141	243	4.63e-09	63.2
SRR31533935.645878e52b42-b0e3-48ab-a9f2-be9c452b9084/1|1554	UniRef90_H6SIB2|1326	56.3	64	20	2	1059	1235	366	426	5.04e-07	58.5
SRR31533935.6459aa60997e-4978-4e21-ad1e-dc252fe7171d/1|1555	UniRef90_H6SIB2|1326	46.7	75	33	2	1047	1259	366	437	6.31e-06	55.1
SRR31533935.6460831c5059-d9aa-4723-bf67-afdc3587b85d/1|1581	UniRef90_D1NFR0|732	37.4	99	46	3	477	208	151	242	1.52e-04	49.7
SRR31533935.6461d46668db-29d4-4821-96a3-8137130663c0/1|1586	UniRef90_A0A444XZ37|585	47.5	61	28	2	357	175	70	126	2.42e-03	45.4
SRR31533935.64620cbf0e6a-89ab-4fac-a2bc-2dda5b82e1c1/1|1562	UniRef90_A0A444XZ37|585	55.1	49	20	1	1215	1361	68	114	5.33e-04	47.4
SRR31533935.646331e40e16-57b0-4a93-953e-1458a549bb8a/1|1581	UniRef90_D1NFR0|732	56.8	44	18	1	1084	1212	143	186	8.78e-04	47.4
SRR31533935.64645929c44e-3ba6-45f1-bad3-2844db30035a/1|1501	UniClust90_87130-BLEPMJCG_00888|297	75.0	20	5	0	123	64	78	97	2.21e-01	37.7
SRR31533935.64656ad25dce-25a2-48e1-bacc-7c07f8ad6028/1|1541	UniRef90_A0A4P1QSR8|4635	82.6	23	4	0	513	445	70	92	1.95e-01	41.2
SRR31533935.6466d091d749-44ca-4f8b-92b7-13d3c5aa2fb3/1|1537	UniRef90_A0A161XUP0|1713	40.1	142	57	6	790	383	237	356	9.81e-06	54.7
SRR31533935.646756581f43-3a31-4938-95f4-256c6d5b1c2d/1|1587	UniRef90_H6SIB2|1326	51.4	72	34	1	1074	1289	366	436	7.29e-08	61.2
SRR31533935.6468494b1bf9-bb66-468b-b135-9e1194226a48/1|1534	UniRef90_A0A438EJK8|954	72.0	25	7	0	1215	1289	134	158	2.71e-01	40.0
SRR31533935.6469b660d0fd-abba-4e88-bd4a-6046297a502f/1|1472	UniRef90_A0A2P5YF41|978	67.9	28	8	1	397	314	211	237	6.09e-01	38.9
SRR31533935.64706f25f9f9-934a-4250-af33-00e720b846d1/1|1560	UniRef90_H6SIB2|1326	52.6	78	30	2	519	298	366	440	9.86e-09	63.9
SRR31533935.6471fadf16f6-2705-4034-94d6-74e8640b871d/1|1463	UniRef90_D1NFR0|732	69.4	49	14	1	1030	1176	140	187	1.60e-10	67.4
SRR31533935.6472e8ecf8c3-e7d5-4f73-8806-afbee9c7e7fe/1|1610	UniRef90_A0A2U1PPW3|3993	40.2	107	35	2	871	551	500	577	4.19e-05	53.1
SRR31533935.6473be3db7aa-bbe5-470f-8d78-776a58be7bf2/1|1750	UniRef90_A0A2G2YHS0|7386	52.5	40	19	0	403	522	2381	2420	1.59e-02	45.1
SRR31533935.6474023e841e-ac9f-48e6-96f3-4f741cae6582/1|1426	UniRef90_A0A444XZ37|585	51.0	51	18	2	1190	1336	70	115	1.82e-01	39.7
SRR31533935.647571d323f1-a23d-4c3c-80e7-653c00a173de/1|1580	UniRef90_D1NFR0|732	59.5	37	15	0	1136	1246	151	187	1.57e-03	46.6
SRR31533935.647689ed6b70-4ad7-4997-96bb-5cd7179eb3fc/1|1525	UniRef90_J7TG29|123	73.0	37	10	0	454	344	5	41	5.82e-08	54.7
SRR31533935.647710dc2b10-20b8-4db9-ba2a-09ee459e37d8/1|1554	UniRef90_A0A2P5YF41|978	48.1	54	26	1	361	206	220	273	5.74e-05	51.6
SRR31533935.6478357cb877-6450-460a-bdb5-60cd22132789/1|1568	UniRef90_H6SIB2|1326	44.0	75	39	3	1038	1259	359	431	2.11e-02	43.9
SRR31533935.6479e346c942-27ec-4c64-92c0-da30822f1dc3/1|1516	UniRef90_H6SIB2|1326	65.9	41	12	1	1104	1220	378	418	4.31e-05	52.4
SRR31533935.6481248eae0d-ac78-4f56-bb75-c3ce649b30b5/1|1493	UniRef90_J7TG29|123	69.7	33	10	0	432	334	5	37	2.19e-05	47.4
SRR31533935.6482f728ec6b-1982-4f6c-967e-83ab0028c11d/1|1750	UniRef90_A0A161XUP0|1713	37.2	121	48	3	796	1146	253	349	1.89e-07	60.5
SRR31533935.648384a19ca2-512c-488b-8012-7fc48d236a30/1|1554	UniRef90_A0A2G2X2S1|1779	50.0	50	24	1	1239	1385	426	475	5.97e-03	45.8
SRR31533935.6484748a8666-8981-44cd-8531-7011ed4b132d/1|1498	UniRef90_A0A161XUP0|1713	59.4	64	26	0	517	326	310	373	4.48e-12	74.7
SRR31533935.6485727fa65e-e6c5-455d-ba74-2bf1e42a1c00/1|1595	UniRef90_H6SIB2|1326	54.2	59	19	4	1078	1242	366	420	1.33e-03	47.8
SRR31533935.6486e9a5dea6-9997-4ca1-9383-7adf0f07f556/1|1544	UniRef90_H6SIB2|1326	69.6	56	16	1	1094	1258	378	433	8.21e-13	76.6
SRR31533935.64871774b51a-3ed9-4149-a31c-153f874790d2/1|1503	UniRef90_R9NVJ9|1758	50.0	54	23	1	605	444	1	50	6.16e-04	48.9
SRR31533935.64882239efed-4dda-4314-bc2b-01cbc8c11ba5/1|1562	UniRef90_A0A161XUP0|1713	61.9	63	24	0	487	299	319	381	8.18e-11	70.9
SRR31533935.6489b6fa11f6-cde0-42b0-8664-f4e761e1118c/1|1500	UniRef90_H6SIB2|1326	42.5	73	42	0	1055	1273	370	442	3.39e-06	55.8
SRR31533935.649086a2e97c-31fb-45b9-b202-855982cbe690/1|1466	UniRef90_H6SIB2|1326	42.6	54	31	0	520	359	363	416	4.75e-03	45.8
SRR31533935.64914e426037-5d59-4a8e-9f5c-3a7942fe88ef/1|1597	UniClust90_87130-BLEPMJCG_00888|297	48.9	45	20	1	1413	1547	56	97	3.64e-02	40.0
SRR31533935.64920ffa5223-9e3a-4595-9005-be3e3d76fac0/1|1573	UniRef90_H6SIB2|1326	52.9	68	22	2	535	362	348	415	3.68e-06	55.8
SRR31533935.6493d262d75f-053f-43ef-a9dd-7eb3385ffb8c/1|1570	UniRef90_K4D003|894	71.0	31	9	0	155	247	262	292	2.14e-04	49.7
SRR31533935.649437a727c5-ce47-4668-8d77-7d6d81ad9183/1|1476	UniRef90_D1NFR0|732	40.2	92	37	4	1012	1263	132	213	4.59e-03	45.1
SRR31533935.6495ff951fcc-a413-4ad5-a5cd-7b44a8fdf88c/1|1444	UniRef90_A0A4P1QSR8|4635	73.5	34	8	1	1036	938	37	70	4.51e-02	43.1
SRR31533935.649656f0ee7a-fd62-4ce3-832a-948cb6de662e/1|1563	UniRef90_A0A161XUP0|1713	37.0	127	56	5	888	1262	257	361	4.04e-05	52.8
SRR31533935.6497150df185-5555-494d-a457-5f8395e60c47/1|1542	UniRef90_A0A2P5YF41|978	40.9	66	38	1	432	238	203	268	9.44e-03	44.7
SRR31533935.650225a2c5c5-4c0c-4690-b1ca-f05ff0902d90/1|1539	UniRef90_A0A161XUP0|1713	42.0	88	50	1	1001	1261	299	386	8.02e-07	58.2
SRR31533935.65037731b47c-ccc6-40aa-a8e7-dd274ec0a0ca/1|1564	UniRef90_K4D003|894	77.4	31	7	0	1417	1325	262	292	2.84e-04	49.3
SRR31533935.65056ac36c67-b55a-4219-a666-216dc8b264b3/1|1567	UniRef90_A0A2U1PPW3|3993	66.7	39	11	1	752	868	506	542	2.32e-05	53.9
SRR31533935.6506637e5898-2f85-4d5a-8f37-fd69eefe123d/1|1750	UniRef90_A0A4P1QSR8|4635	67.7	31	10	0	495	587	40	70	5.26e-01	40.0
