# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947187_merged
UniClust90_14027-IHKIONEO_00779	136.8538351328
UniClust90_37115-EAEOEHIO_00694	136.8538351328
UniClust90_71759-HJKFLOPJ_01272	136.8538351328
UniRef90_T0TKD3	136.8538351328
UniRef90_W1DSI2	136.8538351328
UniClust90_83503-AFPCENEE_01107	136.5980335718
UniRef90_UNK15076-GLKMLHJM_00053	136.5980335718
UniRef90_W1DLP8	136.5980335718
UniRef90_A0A376TWU1	136.5006761549
UniClust90_15149-IMGKHOKL_01247	136.3431864943
UniClust90_41427-KFMOFIHL_00625	136.3431864943
UniClust90_41615-INHFOHCF_01579	136.3431864943
UniRef90_A0A377V6R8	136.3431864943
UniRef90_F7JNG3	136.3431864943
UniRef90_P30014	136.3431864943
UniRef90_R5X0H9	136.3431864943
UniClust90_39177-FEEOBGPJ_00754	136.0892885678
UniClust90_4938-JFJFIJJK_00603	136.0892885678
UniClust90_79810-BKGMDFMJ_00011	136.0892885678
UniRef90_K1SAD0	136.0892885678
UniRef90_Q97JD9	136.0892885678
UniRef90_A0A173ZLF3	135.9146246183
UniRef90_A0A379FFM2	135.8613441484
UniClust90_41573-DECAPILF_01075	135.8363344999
UniRef90_A0A485J995	135.8113248513
UniRef90_A0A174G595	135.5856695282
UniClust90_15370-GDFOIGNN_01591	135.5843190370
UniClust90_4603-COKPELBH_01678	135.5843190370
UniClust90_5184-HKNFGGJJ_00535	135.5843190370
UniClust90_25497-GPGHBCLG_00923	135.5478394340
UniRef90_A0A0E9F9M7	135.4853461945
UniRef90_A0A2X5BKR2	135.3562037642
UniClust90_35725-LJNHBBML_01361	135.3332369647
UniClust90_41422-BNGJGLAF_01083	135.3332369647
UniClust90_4862-AKKJGLJO_01632	135.3332369647
UniClust90_5853-CKPHCOBE_00752	135.3332369647
UniRef90_UNK53519-ADCEBOHC_01817	135.3332369647
UniClust90_14808-GIAFKCHJ_01364	135.0830831071
UniRef90_A0A1E3AG80	135.0830831071
UniRef90_A0A1B1Q348	135.0207178794
UniRef90_P27833	134.9698601226
UniClust90_71712-JALOGOMH_01305	134.9009287022
UniRef90_A0A3S4NDN8	134.8995497489
UniClust90_4529-IICGBJJC_00861	134.8563774045
UniRef90_A0A0H7LKI4	134.8338523264
UniRef90_A0A0I1CGH1	134.8338523264
UniRef90_A0A3D0ZBU1	134.8338523264
UniRef90_H4JF02	134.8338523264
UniRef90_A0A0U5NZH5	134.8003483342
UniClust90_41304-GLBFDBPL_00855	134.7971440020
UniRef90_A0A2X3IT84	134.5855395229
UniRef90_A0A3B9UQV9	134.5855395229
UniClust90_15004-GHCJGEJG_02199	134.4754969047
UniClust90_41596-APPALCON_03277	134.3381396341
UniClust90_4631-FGPCFHBK_00773	134.3381396341
UniRef90_UPI000F7D8015	134.3381396341
UniClust90_7269-BLKKHKEF_00999	134.0916476347
UniRef90_A0A1L5L1B6	134.0916476347
UniRef90_A0A381I8Y3	134.0916476347
UniRef90_R6AMB6	134.0916476347
UniRef90_UNK15346-JOANLGMO_01134	134.0916476347
UniClust90_72997-HOIIEEHB_00277	134.0421905662
UniRef90_A7ZHS0	133.9629288581
UniClust90_10006-OFHGNEKE_00454	133.8460585365
UniClust90_15367-EJDCNLKE_00418	133.8460585365
UniClust90_37125-FIDNNGOO_01473	133.8460585365
UniClust90_4604-CDDIACJP_01618	133.8460585365
UniRef90_A0A174DNR4	133.8460585365
UniRef90_A0A1C6E1R1	133.8460585365
UniRef90_C7GAQ5	133.8460585365
UniRef90_UNK4894-DIKIMIBN_01378	133.8460585365
UniClust90_41679-AKKKKNAN_02099	133.6013673874
UniClust90_4617-ANPKOOGB_00311	133.6013673874
UniClust90_4621-HDJHBKJE_02665	133.6013673874
UniRef90_A0A378DFP5	133.6013673874
UniRef90_D4J287	133.4815662466
UniClust90_4472-EONOHDBN_01291	133.3575692718
UniClust90_5042-PJGNCNAB_01130	133.3575692718
UniRef90_A0A377Z5U9	133.3575692718
UniRef90_G9YVK9	133.3575692718
UniRef90_F7JTF2	133.2183939758
UniRef90_A0A174XPV5	133.1948946928
UniClust90_4786-FCAGJDBI_02412	133.1146593095
UniClust90_4786-JPDNBEAO_00367	133.1146593095
UniRef90_A0A377A2F5	133.1146593095
UniRef90_A0A378DDS1	133.1146593095
UniClust90_14881-LCCCFMLI_02490	132.8726326562
UniClust90_4704-DAHGIKEE_02019	132.8726326562
UniClust90_7275-HBEKDICO_00625	132.8726326562
UniRef90_A0A2D3C320	132.8726326562
UniRef90_A0A2X3D168	132.8166921755
UniRef90_A0A2X1RJN4	132.8137261304
UniClust90_4882-PMDKJGHF_00947	132.7686072409
UniClust90_41443-EPFJOBOC_01493	132.6314845026
UniRef90_A0A0E2UGW4	132.6314845026
UniRef90_A0A396G7D8	132.5515868945
UniRef90_D4MZM8	132.5433204691
UniRef90_A0A3R3F0K2	132.4900824781
UniRef90_A0A0E9FCT6	132.4858928706
UniRef90_P16689	132.4655834933
UniRef90_A0A447L541	132.3912100742
UniRef90_A0A174UYB1	132.1518046310
UniRef90_C8WGL7	132.1518046310
UniRef90_UNK15374-ILEIJDKB_01664	132.1518046310
UniRef90_A0A358PJY9	132.0370993377
UniRef90_A0A140DWM9	131.9934788228
UniClust90_14232-LLDFADPA_01601	131.9132634674
UniClust90_6447-JHCLHIAO_00635	131.9132634674
UniRef90_A0A1C6DX98	131.9132634674
UniClust90_14386-OOCJOAFP_00336	131.6755819116
UniClust90_41411-BOADHMCJ_00599	131.6755819116
UniClust90_41455-GMKLEBMF_01502	131.6755819116
UniRef90_A0A141RHL1	131.6755819116
UniRef90_A0A1C6APA0	131.6755819116
UniRef90_A0A174CLE9	131.6509548274
UniClust90_43065-PPCOBENA_00108	131.6453580158
UniRef90_B0N9A4	131.4387553254
UniRef90_P0AD42	131.4387553254
UniClust90_43808-KMGKEHKL_00926	131.4101627430
UniRef90_A0A1C5XVC4	131.2027791040
UniRef90_J9FX13	131.2027791040
UniRef90_A0A0I2DRC8	130.9676486755
UniClust90_20333-NLEMDAEB_01150	130.9676486755
UniClust90_66068-IFLLMJCP_01250	130.9676486755
UniRef90_A0A174IPC9	130.9676486755
UniRef90_A0A3S4EQ75	130.9676486755
UniRef90_A0A3V8SF36	130.9676486755
UniRef90_A0A449WH06	130.9676486755
UniRef90_A0A478UAN2	130.9676486755
UniRef90_J9E6I7	130.9676486755
UniRef90_B1C5F2	130.7994206073
UniClust90_4631-DOIFNNNE_01993	130.7950276326
UniRef90_A0A377BLD9	130.7675432929
UniRef90_A0A0T8YHJ8	130.7333595008
UniRef90_A0A2X4TZY7	130.7333595008
UniRef90_A0A447MD11	130.7333595008
UniRef90_P76577	130.6032818592
UniClust90_4711-AHPGBPBC_01055	130.4999070731
UniClust90_86294-MECAJGKL_01050	130.4999070731
UniRef90_A0A085GGK1	130.4999070731
UniRef90_A0A174E2P9	130.4999070731
UniRef90_D4LNR6	130.2798090064
UniClust90_64303-LOBIKLEC_00376	130.2672869179
UniClust90_7275-HBEKDICO_01107	130.2672869179
UniRef90_A0A376VEV7	130.2672869179
UniRef90_A0A3R3G9Z1	130.2672869179
UniRef90_B0NGL4	130.2672869179
UniRef90_UNK41663-CLCEKFKN_00418	130.2672869179
UniRef90_C6PZN0	130.2099072796
UniClust90_14851-ILKCBCGL_02489	130.0354945924
UniClust90_14853-AMFHFJPL_01427	130.0354945924
UniClust90_41401-KBFOLHEC_00816	130.0354945924
UniClust90_4616-FBANOCBG_02966	130.0354945924
UniClust90_47831-MHAJLFBM_01394	130.0354945924
UniRef90_A0A444XZ37	130.0354945924
UniRef90_W1DSQ5	129.9448347368
UniRef90_D4M5L6	129.7999054112
UniClust90_102322-JMJNMKEJ_01225	129.5743758173
UniClust90_41644-PIPLPNCI_01375	129.5743758173
UniClust90_4216-ECFEHDBO_00157	129.5743758173
UniClust90_4987-PIJLDAPG_01297	129.5743758173
UniRef90_A0A1C5M428	129.5743758173
UniRef90_A0A3R5LZE9	129.5743758173
UniRef90_UNK14874-HNLHGINA_02587	129.5743758173
UniRef90_A0A3B9T256	129.5373883070
UniClust90_39323-PNDOJMKI_01409	129.4716349742
UniClust90_7275-DJMNJAJE_00550	129.4599903040
UniClust90_14984-OLBJILAH_00226	129.3450406388
UniClust90_41208-BPJDEBNM_01362	129.3450406388
UniRef90_A0A061P0J6	129.3450406388
UniRef90_A0A173QZE3	129.3450406388
UniRef90_A0A1G8QRD8	129.3450406388
UniRef90_M6T1X5	129.3450406388
UniRef90_A0A381HKL2	129.1165158320
UniRef90_UNK4784-ODJOOMNA_00161	129.1165158320
UniRef90_UPI0005E5A006	129.1165158320
UniRef90_A0A3D4K6M1	128.9489726749
UniRef90_A0A348A2Q4	128.8887971092
UniRef90_A0A373BIC1	128.8887971092
UniRef90_A0A377DQS8	128.8887971092
UniClust90_42507-PCJAIDMC_01450	128.7674313798
UniClust90_41484-MIAFKCGF_00288	128.6699563840
UniClust90_4586-JNDNHGIN_01784	128.6618802129
UniClust90_80925-GPNOHMPL_00092	128.6618802129
UniRef90_A0A143XK77	128.6618802129
UniRef90_A0A377AD31	128.6618802129
UniRef90_U2CP12	128.6618802129
UniRef90_UNK4867-LPPKEAJN_00267	128.6618802129
UniRef90_D7UUP6	128.6429319923
UniClust90_4680-GHPBCMAF_01161	128.5338636313
UniRef90_A0A1G2EAP7	128.4357609155
UniRef90_A0A350XKP5	128.4357609155
UniRef90_A0A377K1G1	128.4074134143
UniClust90_14110-NDINCAKH_01552	128.3515915220
UniClust90_59894-GNAHKKIG_00891	128.3452585275
UniClust90_4810-BLOJEJKP_01606	128.2104350192
UniClust90_4859-ONLGEAIB_00597	128.2104350192
UniRef90_A0A2X3CSW1	128.2104350192
UniClust90_4622-EIAKFOPL_02025	128.0508278213
UniClust90_37567-BIIADNGL_01083	127.9858983554
UniClust90_44013-ENFHOPEB_02412	127.9858983554
UniRef90_A0A355TZE3	127.9858983554
UniRef90_E4LXQ2	127.9858983554
UniRef90_P37647	127.8661930231
UniClust90_4141-BCFMJANK_01410	127.7621467848
UniRef90_A0A376TPQ0	127.7621467848
UniRef90_A0A378B8J7	127.7621467848
UniRef90_B8E107	127.7621467848
UniRef90_A0A031WHQ5	127.7432120117
UniRef90_A0A174K272	127.5474204877
UniClust90_5822-DBEDBDGH_02323	127.5391761971
UniClust90_4614-MEPPBFCF_01270	127.5014609507
UniRef90_A0A267WDL3	127.3169825103
UniRef90_A0A377ZHL3	127.3169825103
UniRef90_A0A084JHD6	127.2615791237
UniClust90_25431-DEBBAMND_02147	127.1594022741
UniClust90_41455-OKBIBAOO_01987	127.1549104086
UniClust90_15149-MGNMHKAK_00779	127.0955616712
UniRef90_A0A449DKB1	127.0955616712
UniClust90_4990-AMLDPEHB_02964	127.0940861492
UniRef90_UNK101324-FGPNOLAJ_01366	126.9893554242
UniClust90_41609-FMNPGODO_05847	126.9731692393
UniClust90_4571-LHHJMBCH_01471	126.8749096544
UniRef90_A0A175AAJ2	126.8749096544
UniRef90_A0A1C6FIR9	126.8749096544
UniRef90_A0A3S4F338	126.8749096544
UniClust90_10006-MHAJAELC_00793	126.6550224626
UniRef90_A0A376LP31	126.6550224626
UniRef90_A0A376TCD6	126.6550224626
UniRef90_W1H891	126.6550224626
UniClust90_5119-FBHLIKKF_00175	126.5796948733
UniClust90_37115-FPCPPIBI_01793	126.4358961262
UniClust90_37121-PJHKNCAA_01878	126.4358961262
UniClust90_4631-BFKHFKDD_00645	126.4358961262
UniRef90_A0A351UWC1	126.4358961262
UniRef90_K1TV80	126.4358961262
UniClust90_41608-NCHFIHCH_00381	126.3731587876
UniRef90_UNK4669-KGGNOELJ_01414	126.3720464757
UniRef90_A0A1E3A696	126.2411752743
UniRef90_P39315	126.2175267028
UniRef90_A5ZPT3	126.0645818522
UniClust90_39422-MJFKKFEA_00911	125.9999102775
UniClust90_4888-AMOPHFKM_00481	125.9999102775
UniClust90_64473-HFKPEMMJ_00328	125.9999102775
UniRef90_D4M5L0	125.9999102775
UniRef90_UNK4760-JNABBPEK_01737	125.9999102775
UniClust90_102278-AOGECGPE_01952	125.9770036678
UniClust90_40300-KMMIBPLO_01551	125.9598439532
UniRef90_A0A150Y8P1	125.8013041471
UniClust90_15409-CHAKPABO_00336	125.7830429620
UniClust90_4626-PONMHOAL_01462	125.7830429620
UniClust90_4786-JPDNBEAO_02020	125.7830429620
UniClust90_4786-KEIMKLCG_02614	125.7830429620
UniRef90_A0A381HNP9	125.7830429620
UniRef90_A0A3B9CGX0	125.7830429620
UniRef90_D3U1D9	125.7830429620
UniRef90_A0A174JSR4	125.5669208951
UniRef90_A0A2N2CKY6	125.5669208951
UniRef90_R9IFF8	125.4402074532
UniRef90_A0A489DHV3	125.3515402417
UniClust90_41668-EPAMCGOA_00912	125.3245914924
UniRef90_A0A1E3AGZ8	125.3017010560
UniClust90_1587-NHHDDGEF_00770	125.1498345826
UniClust90_15133-LMJODCBG_01510	125.1368971934
UniClust90_25497-GPGHBCLG_00732	125.1368971934
UniRef90_A0A351TS15	125.1368971934
UniRef90_A0A377BYX2	125.1368971934
UniRef90_A0A3S4KUJ9	125.1368971934
UniRef90_A0A448Y7U3	125.1368971934
UniRef90_W1BB03	125.1368971934
UniClust90_4785-GDLMPKID_04767	124.9229879674
UniRef90_A0A0U5PC01	124.9229879674
UniRef90_A0A376VDZ2	124.9229879674
UniRef90_A0A3D3J2X8	124.9229879674
UniRef90_B0N6F8	124.9229879674
UniClust90_33606-OCBJPJKK_00217	124.7098088071
UniRef90_A0A0I1ZL48	124.7098088071
UniRef90_A0A0L7ADA4	124.7098088071
UniRef90_A0A0T9AFF5	124.7098088071
UniRef90_A0A173YIP3	124.7098088071
UniRef90_A0A379UW00	124.7098088071
UniRef90_A0A378CCS0	124.4973559811
UniClust90_14215-AMAFNLOO_01252	124.2856257839
UniClust90_41609-OFAGFMFP_00862	124.2856257839
UniClust90_6747-NLFMDGCN_02407	124.2856257839
UniRef90_A0A2X3F1B1	124.2856257839
UniRef90_A0A378AMY6	124.2856257839
UniRef90_C7G9F0	124.2856257839
UniClust90_1408-NLGFKHME_00115	124.2348703460
UniRef90_A0A3C0NYK3	124.1490393515
UniRef90_A0A076JGW5	124.0746145347
UniClust90_41425-IANNACFC_00424	123.8643185779
UniClust90_4608-OOGKLIOC_01923	123.8643185779
UniClust90_25421-DKKAPBOD_02346	123.6668602219
UniRef90_F5RQE8	123.6547342825
UniClust90_66068-FFMJNCGJ_00903	123.5812077674
UniClust90_4862-GCKPDJLC_00383	123.5638447681
UniClust90_4833-OGOFIJLB_00571	123.4458580421
UniRef90_A0A139R240	123.4458580421
UniRef90_H1C746	123.4458580421
UniRef90_UNK43504-JEMGCOFC_01217	123.4458580421
UniRef90_A0A447XGH5	123.3757110822
UniRef90_A0A1G3YQ53	123.2376862748
UniRef90_A0A2J9H1Q0	123.2376862748
UniRef90_A0A379SBA1	123.2376862748
UniRef90_UNK25497-AAMEGOHE_01840	123.2376862748
UniRef90_A0A2X3M5N4	123.2031269648
UniRef90_C7H852	123.0935618168
UniClust90_10057-GBKFEKBG_05328	123.0302154224
UniClust90_14999-OAFPNIND_01751	123.0302154224
UniClust90_4870-FBGFEJJD_01175	123.0302154224
UniRef90_A0A091BZZ2	123.0302154224
UniRef90_A0A0K1MQP2	123.0302154224
UniRef90_A0A336P4K3	123.0302154224
UniRef90_A0A377L7V4	123.0302154224
UniRef90_J9G0R8	123.0302154224
UniRef90_Q8VNN0	123.0302154224
UniClust90_4786-BIIALEGN_01548	122.8234419511
UniClust90_4824-DHJBIBAI_01546	122.8234419511
UniClust90_59785-IGCPNMHJ_00469	122.8234419511
UniRef90_A0A0T5I654	122.8234419511
UniRef90_G5RBY1	122.8234419511
UniClust90_66069-PONMPMFO_00043	122.8059764553
UniClust90_5193-PPOIFCPD_00736	122.7993467426
UniRef90_A0A1C5YUS6	122.6746667972
UniClust90_37553-NAPFCJCN_01467	122.6173623506
UniClust90_4617-JJKNJGOC_00341	122.6173623506
UniClust90_4820-CLIDPPLM_00887	122.6173623506
UniRef90_A0A1V5GS68	122.6173623506
UniRef90_A0A2P2F837	122.6173623506
UniRef90_UNK7271-BCIPGNEO_01866	122.6173623506
UniClust90_41597-KOHDFENK_02451	122.4119731339
UniRef90_A0A173V4T4	122.4119731339
UniRef90_A0A174ZU53	122.4119731339
UniRef90_A0A406SG30	122.4119731339
UniClust90_24069-HGHOOILC_00811	122.3600489638
UniRef90_A0A2W0C552	122.3116776097
UniRef90_A0A173W1M5	122.2694726109
UniRef90_A0A173Y395	122.2660776510
UniRef90_C7GAJ7	122.2141914464
UniClust90_4036-ADGLCHEN_02829	122.2072708377
UniClust90_4729-KJHKPBNF_01255	122.2072708377
UniRef90_P76459	122.2072708377
UniClust90_41629-AHDAGHKE_00403	122.1898679634
UniClust90_69331-DHPIAKHB_01212	122.1745481601
UniClust90_4924-FCMHNPCP_01843	122.0032520216
UniRef90_UNK4950-BEMAAKPB_00298	121.9582221610
UniRef90_A0A174DEK2	121.9557031559
UniClust90_42474-GAMMBLED_00835	121.9485139851
UniClust90_40102-PDNMEFDB_02036	121.9220710884
UniClust90_4605-HJILODIL_00900	121.7999132682
UniRef90_A0A0T9XXF1	121.7999132682
UniRef90_A0A2X2BHZ3	121.7999132682
UniRef90_A0A2X3EY32	121.7999132682
UniRef90_A0A1V5GRT5	121.6480430522
UniRef90_A0A377E032	121.5007186252
UniRef90_G4D6V3	121.4150458896
UniClust90_6792-DLIKKJAD_01423	121.3952623936
UniRef90_A0A0M6WRZ6	121.3952623936
UniRef90_A0A1E3AXN3	121.3952623936
UniRef90_A0A174XWE6	121.2975267622
UniClust90_4677-DMNCHLAD_00789	121.1939435505
UniRef90_A0A174LRW8	121.1939435505
UniRef90_A0A0M6W9V3	121.1855501616
UniRef90_O31716	121.1583070615
UniClust90_3983-OCDNHHOE_00867	120.9932913260
UniRef90_A0A3S4IT38	120.9932913260
UniRef90_C0C0U3	120.9932913260
UniClust90_37113-CDPLICBH_00886	120.9277295064
UniRef90_A0A174ELQ7	120.8476035143
UniClust90_37495-HJJMCJME_01958	120.7933024148
UniClust90_4785-NKEMFIHM_03933	120.7933024148
UniRef90_A0A1T4X4A7	120.7933024148
UniClust90_4122-APCPLCJN_01112	120.5939735329
UniClust90_59495-LHMIHEIH_01406	120.5939735329
UniRef90_A0A2E6NHM8	120.5939735329
UniRef90_A0A354NGB5	120.5939735329
UniRef90_A0A376Y6A0	120.5939735329
UniRef90_Q8A5V6	120.5939735329
UniRef90_UPI000E44D9FE	120.5939735329
UniRef90_A0A490KFL9	120.3953014183
UniRef90_D4MXC2	120.3953014183
UniRef90_UNK59850-HJNDPLOO_01539	120.3953014183
UniClust90_4991-DHFJFBDD_01842	120.3410222581
UniRef90_UNK4604-CDDIACJP_01385	120.2077575392
UniClust90_14853-MFICICOM_01522	120.1972828305
UniClust90_4571-GFIAJODN_00131	120.1972828305
UniRef90_A0A173XMX9	120.1972828305
UniRef90_A0A1S6IMM7	120.1972828305
UniRef90_A0A333FQ43	120.1972828305
UniRef90_A0A381HHB1	120.1972828305
UniRef90_A0A407EFJ7	120.1972828305
UniRef90_E2SMM9	120.1972828305
UniClust90_4574-PMGEHLDN_00968	119.9999145500
UniRef90_C6PT71	119.8938260787
UniClust90_4898-LKODMDKH_00688	119.8031933786
UniRef90_B1CAE0	119.8031933786
UniRef90_UPI0006BB53E4	119.8031933786
UniClust90_1977-NKHHEOGC_00984	119.6071161390
UniClust90_41652-HBLLOHKP_00358	119.6071161390
UniClust90_63163-KGJIKOHM_01655	119.6071161390
UniRef90_A0A174HSC3	119.6071161390
UniRef90_A0A174ZXM3	119.6071161390
UniRef90_A0A1C6DZW2	119.6071161390
UniClust90_10207-LJEADDGC_00350	119.4155853331
UniClust90_14845-OLMHLLAB_01336	119.4116796747
UniClust90_55614-MGGNIEBM_01190	119.4116796747
UniClust90_6838-MAIAALDD_02202	119.4116796747
UniRef90_A0A383FGK7	119.4116796747
UniRef90_J9G7T7	119.4116796747
UniRef90_Q0I2B9	119.4116796747
UniRef90_Q0QLD9	119.4116796747
UniClust90_41213-DBIEIDKA_01112	119.3760969809
UniClust90_43546-FDNHCFBO_00360	119.2168808498
UniRef90_A0A412Q892	119.2168808498
UniClust90_4605-LCJDMIEN_00284	119.0857404913
UniRef90_A0A0P8Y7L8	119.0227165488
UniRef90_A0A174KQC1	119.0227165488
UniRef90_A0A1C3CQJ6	119.0227165488
UniRef90_A0A376J8A1	119.0227165488
UniRef90_A0A447S6G3	119.0227165488
UniClust90_19106-ACIOGEIE_01384	118.9251135132
UniRef90_UNK41480-PAOODCIL_00692	118.8964040914
UniClust90_4862-IHGEFIFJ_01617	118.8355460791
UniClust90_15237-OBGDCBKK_00065	118.8291836763
UniRef90_A0A174Z853	118.8291836763
UniRef90_O34677	118.8291836763
UniClust90_4572-NAPEHGJI_01160	118.6691714286
UniRef90_A0A1E3ABM8	118.6362791574
UniRef90_A0A381KJR4	118.6362791574
UniClust90_4839-FMKOKCOJ_02386	118.5883265004
UniRef90_A0A376P949	118.5481751272
UniClust90_41505-CHEFMBBE_00207	118.5474439282
UniRef90_A0A377F8C3	118.4614541070
UniClust90_7005-PHGBENFB_02003	118.4250788211
UniRef90_A0A376D2T0	118.2523429789
UniRef90_H1AHG6	118.2523429789
UniClust90_4472-MCOPDDFA_01563	118.2422178378
UniClust90_41437-ELLEFGLE_01596	118.0613052681
UniClust90_4598-BDENNDGK_01704	118.0613052681
UniClust90_4785-KOGIPAKK_00534	118.0613052681
UniRef90_A0A1G4FJV6	118.0613052681
UniRef90_A0A3B9JFU5	118.0613052681
UniRef90_B0NBZ3	118.0613052681
UniClust90_41533-FFJOOPGG_00993	117.9832062649
UniRef90_A0A3P4IL21	117.8708838080
UniRef90_Q03K83	117.8708838080
UniRef90_R9JSQ6	117.7968869856
UniClust90_4759-KHLCMNLC_02865	117.6810756215
UniClust90_4809-EGGAKFFC_03433	117.6810756215
UniRef90_A0A011QSX7	117.6810756215
UniClust90_4809-EGGAKFFC_02915	117.6324684533
UniClust90_37506-FJCIKPHI_00571	117.5138232789
UniClust90_66070-LKEKFMKF_01523	117.4918777507
UniClust90_7257-AEJPLBFF_01966	117.4918777507
UniRef90_A0A377C6P1	117.4918777507
UniRef90_D4MZC0	117.4469672153
UniRef90_A0A1C6KAJ2	117.3981884205
UniRef90_D4J514	117.3044961795
UniClust90_41644-GOIALLNJ_00375	117.3032872567
UniRef90_A0A117ECA9	117.3032872567
UniRef90_A0A150YCG8	117.3032872567
UniRef90_A0A1E8F0Y8	117.3032872567
UniRef90_A0A2X3KAR4	117.3032872567
UniRef90_N1ZF43	117.2323166735
UniRef90_A0A1E3A625	117.2167568742
UniRef90_A0A173XBE6	117.2104248794
UniRef90_A0A1B0FCE5	117.1261301886
UniClust90_3613-HENBHNGE_00279	117.1153012194
UniRef90_A0A1F9NLE3	117.1153012194
UniClust90_14969-FHEDOIFJ_00901	117.1153012194
UniRef90_A0A1C5LHN5	117.0685678001
UniRef90_P14900	116.9447567825
UniClust90_41645-OCMDNFPB_01778	116.9279167375
UniClust90_47403-FEACFHHN_00558	116.9279167375
UniRef90_A0A174VSK4	116.8106114427
UniClust90_15146-FGLKPONP_00645	116.7411309280
UniClust90_4591-MFCKAEDF_01423	116.7411309280
UniRef90_A0A173XP95	116.7411309280
UniRef90_B0G948	116.7411309280
UniRef90_P03897	116.7411309280
UniRef90_UNK36953-KIJMHCMJ_01616	116.7411309280
UniRef90_A0A396ABH4	116.6096148164
UniClust90_41613-COBADLEA_02027	116.5549409265
UniClust90_59878-EMPNHCAA_00861	116.5549409265
UniRef90_A0A2X3F0U2	116.5549409265
UniRef90_A0A174Z8L4	116.5427172772
UniClust90_5004-LHMNHBIO_00286	116.5085046951
UniRef90_A0A174NJ37	116.3961223803
UniRef90_A0A174VA10	116.3693438868
UniRef90_A0A1L5KT37	116.2981516235
UniClust90_106877-BCNBNKKH_00119	116.1843369808
UniClust90_15204-KACLLEHN_00258	116.1843369808
UniClust90_37327-MLHHFKFE_00565	116.1843369808
UniClust90_41609-ENODGMNA_01431	116.1843369808
UniRef90_UNK6768-HJCMHAPI_01001	116.1843369808
UniClust90_66069-EHDABKDL_01233	116.0919883802
UniClust90_37159-BPLEFIDL_00900	116.0623859541
UniClust90_14963-DNOABKJA_00948	115.9999173983
UniRef90_A0A174B389	115.9999173983
UniRef90_A0A414DAD7	115.9999173983
UniRef90_A0A174ALE1	115.9801186458
UniClust90_4810-BHKAFOEA_01686	115.9074431009
UniRef90_A0A377ZN90	115.8838048870
UniRef90_A0A174JUM1	115.8172458687
UniClust90_4551-MOKIGNNL_01904	115.8160823470
UniClust90_4628-EHDOAMLN_01278	115.8160823470
UniRef90_A0A381HN32	115.8160823470
UniRef90_P37649	115.8086191836
UniClust90_41617-NNLLNJLN_01737	115.6328290521
UniRef90_A0A377U0Z6	115.6328290521
UniClust90_37969-EHOHNPBD_02294	115.5052557033
UniRef90_A0A489YKY8	115.4988162520
UniClust90_4622-BGCKENLH_00135	115.4642748085
UniClust90_7270-HFOGJNIP_00248	115.4501547566
UniRef90_A0A174DHN1	115.4501547566
UniRef90_A0A1B3NR50	115.4501547566
UniRef90_A0A379W2S4	115.4501547566
UniRef90_A0A0J1F9I2	115.2692143502
UniClust90_63246-OJCKOCKG_00616	115.2680567207
UniRef90_R6CG75	115.2680567207
UniClust90_4888-AMOPHFKM_00908	115.2372400760
UniClust90_102314-OMNHEENI_03270	115.0865322219
UniClust90_4785-GPPDCKNG_03308	115.0865322219
UniRef90_B0NGC8	115.0865322219
UniRef90_P76079	115.0865322219
UniClust90_40904-HEGAFNHJ_02077	115.0826202180
UniClust90_41417-CHPJIMFO_00090	114.9055785549
UniRef90_A0A377BMA2	114.9055785549
UniRef90_A0A379H325	114.9055785549
UniRef90_U2CRL9	114.8733582039
UniRef90_R5WS55	114.8206829662
UniClust90_4865-LJJMOHHA_00860	114.7251930313
UniRef90_A0A2K4ZAM4	114.7251930313
UniRef90_A0A0F0CNF7	114.6417658618
UniClust90_6001-DEKNEKHJ_01402	114.5453729795
UniClust90_6173-GECPBHEG_00005	114.5453729795
UniClust90_8299-ENJNNNLL_01668	114.5453729795
UniRef90_E4LWI2	114.5453729795
UniRef90_A0A447RXP9	114.3661157448
UniRef90_D4LUL5	114.3661157448
UniRef90_F7K914	114.2760765560
UniClust90_4797-OPAHHLFB_02105	114.2667981945
UniClust90_4861-AJLGKKCJ_00299	114.1874186890
UniRef90_A0A351V6Z7	114.1874186890
UniRef90_R5K5C9	114.0982794082
UniClust90_43075-FNDBLMCH_00882	114.0092791902
UniClust90_4900-DDMGBAAD_01096	114.0092791902
UniRef90_A0A239Z6A6	114.0092791902
UniRef90_F2NTE0	114.0092791902
UniRef90_R6PJM1	113.9339931756
UniRef90_A0A0M6X269	113.8393475213
UniClust90_14906-BBEBAFGK_01189	113.8316946432
UniClust90_4604-CDDIACJP_00664	113.8316946432
UniRef90_A0A355NL12	113.8316946432
UniRef90_A0A376LNX2	113.8316946432
UniRef90_A0A174P191	113.6546624587
UniRef90_A0A1M5Q587	113.6546624587
UniRef90_A0A3R5LN83	113.6546624587
UniRef90_A0A3R6SJZ4	113.6546624587
UniRef90_A0A381HPV1	113.6293023373
UniClust90_4763-CPECILKH_03106	113.4781800636
UniClust90_4786-OFBNNEKJ_00877	113.4781800636
UniClust90_4860-EKJOCFNJ_00166	113.4781800636
UniClust90_41425-LIONDFFO_00944	113.4088533398
UniRef90_A0A359JMK6	113.3706241927
UniRef90_A0A174BIC0	113.3597321182
UniClust90_4034-FNGPCAKG_01359	113.3477771024
