# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947171_1
UniRef90_A0A377DR21	508.3339544453
UniRef90_A0A377DR21|unclassified	508.3339544453
UniRef90_F3AT74	508.0957136988
UniRef90_F3AT74|unclassified	508.0957136988
UniRef90_P0AAV5	506.2377319527
UniRef90_P0AAV5|unclassified	506.2377319527
UniClust90_104233-DMCFJOED_00019	505.8598087864
UniClust90_104233-DMCFJOED_00019|unclassified	505.8598087864
UniRef90_A0A1C5Z967	505.1960905289
UniRef90_A0A1C5Z967|unclassified	505.1960905289
UniRef90_A0A376UKW7	505.1960905289
UniRef90_A0A376UKW7|unclassified	505.1960905289
UniRef90_A0A379S7Q6	505.0024225449
UniRef90_A0A379S7Q6|unclassified	505.0024225449
UniRef90_A0A0P0M0P4	501.3572144611
UniRef90_A0A0P0M0P4|unclassified	501.3572144611
UniRef90_A0A376KKC1	501.0720408103
UniRef90_A0A376KKC1|unclassified	501.0720408103
UniRef90_C7H351	501.0720408103
UniRef90_C7H351|unclassified	501.0720408103
UniRef90_A0A485B552	498.0229208865
UniRef90_A0A485B552|unclassified	498.0229208865
UniClust90_4471-AIFAHEGE_00669	497.0147773220
UniClust90_4471-AIFAHEGE_00669|unclassified	497.0147773220
UniClust90_4803-CANAFCCN_01037	497.0147773220
UniClust90_4803-CANAFCCN_01037|unclassified	497.0147773220
UniRef90_A0A174WJ72	497.0147773220
UniRef90_A0A174WJ72|unclassified	497.0147773220
UniRef90_E0QM31	496.0107070648
UniRef90_E0QM31|unclassified	496.0107070648
UniRef90_A0A3P8L1Y2	493.0226907572
UniRef90_A0A3P8L1Y2|unclassified	493.0226907572
UniRef90_Q46810	493.0226907572
UniRef90_Q46810|unclassified	493.0226907572
UniRef90_F5NW87	492.4463166452
UniRef90_F5NW87|unclassified	492.4463166452
UniRef90_A0A2X2YCM9	492.0346693328
UniRef90_A0A2X2YCM9|unclassified	492.0346693328
UniRef90_P0AC29	492.0346693328
UniRef90_P0AC29|unclassified	492.0346693328
UniRef90_A0A174PKQ2	491.0505999941
UniRef90_A0A174PKQ2|unclassified	491.0505999941
UniRef90_A0A413LIE8	491.0505999941
UniRef90_A0A413LIE8|unclassified	491.0505999941
UniClust90_4760-LCLGHFBG_01192	490.5053457601
UniClust90_4760-LCLGHFBG_01192|unclassified	490.5053457601
UniRef90_UNK5043-MMNMCPLJ_00752	490.0704590760
UniRef90_UNK5043-MMNMCPLJ_00752|unclassified	490.0704590760
UniClust90_35592-DAPOJEFA_01547	489.0942231017
UniClust90_35592-DAPOJEFA_01547|unclassified	489.0942231017
UniClust90_5183-AJNMKLEL_01287	489.0942231017
UniClust90_5183-AJNMKLEL_01287|unclassified	489.0942231017
UniRef90_A0A376LK79	489.0942231017
UniRef90_A0A376LK79|unclassified	489.0942231017
UniClust90_10079-BMFMINNE_04845	487.1533730101
UniClust90_10079-BMFMINNE_04845|unclassified	487.1533730101
UniRef90_A0A2X4ZQ93	487.1533730101
UniRef90_A0A2X4ZQ93|unclassified	487.1533730101
UniRef90_A0A366F421	487.1533730101
UniRef90_A0A366F421|unclassified	487.1533730101
UniClust90_4761-DNGHOHHP_02615	486.1887128655
UniClust90_4761-DNGHOHHP_02615|unclassified	486.1887128655
UniRef90_A0A377AZ44	486.1887128655
UniRef90_A0A377AZ44|unclassified	486.1887128655
UniClust90_4833-OGOFIJLB_01209	481.4221568570
UniClust90_4833-OGOFIJLB_01209|unclassified	481.4221568570
UniRef90_A0A173R8V1	479.5416015568
UniRef90_A0A173R8V1|unclassified	479.5416015568
UniRef90_A0A3D3RZE9	479.5416015568
UniRef90_A0A3D3RZE9|unclassified	479.5416015568
UniRef90_Q5LAS7	479.5416015568
UniRef90_Q5LAS7|unclassified	479.5416015568
UniRef90_G1WAK2	477.8063472084
UniRef90_G1WAK2|unclassified	477.8063472084
UniRef90_K1TXD5	477.6756809281
UniRef90_K1TXD5|unclassified	477.6756809281
UniRef90_A0A3D1VRA4	476.7481553341
UniRef90_A0A3D1VRA4|unclassified	476.7481553341
UniRef90_Q5LA67	476.7481553341
UniRef90_Q5LA67|unclassified	476.7481553341
UniClust90_4724-LMEMGFOF_03821	475.8242248005
UniClust90_4724-LMEMGFOF_03821|unclassified	475.8242248005
UniClust90_4631-ADOGLMBP_03778	473.9870656314
UniClust90_4631-ADOGLMBP_03778|unclassified	473.9870656314
UniClust90_36974-NOLDNNFB_00018	472.1640384559
UniClust90_36974-NOLDNNFB_00018|unclassified	472.1640384559
UniClust90_4732-NBALLBED_04472	472.1640384559
UniClust90_4732-NBALLBED_04472|unclassified	472.1640384559
UniRef90_UNK59878-HPOFCIPN_01195	472.1640384559
UniRef90_UNK59878-HPOFCIPN_01195|unclassified	472.1640384559
UniRef90_Q5LG56	470.3549808373
UniRef90_Q5LG56|unclassified	470.3549808373
UniClust90_4602-ANFPFCLD_00850	469.4556405298
UniClust90_4602-ANFPFCLD_00850|unclassified	469.4556405298
UniClust90_4604-CDDIACJP_00847	469.4556405298
UniClust90_4604-CDDIACJP_00847|unclassified	469.4556405298
UniRef90_Q9HFN4	469.4556405298
UniRef90_Q9HFN4|unclassified	469.4556405298
UniClust90_4631-ADOGLMBP_01374	468.2865443071
UniClust90_4631-ADOGLMBP_01374|unclassified	468.2865443071
UniRef90_A0A160SSU6	467.6672380897
UniRef90_A0A160SSU6|unclassified	467.6672380897
UniClust90_4809-EGGAKFFC_03334	466.7781368766
UniClust90_4809-EGGAKFFC_03334|unclassified	466.7781368766
UniClust90_7063-NJMLOHPD_01516	466.7781368766
UniClust90_7063-NJMLOHPD_01516|unclassified	466.7781368766
UniRef90_A0A376ML21	465.0100378732
UniRef90_A0A376ML21|unclassified	465.0100378732
UniRef90_A0A0D9S081	464.1310018848
UniRef90_A0A0D9S081|unclassified	464.1310018848
UniClust90_83503-AFPCENEE_01107	463.2552830133
UniClust90_83503-AFPCENEE_01107|unclassified	463.2552830133
UniRef90_A0A174V0Z4	462.3828625180
UniRef90_A0A174V0Z4|unclassified	462.3828625180
UniRef90_H0U476	462.3828625180
UniRef90_H0U476|unclassified	462.3828625180
UniRef90_H4LDT8	461.5137217990
UniRef90_H4LDT8|unclassified	461.5137217990
UniRef90_P77150	459.9772609047
UniRef90_P77150|unclassified	459.9772609047
UniRef90_A0A1Q9P371	459.7852059870
UniRef90_A0A1Q9P371|unclassified	459.7852059870
UniRef90_A0A449I0P9	459.7852059870
UniRef90_A0A449I0P9|unclassified	459.7852059870
UniRef90_A0A2X1KG77	458.9831755241
UniRef90_A0A2X1KG77|unclassified	458.9831755241
UniClust90_41519-LOAMDPHD_00819	458.0695895468
UniClust90_41519-LOAMDPHD_00819|unclassified	458.0695895468
UniRef90_A0A376KK13	457.2165735513
UniRef90_A0A376KK13|unclassified	457.2165735513
UniClust90_4759-FONLMPPF_01523	456.3667286191
UniClust90_4759-FONLMPPF_01523|unclassified	456.3667286191
UniClust90_4832-HKGAKKIO_01302	456.3667286191
UniClust90_4832-HKGAKKIO_01302|unclassified	456.3667286191
UniRef90_A0A2X7NX91	456.3667286191
UniRef90_A0A2X7NX91|unclassified	456.3667286191
UniRef90_O53021	456.3667286191
UniRef90_O53021|unclassified	456.3667286191
UniRef90_W9T9N8	455.5200371003
UniRef90_W9T9N8|unclassified	455.5200371003
UniRef90_Q46948	454.6764814761
UniRef90_Q46948|unclassified	454.6764814761
UniRef90_A0A348APS4	453.8360443569
UniRef90_A0A348APS4|unclassified	453.8360443569
UniRef90_D4LHN1	453.8360443569
UniRef90_D4LHN1|unclassified	453.8360443569
UniClust90_40904-KKDGMLOE_02815	452.9987084817
UniClust90_40904-KKDGMLOE_02815|unclassified	452.9987084817
UniClust90_43521-FJCBFFNK_00828	450.5051376093
UniClust90_43521-FJCBFFNK_00828|unclassified	450.5051376093
UniClust90_4080-MPAJEOPH_00333	449.6800366247
UniClust90_4080-MPAJEOPH_00333|unclassified	449.6800366247
UniRef90_A0A2D3C320	449.6800366247
UniRef90_A0A2D3C320|unclassified	449.6800366247
UniClust90_4031-JGDLJHEC_01816	448.0388686078
UniClust90_4031-JGDLJHEC_01816|unclassified	448.0388686078
UniClust90_47527-DOPKCLGM_01578	448.0388686078
UniClust90_47527-DOPKCLGM_01578|unclassified	448.0388686078
UniRef90_A0A1B1Q348	447.8368925162
UniRef90_A0A1B1Q348|unclassified	447.8368925162
UniRef90_A0A2K5S6U9	447.2227686650
UniRef90_A0A2K5S6U9|unclassified	447.2227686650
UniRef90_A0A377D1J1	446.4096363583
UniRef90_A0A377D1J1|unclassified	446.4096363583
UniRef90_A0A485EAZ7	445.5994555301
UniRef90_A0A485EAZ7|unclassified	445.5994555301
UniRef90_H1LT10	445.5994555301
UniRef90_H1LT10|unclassified	445.5994555301
UniRef90_A0A377K1A6	443.9878842623
UniRef90_A0A377K1A6|unclassified	443.9878842623
UniRef90_P0ADA2	442.3879279226
UniRef90_P0ADA2|unclassified	442.3879279226
UniClust90_58537-KJHEFLDJ_00009	441.5922661818
UniClust90_58537-KJHEFLDJ_00009|unclassified	441.5922661818
UniRef90_A0A484YWZ4	441.5922661818
UniRef90_A0A484YWZ4|unclassified	441.5922661818
UniRef90_A0A0T9WKE9	440.7994613951
UniRef90_A0A0T9WKE9|unclassified	440.7994613951
UniClust90_66068-IKCBIOMH_01672	440.0094982026
UniClust90_66068-IKCBIOMH_01672|unclassified	440.0094982026
UniRef90_A0A377KEN1	440.0094982026
UniRef90_A0A377KEN1|unclassified	440.0094982026
UniRef90_UNK1867-LAAEEMPK_02251	440.0094982026
UniRef90_UNK1867-LAAEEMPK_02251|unclassified	440.0094982026
UniRef90_A0A377AMH9	438.4506187944
UniRef90_A0A377AMH9|unclassified	438.4506187944
UniRef90_Q8A0U2	438.4380357090
UniRef90_Q8A0U2|unclassified	438.4380357090
UniRef90_A0A376TU91	436.8777580019
UniRef90_A0A376TU91|unclassified	436.8777580019
UniRef90_UNK15267-OIHEKMMJ_01615	436.8777580019
UniRef90_UNK15267-OIHEKMMJ_01615|unclassified	436.8777580019
UniRef90_C5EJE5	435.3285460941
UniRef90_C5EJE5|unclassified	435.3285460941
UniRef90_A0A060RA92	434.9443232806
UniRef90_A0A060RA92|unclassified	434.9443232806
UniRef90_Q6QI14	433.1330071480
UniRef90_Q6QI14|unclassified	433.1330071480
UniClust90_4741-ECNMBNDG_00036	432.2628521075
UniClust90_4741-ECNMBNDG_00036|unclassified	432.2628521075
UniRef90_A0A379WL33	432.2628521075
UniRef90_A0A379WL33|unclassified	432.2628521075
UniRef90_A0A417ZN93	432.2628521075
UniRef90_A0A417ZN93|unclassified	432.2628521075
UniRef90_A0A377JXW7	431.5031634395
UniRef90_A0A377JXW7|unclassified	431.5031634395
UniRef90_Q8A7Z7	431.5031634395
UniRef90_Q8A7Z7|unclassified	431.5031634395
UniClust90_35459-CKOFIKCJ_01160	430.7461403457
UniClust90_35459-CKOFIKCJ_01160|unclassified	430.7461403457
UniRef90_Q8A9C2	430.7461403457
UniRef90_Q8A9C2|unclassified	430.7461403457
UniRef90_UNK41402-JNMEDHBD_02141	430.7461403457
UniRef90_UNK41402-JNMEDHBD_02141|unclassified	430.7461403457
UniRef90_A0A174M7J6	429.9917688215
UniRef90_A0A174M7J6|unclassified	429.9917688215
UniRef90_A0A3D1NJW5	429.9917688215
UniRef90_A0A3D1NJW5|unclassified	429.9917688215
UniClust90_94881-NMCKOOBA_00217	429.2400349599
UniClust90_94881-NMCKOOBA_00217|unclassified	429.2400349599
UniRef90_A0A351TS15	429.2400349599
UniRef90_A0A351TS15|unclassified	429.2400349599
UniClust90_4715-MJGBLFNE_01072	428.4909249513
UniClust90_4715-MJGBLFNE_01072|unclassified	428.4909249513
UniClust90_4758-OENGFKLG_01713	428.4909249513
UniClust90_4758-OENGFKLG_01713|unclassified	428.4909249513
UniRef90_W1IAS0	428.4754795928
UniRef90_W1IAS0|unclassified	428.4754795928
UniRef90_A0A409FFZ3	427.8645856952
UniRef90_A0A409FFZ3|unclassified	427.8645856952
UniRef90_A0A078RFD0	427.7444250820
UniRef90_A0A078RFD0|unclassified	427.7444250820
UniRef90_D3AU76	427.7444250820
UniRef90_D3AU76|unclassified	427.7444250820
UniRef90_A0A174S447	425.5204506015
UniRef90_A0A174S447|unclassified	425.5204506015
UniRef90_A0A2M6GIE8	425.5204506015
UniRef90_A0A2M6GIE8|unclassified	425.5204506015
UniRef90_A0A376SEZ5	424.7842560503
UniRef90_A0A376SEZ5|unclassified	424.7842560503
UniRef90_UNK6753-PHHKMFAM_01909	424.7842560503
UniRef90_UNK6753-PHHKMFAM_01909|unclassified	424.7842560503
UniRef90_Q3L7K3	424.0506044854
UniRef90_Q3L7K3|unclassified	424.0506044854
UniClust90_4449-AOGIHNIN_01609	423.3194827536
UniClust90_4449-AOGIHNIN_01609|unclassified	423.3194827536
UniClust90_4994-HNLBPLLI_01292	421.8647766273
UniClust90_4994-HNLBPLLI_01292|unclassified	421.8647766273
UniRef90_E6SP10	421.8647766273
UniRef90_E6SP10|unclassified	421.8647766273
UniRef90_H0Y450	421.8647766273
UniRef90_H0Y450|unclassified	421.8647766273
UniClust90_4759-DPKOFAIA_02934	418.9851535786
UniClust90_4759-DPKOFAIA_02934|unclassified	418.9851535786
UniRef90_UNK36988-KDGGNIJA_01624	418.2713798928
UniRef90_UNK36988-KDGGNIJA_01624|unclassified	418.2713798928
UniRef90_A0A0P0FMI4	417.5600340086
UniRef90_A0A0P0FMI4|unclassified	417.5600340086
UniRef90_P63633	416.8511035604
UniRef90_P63633|unclassified	416.8511035604
UniClust90_35590-HBJNCMAI_02315	416.1445762662
UniClust90_35590-HBJNCMAI_02315|unclassified	416.1445762662
UniRef90_A0A174BKC5	416.0274560940
UniRef90_A0A174BKC5|unclassified	416.0274560940
UniRef90_D6D811	415.4404399274
UniRef90_D6D811|unclassified	415.4404399274
UniRef90_Q0TBU8	415.4404399274
UniRef90_Q0TBU8|unclassified	415.4404399274
UniRef90_A0A0B8QJK8	414.7386824275
UniRef90_A0A0B8QJK8|unclassified	414.7386824275
UniRef90_E5Y1N1	414.7386824275
UniRef90_E5Y1N1|unclassified	414.7386824275
UniRef90_P76008	414.0392917320
UniRef90_P76008|unclassified	414.0392917320
UniClust90_4732-NBALLBED_00527	413.3422558873
UniClust90_4732-NBALLBED_00527|unclassified	413.3422558873
UniRef90_P76459	413.3422558873
UniRef90_P76459|unclassified	413.3422558873
UniClust90_4725-CINLKEBL_03952	411.9552013374
UniClust90_4725-CINLKEBL_03952|unclassified	411.9552013374
UniRef90_A0A3D3J2X8	411.9552013374
UniRef90_A0A3D3J2X8|unclassified	411.9552013374
UniRef90_A0A379TBU7	411.2651591241
UniRef90_A0A379TBU7|unclassified	411.2651591241
UniRef90_W4PLY5	409.8919866395
UniRef90_W4PLY5|unclassified	409.8919866395
UniRef90_A0A377CJY0	409.2088333284
UniRef90_A0A377CJY0|unclassified	409.2088333284
UniClust90_27789-PFALEEGP_03188	408.5279534061
UniClust90_27789-PFALEEGP_03188|unclassified	408.5279534061
UniRef90_A0A2X1J5H1	408.5279534061
UniRef90_A0A2X1J5H1|unclassified	408.5279534061
UniRef90_A0A376TN11	408.5279534061
UniRef90_A0A376TN11|unclassified	408.5279534061
UniRef90_H1LTT2	408.5279534061
UniRef90_H1LTT2|unclassified	408.5279534061
UniRef90_B3CB01	407.8493355433
UniRef90_B3CB01|unclassified	407.8493355433
UniClust90_41417-GNJGCAMD_00102	406.9063757269
UniClust90_41417-GNJGCAMD_00102|unclassified	406.9063757269
UniClust90_94879-GCCHEAFC_03745	406.8091666375
UniClust90_94879-GCCHEAFC_03745|unclassified	406.8091666375
UniRef90_UNK1945-MIENNJHC_00198	406.3362918418
UniRef90_UNK1945-MIENNJHC_00198|unclassified	406.3362918418
UniClust90_4862-MCFEMOPM_00985	405.8269421439
UniClust90_4862-MCFEMOPM_00985|unclassified	405.8269421439
UniClust90_6747-PILGBFIM_01574	405.8269421439
UniClust90_6747-PILGBFIM_01574|unclassified	405.8269421439
UniClust90_4672-KAGJCICJ_01885	405.1572607212
UniClust90_4672-KAGJCICJ_01885|unclassified	405.1572607212
UniRef90_UNK102240-ALJHEMFE_01147	405.1572607212
UniRef90_UNK102240-ALJHEMFE_01147|unclassified	405.1572607212
UniClust90_1860-MNANOHJO_01898	404.4897858271
UniClust90_1860-MNANOHJO_01898|unclassified	404.4897858271
UniClust90_4778-HJJEFBOL_00603	404.4897858271
UniClust90_4778-HJJEFBOL_00603|unclassified	404.4897858271
UniClust90_4631-FGPCFHBK_02566	403.1614121463
UniClust90_4631-FGPCFHBK_02566|unclassified	403.1614121463
UniRef90_E2QKZ9	403.1614121463
UniRef90_E2QKZ9|unclassified	403.1614121463
UniRef90_A0A376SAL3	401.1851307142
UniRef90_A0A376SAL3|unclassified	401.1851307142
UniRef90_A4WY88	401.1851307142
UniRef90_A4WY88|unclassified	401.1851307142
UniClust90_3613-HENBHNGE_00279	400.5306688370
UniClust90_3613-HENBHNGE_00279|unclassified	400.5306688370
UniRef90_A0A377DJR3	399.8783387574
UniRef90_A0A377DJR3|unclassified	399.8783387574
UniClust90_63877-FEPKKKLB_01228	399.2281300765
UniClust90_63877-FEPKKKLB_01228|unclassified	399.2281300765
UniRef90_A0A174F6T3	399.2281300765
UniRef90_A0A174F6T3|unclassified	399.2281300765
UniClust90_1878-PJAOOBFH_00512	398.5800324628
UniClust90_1878-PJAOOBFH_00512|unclassified	398.5800324628
UniClust90_29002-NGKEGGIO_01135	398.5800324628
UniClust90_29002-NGKEGGIO_01135|unclassified	398.5800324628
UniRef90_A0A090RMB9	397.9340356516
UniRef90_A0A090RMB9|unclassified	397.9340356516
UniRef90_A0A174RDN7	397.2901294451
UniRef90_A0A174RDN7|unclassified	397.2901294451
UniRef90_A7B2E0	397.2901294451
UniRef90_A7B2E0|unclassified	397.2901294451
UniRef90_P03697	397.2901294451
UniRef90_P03697|unclassified	397.2901294451
UniClust90_27789-PFALEEGP_01497	395.3708534574
UniClust90_27789-PFALEEGP_01497|unclassified	395.3708534574
UniClust90_76661-ECIIBGBO_00221	395.3708534574
UniClust90_76661-ECIIBGBO_00221|unclassified	395.3708534574
UniClust90_47582-FPBHEBLK_00628	394.7352089985
UniClust90_47582-FPBHEBLK_00628|unclassified	394.7352089985
UniRef90_A0A1C5RK29	394.1016051317
UniRef90_A0A1C5RK29|unclassified	394.1016051317
UniClust90_41654-OFHPEMKP_02312	393.4700320466
UniClust90_41654-OFHPEMKP_02312|unclassified	393.4700320466
UniRef90_A0A447X644	393.4700320466
UniRef90_A0A447X644|unclassified	393.4700320466
UniRef90_A0A447URA2	392.2129392924
UniRef90_A0A447URA2|unclassified	392.2129392924
UniRef90_A0A174JUM1	391.7466520876
UniRef90_A0A174JUM1|unclassified	391.7466520876
UniRef90_W1F758	391.5874003143
UniRef90_W1F758|unclassified	391.5874003143
UniRef90_A0A376KP17	390.9638534985
UniRef90_A0A376KP17|unclassified	390.9638534985
UniClust90_41613-HKDLEJHG_01521	390.3422893435
UniClust90_41613-HKDLEJHG_01521|unclassified	390.3422893435
UniClust90_4419-BEEMEPAJ_00018	390.3422893435
UniClust90_4419-BEEMEPAJ_00018|unclassified	390.3422893435
UniClust90_4777-HNAGEJJI_01377	390.3422893435
UniClust90_4777-HNAGEJJI_01377|unclassified	390.3422893435
UniClust90_4794-FDJIDHJE_00144	390.3422893435
UniClust90_4794-FDJIDHJE_00144|unclassified	390.3422893435
UniRef90_A0A376J2I6	390.3422893435
UniRef90_A0A376J2I6|unclassified	390.3422893435
UniClust90_29422-FAPHNNAK_00325	389.7429291472
UniClust90_29422-FAPHNNAK_00325|unclassified	389.7429291472
UniRef90_D4VNI2	389.7226984080
UniRef90_D4VNI2|unclassified	389.7226984080
UniRef90_A0A1M4M9K9	389.1050713107
UniRef90_A0A1M4M9K9|unclassified	389.1050713107
UniClust90_105985-CKHFEIFD_00148	388.4893987295
UniClust90_105985-CKHFEIFD_00148|unclassified	388.4893987295
UniRef90_A0A227LFQ8	387.6560731883
UniRef90_A0A227LFQ8|unclassified	387.6560731883
UniClust90_4714-BPHPCNMJ_01360	387.4538260042
UniClust90_4714-BPHPCNMJ_01360|unclassified	387.4538260042
UniRef90_A0A414A9I1	387.2638801216
UniRef90_A0A414A9I1|unclassified	387.2638801216
UniRef90_A0A0U5P6S6	386.6540157434
UniRef90_A0A0U5P6S6|unclassified	386.6540157434
UniRef90_B0EG47	386.0460691778
UniRef90_B0EG47|unclassified	386.0460691778
UniClust90_4721-KIFJDMHE_01521	385.4400313926
UniClust90_4721-KIFJDMHE_01521|unclassified	385.4400313926
UniClust90_6183-OJCCBJPH_01782	385.4400313926
UniClust90_6183-OJCCBJPH_01782|unclassified	385.4400313926
UniRef90_G4V945	385.4400313926
UniRef90_G4V945|unclassified	385.4400313926
UniClust90_37164-AKEFAAEG_02219	384.8358934123
UniClust90_37164-AKEFAAEG_02219|unclassified	384.8358934123
UniRef90_C9IZU8	384.8358934123
UniRef90_C9IZU8|unclassified	384.8358934123
UniRef90_A0A174YZP4	384.2336463178
UniRef90_A0A174YZP4|unclassified	384.2336463178
UniRef90_P16679	384.2336463178
UniRef90_P16679|unclassified	384.2336463178
UniClust90_4586-EGDNOHBC_00251	383.0347893870
UniClust90_4586-EGDNOHBC_00251|unclassified	383.0347893870
UniRef90_A0A061KLE0	383.0347893870
UniRef90_A0A061KLE0|unclassified	383.0347893870
UniRef90_A0A2X3M652	382.4381619892
UniRef90_A0A2X3M652|unclassified	382.4381619892
UniClust90_35817-HNMABOFE_00241	381.2504658340
UniClust90_35817-HNMABOFE_00241|unclassified	381.2504658340
UniRef90_A0A376LME8	381.2504658340
UniRef90_A0A376LME8|unclassified	381.2504658340
UniRef90_A0A376SBH3	381.2504658340
UniRef90_A0A376SBH3|unclassified	381.2504658340
UniRef90_A0A376Y6A0	381.2504658340
UniRef90_A0A376Y6A0|unclassified	381.2504658340
UniClust90_66069-PLHALDOI_00641	380.0701238345
UniClust90_66069-PLHALDOI_00641|unclassified	380.0701238345
UniRef90_A0A377CBH4	380.0701238345
UniRef90_A0A377CBH4|unclassified	380.0701238345
UniClust90_47663-DKHDBDLI_01713	379.3281410876
UniClust90_47663-DKHDBDLI_01713|unclassified	379.3281410876
UniRef90_A0A2X1N9Z3	378.8970678967
UniRef90_A0A2X1N9Z3|unclassified	378.8970678967
UniClust90_1959-JACFLFGM_00322	377.7312307647
UniClust90_1959-JACFLFGM_00322|unclassified	377.7312307647
UniRef90_A0A447X9I5	377.7312307647
UniRef90_A0A447X9I5|unclassified	377.7312307647
UniRef90_P32719	377.1509984594
UniRef90_P32719|unclassified	377.1509984594
UniRef90_F9Z3W4	376.9009741718
UniRef90_F9Z3W4|unclassified	376.9009741718
UniClust90_41692-OFKCHDHG_00593	374.8477862551
UniClust90_41692-OFKCHDHG_00593|unclassified	374.8477862551
UniRef90_A0A2X3JS47	374.8477862551
UniRef90_A0A2X3JS47|unclassified	374.8477862551
UniRef90_A0A139JYB9	374.2763719467
UniRef90_A0A139JYB9|unclassified	374.2763719467
UniRef90_A0A377F7F0	374.2763719467
UniRef90_A0A377F7F0|unclassified	374.2763719467
UniRef90_A0A377K135	374.2763719467
UniRef90_A0A377K135|unclassified	374.2763719467
UniRef90_P42216	374.2763719467
UniRef90_P42216|unclassified	374.2763719467
UniClust90_37143-HGGDLLOD_00901	373.7066971036
UniClust90_37143-HGGDLLOD_00901|unclassified	373.7066971036
UniClust90_3156-FOLANNPA_02303	373.1387537949
UniClust90_3156-FOLANNPA_02303|unclassified	373.1387537949
UniClust90_4732-NBALLBED_00645	373.1387537949
UniClust90_4732-NBALLBED_00645|unclassified	373.1387537949
UniRef90_A0A173WXG6	373.1387537949
UniRef90_A0A173WXG6|unclassified	373.1387537949
UniClust90_4703-ADIEGBIH_01202	372.5725341382
UniClust90_4703-ADIEGBIH_01202|unclassified	372.5725341382
UniRef90_A0A174V0A6	372.5725341382
UniRef90_A0A174V0A6|unclassified	372.5725341382
UniClust90_37508-DGMFPFOJ_00050	371.4452344888
UniClust90_37508-DGMFPFOJ_00050|unclassified	371.4452344888
UniClust90_8059-LPCKHCBL_00907	370.8841389684
UniClust90_8059-LPCKHCBL_00907|unclassified	370.8841389684
UniRef90_A0A2I3S6X0	370.3247360438
UniRef90_A0A2I3S6X0|unclassified	370.3247360438
UniRef90_C5EUM5	370.3247360438
UniRef90_C5EUM5|unclassified	370.3247360438
UniClust90_4960-NBCFILEG_01999	369.7670180679
UniClust90_4960-NBCFILEG_01999|unclassified	369.7670180679
UniClust90_6184-DIMDMAFO_00056	369.7670180679
UniClust90_6184-DIMDMAFO_00056|unclassified	369.7670180679
UniRef90_A0A447WKE8	369.7670180679
UniRef90_A0A447WKE8|unclassified	369.7670180679
UniRef90_C7S9U6	369.2109774392
UniRef90_C7S9U6|unclassified	369.2109774392
UniRef90_A0A0L1M3V8	368.6566066022
UniRef90_A0A0L1M3V8|unclassified	368.6566066022
UniRef90_R6EMF8	368.6566066022
UniRef90_R6EMF8|unclassified	368.6566066022
UniClust90_39990-GKIMNOGB_00257	368.1038980466
UniClust90_39990-GKIMNOGB_00257|unclassified	368.1038980466
UniRef90_A0A108T1Q9	368.1038980466
UniRef90_A0A108T1Q9|unclassified	368.1038980466
UniRef90_K5Z582	367.5528443070
UniRef90_K5Z582|unclassified	367.5528443070
UniRef90_E5X2I3	366.4556716374
UniRef90_E5X2I3|unclassified	366.4556716374
UniClust90_71883-AGDDHNLK_00750	365.9095379986
UniClust90_71883-AGDDHNLK_00750|unclassified	365.9095379986
UniClust90_43560-CNDPCHIA_00454	365.3650297575
UniClust90_43560-CNDPCHIA_00454|unclassified	365.3650297575
UniRef90_J9FPG4	365.3650297575
UniRef90_J9FPG4|unclassified	365.3650297575
UniRef90_A0A379TAH7	364.2808605298
UniRef90_A0A379TAH7|unclassified	364.2808605298
UniRef90_A0A376U342	363.7411851808
UniRef90_A0A376U342|unclassified	363.7411851808
UniRef90_T4APD8	363.7411851808
UniRef90_T4APD8|unclassified	363.7411851808
UniRef90_A7AGQ5	363.2031065045
UniRef90_A7AGQ5|unclassified	363.2031065045
UniRef90_C7G8P8	363.2031065045
UniRef90_C7G8P8|unclassified	363.2031065045
UniRef90_Q8A8H2	362.1317109101
UniRef90_Q8A8H2|unclassified	362.1317109101
UniRef90_Q8A287	360.7763038168
UniRef90_Q8A287|unclassified	360.7763038168
UniClust90_14881-FEKGNAIL_00821	360.5364170295
UniClust90_14881-FEKGNAIL_00821|unclassified	360.5364170295
UniClust90_4519-LLEFELKG_04384	360.5364170295
UniClust90_4519-LLEFELKG_04384|unclassified	360.5364170295
UniRef90_Q8A004	360.5364170295
UniRef90_Q8A004|unclassified	360.5364170295
UniRef90_A0A376RR94	358.4310948862
UniRef90_A0A376RR94|unclassified	358.4310948862
UniClust90_47660-DECOOLAL_01684	357.9086005788
UniClust90_47660-DECOOLAL_01684|unclassified	357.9086005788
UniRef90_UNK41480-OHDIKHAG_01939	357.0085056915
UniRef90_UNK41480-OHDIKHAG_01939|unclassified	357.0085056915
UniClust90_4701-LJKBLDBL_00692	356.8681686004
UniClust90_4701-LJKBLDBL_00692|unclassified	356.8681686004
UniRef90_W1APG1	356.7588018269
UniRef90_W1APG1|unclassified	356.7588018269
UniRef90_P23917	356.3502177026
UniRef90_P23917|unclassified	356.3502177026
UniRef90_A0A174EAD3	356.1824601503
UniRef90_A0A174EAD3|unclassified	356.1824601503
UniRef90_A0A0I1NL42	355.8337681117
UniRef90_A0A0I1NL42|unclassified	355.8337681117
UniRef90_A0A174L4A9	355.8337681117
UniRef90_A0A174L4A9|unclassified	355.8337681117
UniRef90_A0A1C5P989	355.3188133098
