# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947171_merged
UniRef90_I6CWB7	378.5196356626
UniRef90_UNK4701-MDLPLHIH_02017	377.6593637634
UniRef90_A0A449IFQ6	375.9504978640
UniClust90_47403-FEACFHHN_00558	371.7452350243
UniRef90_A0A173W2R9	371.7452350243
UniClust90_4860-MBANKALM_00326	371.1059327904
UniRef90_Q89ZN1	370.9159085719
UniRef90_Q8SPY5	370.9154465533
UniRef90_G3QKC8	370.6052703691
UniClust90_43080-OOIKMCAP_00422	370.0893542447
UniRef90_A0A174XDG0	370.0893542447
UniRef90_F7HQP9	369.4743038013
UniRef90_W6PNY1	369.3134137687
UniClust90_5184-NDHLENFC_00521	369.2669334575
UniRef90_A0A2Y4X1Z5	368.4481597691
UniClust90_43521-HBPFBDGG_01385	367.6330089732
UniRef90_D4MYA5	367.6330089732
UniRef90_A0A066T301	366.8214570770
UniRef90_A0A2M9V699	366.8214570770
UniRef90_K1TRS1	365.5398937827
UniClust90_15067-AHCCGJNG_01196	365.2090550679
UniClust90_41632-GKIEKCOE_03151	364.4081580173
UniRef90_UNK4793-FAJPDOFC_00313	364.4081580173
UniClust90_29321-IECKAIAG_01944	363.9802692193
UniClust90_7278-JBPMEONM_00458	363.6107659866
UniRef90_Q83JX9	363.6107659866
UniClust90_4760-KHFLOLBI_01886	362.8168560172
UniRef90_A0A351TMQ7	362.4046160770
UniClust90_1897-MPMLAFOH_01724	362.0264053505
UniClust90_35725-LOMJFFOD_01944	362.0264053505
UniRef90_A0A377CWL9	362.0264053505
UniRef90_A0A377CWL3	361.2393914258
UniRef90_K5ZGK1	361.2393914258
UniRef90_E0SKT8	360.6820611042
UniClust90_4768-BBHPOEIF_01524	360.4557918783
UniClust90_43256-OHHJDHLP_00580	359.6755845365
UniClust90_4631-DOIFNNNE_02218	359.6755845365
UniRef90_A0A288W2Y1	359.6755845365
UniRef90_A0A379VRM6	359.6755845365
UniRef90_A0A0P0FKW0	358.8987474209
UniRef90_P0ACA8	358.1252587411
UniClust90_4725-LGPDAIHO_01208	357.5716091488
UniRef90_A0A376KVD7	357.0145898971
UniRef90_A0A0P0F9Y9	356.2125924920
UniClust90_19288-AENDKIBH_00566	355.8246682139
UniClust90_4991-GPNHGCGE_01658	355.8246682139
UniRef90_A0A2W0D4R3	355.8246682139
UniRef90_A0A378G5P7	355.8246682139
UniRef90_A0A3R6J288	355.8246682139
UniClust90_1962-HJIBELDN_02205	355.0643590938
UniRef90_A0A377DKR9	355.0643590938
UniClust90_4668-AIPLIPDL_01351	354.3072922300
UniClust90_65958-IGFCHKDP_00801	354.3072922300
UniRef90_F9YQ08	353.0125659888
UniRef90_A0A0P0ETT5	352.8028026664
UniRef90_A0A174E251	352.8028026664
UniRef90_A0A377KFE7	352.8028026664
UniRef90_M0R0K1	352.8028026664
UniRef90_K1TYT4	352.0553391014
UniRef90_A0A2P5YF41	351.7395116545
UniClust90_4706-IHMMBDJK_01187	351.3110360589
UniRef90_A0A174NGH2	351.2761567137
UniClust90_37186-KIKJHGLL_00394	350.5698735356
UniClust90_42195-GOGJPALE_01423	350.5698735356
UniRef90_U3U4V1	350.5698735356
UniRef90_A0A173YR90	350.4841664882
UniRef90_A0A174LUX8	349.8318316966
UniRef90_P49366-3	349.3764525573
UniClust90_4974-HCMJENKG_02962	349.0968908737
UniRef90_UNK6178-JDHOHDGE_01139	349.0968908737
UniClust90_66069-NGDDGGKC_01590	348.4201591550
UniRef90_A0A3N2KVL2	348.1721094484
UniRef90_UNK4751-APAHCGGJ_01006	347.6362344265
UniRef90_UNK4813-GFFPJIGI_01558	347.6362344265
UniRef90_UNK4834-BMPBHJDF_00331	347.6362344265
UniClust90_1878-LPADGOHM_01881	346.9104802837
UniRef90_A0A3R6LUQ1	346.9104802837
UniClust90_6649-JJCHFHCN_00234	346.1877501164
UniClust90_6140-BKDFKPFJ_00005	345.4680250642
UniRef90_A0A0G1WLA4	345.4680250642
UniRef90_K5A7V2	345.4680250642
UniRef90_UNK4760-GEDGMAEB_04851	345.4680250642
UniClust90_5184-PJPHNPON_01670	344.7512864230
UniRef90_A0A174RFL8	344.7512864230
UniRef90_C0B5F1	344.7512864230
UniRef90_UNK5184-PJPHNPON_01670	344.7512864230
UniRef90_A0A377DR21	344.0375156436
UniRef90_F3AT74	343.8762756678
UniRef90_P0AAV5	342.6188042389
UniClust90_104233-DMCFJOED_00019	342.3630279995
UniRef90_A0A1C5Z967	341.9138272755
UniRef90_A0A376UKW7	341.9138272755
UniRef90_A0A379S7Q6	341.7827538905
UniClust90_6153-BNMPBFGK_02263	340.5125410981
UniRef90_A0A0P0M0P4	339.3156978889
UniRef90_C7H351	339.1226939916
UniClust90_2161-DBHIKOLH_01409	337.7441464550
UniRef90_A0A485B552	337.0590670505
UniClust90_4803-CANAFCCN_01037	336.3767612467
UniRef90_A0A174WJ72	336.3767612467
UniRef90_UPI000E58EA08	335.8297460057
UniRef90_E0QM31	335.6972122341
UniRef90_A0A069J798	335.0204033385
UniRef90_A0A0T9GXS0	334.6713176337
UniRef90_A0A3P8L1Y2	333.6749398712
UniRef90_Q46810	333.6749398712
UniRef90_F5NW87	333.2848531658
UniClust90_1478-DOFGFOGM_00610	333.0062526170
UniRef90_A0A2X2YCM9	333.0062526170
UniRef90_P0AC29	333.0062526170
UniRef90_A0A376U8T0	332.3402401118
UniRef90_A0A413LIE8	332.3402401118
UniClust90_4760-LCLGHFBG_01192	331.9712151619
UniRef90_UNK5043-MMNMCPLJ_00752	331.6768863391
UniClust90_35592-DAPOJEFA_01547	331.0161754101
UniRef90_A0A376W574	331.0161754101
UniClust90_10079-BMFMINNE_04845	329.7026191585
UniRef90_A0A2X4ZQ93	329.7026191585
UniRef90_A0A376MHQ6	329.7026191585
UniClust90_4761-DNGHOHHP_02615	329.0497426849
UniRef90_A0A377AZ44	329.0497426849
UniClust90_2073-OLJBNDND_02055	328.3994467507
UniClust90_40800-LBHFJFDE_00229	328.3994467507
UniRef90_UNK1949-KJMLOBLD_01296	327.7517160865
UniClust90_4833-OGOFIJLB_01209	325.8237648154
UniRef90_A0A173R8V1	324.5510157341
UniRef90_A0A3D3RZE9	324.5510157341
UniRef90_Q5LAS7	324.5510157341
UniClust90_4363-KMIGPNPL_01770	323.2881713149
UniRef90_A0A376SPN4	323.2881713149
UniRef90_A0A3S4K1L0	323.2881713149
UniRef90_K1TXD5	323.2881713149
UniRef90_A0A3D1VRA4	322.6604272930
UniRef90_Q5LA67	322.6604272930
UniClust90_4724-LMEMGFOF_03821	322.0351163874
UniClust90_4631-ADOGLMBP_03778	320.7917375596
UniClust90_4732-NBALLBED_04472	319.5579231844
UniRef90_UNK59878-HPOFCIPN_01195	319.5579231844
UniRef90_Q5LG56	318.3335633254
UniClust90_4602-ANFPFCLD_00850	317.7248949443
UniClust90_4604-CDDIACJP_00847	317.7248949443
UniRef90_D6DJD1	317.7248949443
UniRef90_Q9HFN4	317.7248949443
UniClust90_4758-HACMPMGC_04170	317.1185497250
UniRef90_A0A174CSB9	317.1185497250
UniClust90_4631-ADOGLMBP_01374	316.9336573013
UniClust90_66067-FKPACPJB_00636	316.3005938867
UniClust90_4809-EGGAKFFC_03334	315.9127757716
UniClust90_7063-NJMLOHPD_01516	315.9127757716
UniRef90_A0A376ML21	314.7161364695
UniClust90_3970-HMHPLCIF_04310	314.1212099355
UniRef90_A0A0D9S081	314.1212099355
UniClust90_83503-AFPCENEE_01107	313.5285284073
UniRef90_A0A174V0Z4	312.9380792013
UniRef90_A0A2I0MZ68	312.9380792013
UniRef90_H0U476	312.9380792013
UniClust90_1796-CNEABBOP_01983	312.5753051152
UniClust90_1917-FIJMGGKF_02392	312.5753051152
UniRef90_UNK63885-GMOHLIED_00212	312.5753051152
UniRef90_H4LDT8	312.3498497291
UniRef90_P77150	311.3099817755
UniClust90_1898-PFLEJJGL_00831	311.1800001046
UniClust90_20278-KCIPLCKG_00957	311.1800001046
UniClust90_35739-FEDHIOCF_01098	311.1800001046
UniClust90_37086-NJNHIJED_01982	311.1800001046
UniRef90_A0A1Q9P371	311.1800001046
UniRef90_A0A449I0P9	311.1800001046
UniRef90_UNK1898-PFLEJJGL_00831	311.1800001046
UniRef90_A0A2X1KG77	310.6371904703
UniClust90_41519-LOAMDPHD_00819	310.0188807013
UniRef90_A0A376KK13	309.4415643499
UniRef90_B7DPH0	308.8930740209
UniClust90_4759-FONLMPPF_01523	308.8663941559
UniClust90_4832-HKGAKKIO_01302	308.8663941559
UniRef90_A0A2X7NX91	308.8663941559
UniRef90_O53021	308.8663941559
UniRef90_A0A478UAN2	308.2933581742
UniRef90_Q89YZ2	308.2933581742
UniRef90_A0A1C6E9T4	307.7224445479
UniRef90_Q46948	307.7224445479
UniRef90_UNK25497-AAMEGOHE_03805	307.7224445479
UniClust90_1782-EGKGAFKK_00798	307.1536415081
UniRef90_D4LHN1	307.1536415081
UniClust90_40904-KKDGMLOE_02815	306.5869373725
UniRef90_A0A108T8A9	306.5869373725
UniRef90_H0YIW7	305.4597795145
UniClust90_43521-FJCBFFNK_00828	304.8993028548
UniRef90_A0A0N7IET5	304.8993028548
UniClust90_4080-MPAJEOPH_00333	304.3408792232
UniRef90_A0A2D3C320	304.3408792232
UniClust90_4031-JGDLJHEC_01816	303.2301460874
UniClust90_47527-DOPKCLGM_01578	303.2301460874
UniRef90_A0A1B1Q348	303.0934498227
UniRef90_A0A2K5S6U9	302.6778143094
UniRef90_A0A3N2KPK6	302.6778143094
UniRef90_UPI00105C6AAA	302.1274910107
UniRef90_A0A485EAZ7	301.5791652557
UniRef90_H1LT10	301.5791652557
UniRef90_K9EPA6	301.3079770206
UniClust90_27789-PFALEEGP_04175	299.4056217223
UniClust90_65948-DPLDIEDJ_00143	299.4056217223
UniRef90_P0ADA2	299.4056217223
UniClust90_58537-KJHEFLDJ_00009	298.8671224027
UniRef90_A0A0T9WKE9	298.3305566533
UniClust90_66068-IKCBIOMH_01672	297.7959140786
UniRef90_A0A1C5Q7N5	297.7959140786
UniRef90_A0A377KEN1	297.7959140786
UniRef90_Q8A293	297.7959140786
UniRef90_UNK1867-LAAEEMPK_02251	297.7959140786
UniRef90_A0A377AMH9	296.7408734029
UniRef90_Q8A0U2	296.7323572426
UniRef90_A0A174NBX1	296.2373082649
UniRef90_A0A376TU91	295.6763702062
UniRef90_UNK15267-OIHEKMMJ_01615	295.6763702062
UniClust90_17121-JINCGIGJ_01624	294.6278724395
UniRef90_A0A3M1LJE4	294.6278724395
UniRef90_A0A3R6TGK1	294.6278724395
UniRef90_C5EJE5	294.6278724395
UniRef90_W4XZM8	294.4849240981
UniClust90_4530-NJPHGDFD_01418	294.1064071785
UniRef90_A0A0A1A7M1	294.1064071785
UniClust90_71712-CKFHLMIM_00483	293.0689948075
UniClust90_4702-EILGKEAP_01243	292.5530282674
UniClust90_4741-ECNMBNDG_00036	292.5530282674
UniRef90_A0A379WL33	292.5530282674
UniRef90_A0A417ZN93	292.5530282674
UniRef90_UPI00066EFFC8	292.5138005517
UniRef90_A0A0N7J6T6	292.0388753179
UniRef90_A0A377JXW7	292.0388753179
UniRef90_Q8A7Z7	292.0388753179
UniClust90_35459-CKOFIKCJ_01160	291.5265264138
UniRef90_Q8A9C2	291.5265264138
UniRef90_UNK41402-JNMEDHBD_02141	291.5265264138
UniRef90_A0A1I0SBB4	291.1439456705
UniRef90_A0A0P0GKK0	291.0159720768
UniRef90_A0A174M7J6	291.0159720768
UniRef90_A0A3D1NJW5	291.0159720768
UniRef90_A0A351TS15	290.5072028949
UniClust90_4715-MJGBLFNE_01072	290.0002095216
UniRef90_W1IAS0	289.9897561913
UniRef90_A0A409FFZ3	289.5763066921
UniRef90_A0A078RFD0	289.4949826757
UniRef90_A0A178IN93	289.4949826757
UniRef90_D3AU76	289.4949826757
UniRef90_Q8A0W0	288.2867348036
UniRef90_A0A174S447	287.9898094556
UniRef90_A0A2M6GIE8	287.9898094556
UniRef90_A0A067HQX2	287.7956957532
UniRef90_A0A376SEZ5	287.4915571901
UniRef90_UNK6753-PHHKMFAM_01909	287.4915571901
UniRef90_Q3L7K3	286.9950260032
UniRef90_W1FWY4	286.9950260032
UniRef90_A0A2K6Q6U2	286.8211177822
UniClust90_4449-AOGIHNIN_01609	286.5002069929
UniClust90_4994-HNLBPLLI_01292	285.5156701991
UniRef90_E6SP10	285.5156701991
UniRef90_H0Y450	285.5156701991
UniRef90_P39367	285.0259349157
UniClust90_66068-IFLLMJCP_01250	284.0514872750
UniClust90_4759-DPKOFAIA_02934	283.5667577745
UniClust90_6221-NMDONGKA_01214	283.5667577745
UniClust90_9418-DOMKGAHF_01632	283.5667577745
UniRef90_A0A174DAS8	283.5667577745
UniRef90_A0A108T7P2	283.0836798226
UniRef90_UNK36988-KDGGNIJA_01624	283.0836798226
UniRef90_A0A174VL17	282.1354570067
UniRef90_P63633	282.1224449166
UniClust90_35590-HBJNCMAI_02315	281.6442712811
UniRef90_A0A139K5X5	281.6442712811
UniRef90_A0A174BKC5	281.5650050178
UniRef90_D6D811	281.1677158306
UniRef90_Q0TBU8	281.1677158306
UniRef90_A0A2X3IE54	280.6927703647
UniRef90_A0A485B1E0	280.6927703647
UniRef90_E5Y1N1	280.6927703647
UniRef90_R6WJU9	280.6927703647
UniClust90_1818-IPMHIJJM_00403	280.2584789338
UniRef90_P76008	280.2194267384
UniClust90_4732-NBALLBED_00527	279.7476768617
UniRef90_P76459	279.7476768617
UniClust90_15271-PNMIJGFK_00380	279.2775126990
UniRef90_A0A1D5R6H9	279.2775126990
UniRef90_R9HY29	279.2775126990
UniClust90_4725-CINLKEBL_03952	278.8089262682
UniRef90_A0A3D3J2X8	278.8089262682
UniRef90_F7JVP9	278.8089262682
UniRef90_A0A379TBU7	278.3419096413
UniRef90_A0A174DJ44	277.9466014759
UniRef90_A0A174UMQ2	277.6614111212
UniRef90_A0A174YDS7	277.4125543504
UniRef90_I2GQ18	277.4125543504
UniRef90_W4PLY5	277.4125543504
UniClust90_41412-NPKGAOLL_00687	276.9502000931
UniClust90_27789-PFALEEGP_03188	276.4893844524
UniRef90_A0A2X1J5H1	276.4893844524
UniRef90_H1LTT2	276.4893844524
UniRef90_B3CB01	276.0300997606
UniRef90_A0A0P0G603	275.5723384011
UniRef90_X5NTY9	275.5723384011
UniClust90_59850-FIJLBCIM_01068	275.4384597584
UniClust90_41417-GNJGCAMD_00102	275.3919099451
UniRef90_UNK1945-MIENNJHC_00198	275.0060804292
UniClust90_4862-MCFEMOPM_00985	274.6613554643
UniClust90_6747-PILGBFIM_01574	274.6613554643
UniClust90_4672-KAGJCICJ_01885	274.2081189041
UniRef90_UNK102240-ALJHEMFE_01147	274.2081189041
UniClust90_1828-OMFAKKDC_01393	273.7563757098
UniClust90_1860-MNANOHJO_01898	273.7563757098
UniClust90_4778-HJJEFBOL_00603	273.7563757098
UniRef90_H0YH31	273.7563757098
UniClust90_41560-EMDOCGPK_00469	273.7552613790
UniClust90_4631-FGPCFHBK_02566	272.8573399932
UniRef90_E2QKZ9	272.8573399932
UniRef90_A0A173W326	271.9641899442
UniRef90_A4WY88	271.5198040129
UniRef90_A0A2X2Y8Z8	271.4144100635
UniClust90_3613-HENBHNGE_00279	271.0768679541
UniRef90_A0A377DJR3	270.6353746838
UniClust90_3992-BEIEPKDN_01711	270.1953171640
UniRef90_A0A174F6T3	270.1953171640
UniRef90_B0G4Y0	270.1953171640
UniClust90_1878-PJAOOBFH_00512	269.7566884024
UniClust90_29002-NGKEGGIO_01135	269.7566884024
UniRef90_A0A173WXN4	269.7566884024
UniRef90_A0A090RMB9	269.3194814520
UniRef90_A0A2K6PS07	269.3194814520
UniRef90_A0A2K5Z9T5	269.1021147349
UniClust90_15394-APDBLFEL_01349	268.9242905007
UniRef90_A0A174RDN7	268.8836894108
UniRef90_P03697	268.8836894108
UniRef90_J9GNZ0	268.1607426785
UniRef90_A0A1Q8L4X8	268.0163226708
UniRef90_D4MW29	268.0163226708
UniClust90_27789-PFALEEGP_01497	267.5847343895
UniClust90_76661-ECIIBGBO_00221	267.5847343895
UniClust90_47582-FPBHEBLK_00628	267.1545338519
UniClust90_4808-BKNEJEGO_01271	267.0966650722
UniRef90_A0A1C5RK29	266.7257143754
UniClust90_41654-OFHPEMKP_02312	266.2982693203
UniClust90_41705-FLKGDKME_01812	266.2982693203
UniRef90_A0A447X644	266.2982693203
UniRef90_UPI00098CD065	266.2982693203
UniClust90_1848-LPBBCMOF_03869	265.8721920894
UniRef90_B7BHE4	265.7022087817
UniRef90_A0A3D0HV43	265.4474761276
UniRef90_A0A447URA2	265.4474761276
UniRef90_A0A174JUM1	265.1318956118
UniRef90_W1F758	265.0241149217
UniRef90_UNK6330-CEMGPDHC_01728	264.6021019998
UniClust90_41613-HKDLEJHG_01521	264.1814309314
UniClust90_4777-HNAGEJJI_01377	264.1814309314
UniRef90_A0A376J2I6	264.1814309314
UniClust90_29422-FAPHNNAK_00325	263.7757873754
UniRef90_D4VNI2	263.7620953268
UniRef90_A0A1M4M9K9	263.3440888366
UniClust90_105985-CKHFEIFD_00148	262.9274051517
UniRef90_A0A1G4FFJ2	262.9274051517
UniClust90_8245-OPICDPAF_00627	262.5120380030
UniRef90_A0A227LFQ8	262.3634151872
UniClust90_4714-BPHPCNMJ_01360	262.2265354487
UniRef90_A0A414A9I1	262.0979811607
UniRef90_A0A0U5P6S6	261.6852284345
UniRef90_UNK1343-LPMEMEBH_00989	261.6852284345
UniRef90_B0EG47	261.2737736728
UniClust90_4721-KIFJDMHE_01521	260.8636107628
UniClust90_6183-OJCCBJPH_01782	260.8636107628
UniRef90_G4V945	260.8636107628
UniClust90_37164-AKEFAAEG_02219	260.4547336299
UniRef90_A0A2R5LQ88	260.4547336299
UniRef90_C9IZU8	260.4547336299
UniRef90_A0A377K5R5	260.0471362377
UniRef90_A0A174YZP4	260.0471362377
UniRef90_P16679	260.0471362377
UniClust90_4586-EGDNOHBC_00251	259.2357567174
UniRef90_A0A061KLE0	259.2357567174
UniRef90_UNK4709-NMCHNFLD_01322	259.2357567174
UniRef90_A0A2X3KHC8	258.4294246592
UniClust90_35817-HNMABOFE_00241	258.0281367327
UniRef90_A0A376LME8	258.0281367327
UniRef90_A0A376SBH3	258.0281367327
UniRef90_A0A376Y6A0	258.0281367327
UniRef90_A0A376LFF9	257.6280931099
UniRef90_A0A377CBH4	257.2292880122
UniRef90_A0A406RI60	257.2292880122
UniRef90_A0A1Q7AIQ6	256.8317156969
UniClust90_47663-DKHDBDLI_01713	256.7271183290
UniClust90_1464-DOEBMMJI_00221	256.4353704566
UniRef90_A0A2X1N9Z3	256.4353704566
UniClust90_4900-DDMGBAAD_01096	255.6463385475
UniClust90_6014-EDEJFDCA_01303	255.6463385475
UniRef90_A0A447X9I5	255.6463385475
UniRef90_H6SIB2	255.3562621647
UniClust90_41692-OFKCHDHG_00593	253.6948397800
UniRef90_A0A2X3JS47	253.6948397800
UniRef90_A0A139JYB9	253.3081098413
UniRef90_A0A377K135	253.3081098413
UniRef90_P42216	253.3081098413
UniClust90_37143-HGGDLLOD_00901	252.9225571627
UniClust90_17347-BBHAPMGC_00490	252.5381763767
UniClust90_4732-NBALLBED_00645	252.5381763767
UniRef90_A0A173WXG6	252.5381763767
UniRef90_Q8A155	252.3477331691
UniClust90_4703-ADIEGBIH_01202	252.1549621485
UniRef90_A0A174V0A6	252.1549621485
UniClust90_37508-DGMFPFOJ_00050	251.3920121874
UniRef90_A0A2N2BKX1	251.3920121874
UniClust90_8059-LPCKHCBL_00907	251.0122659454
UniRef90_A0A2I3S6X0	250.6336652426
UniRef90_C5EUM5	250.6336652426
UniClust90_4960-NBCFILEG_01999	250.2562049034
UniClust90_6184-DIMDMAFO_00056	250.2562049034
UniRef90_A0A447WKE8	250.2562049034
UniRef90_A0A0K6BRP5	249.8798797833
UniRef90_C7S9U6	249.8798797833
UniClust90_10113-PNJBKHIP_03786	249.5046847686
UniRef90_R6EMF8	249.5046847686
UniRef90_A0A353J3N4	249.1356547322
UniClust90_39990-GKIMNOGB_00257	249.1306147764
UniRef90_A0A108T1Q9	249.1306147764
UniRef90_K5Z582	248.7576647543
UniClust90_4702-LOHFEEOM_00081	248.1103701860
UniClust90_40511-CGJLOOPK_02001	248.0151045610
UniRef90_E5X2I3	248.0151045610
UniClust90_71883-AGDDHNLK_00750	247.6454844350
UniClust90_43560-CNDPCHIA_00454	247.2769643689
UniClust90_62114-ABGDHONK_00899	247.2769643689
UniRef90_J9FPG4	247.2769643689
UniRef90_A0A0P0FSV5	246.9208474234
UniRef90_A0A2S5A8W0	246.9095394590
UniRef90_A0A0N7I9Y0	246.1779556383
UniRef90_T4APD8	246.1779556383
UniClust90_63885-GMOHLIED_00212	245.9240141889
UniRef90_C7G8P8	245.8137870649
UniRef90_UNK4742-BBAJAIKE_00344	245.8137870649
UniRef90_Q9BUB5	245.4540414540
UniClust90_4920-FMCCDJEF_00727	245.4506943218
UniRef90_A0A173R1U9	245.4506943218
UniClust90_1942-HLBEGABG_02004	245.0886726488
UniRef90_A0A174K9Y7	245.0886726488
UniRef90_Q8A8H2	245.0886726488
UniRef90_R6WTW6	244.7277173135
UniClust90_4809-EGGAKFFC_03592	244.3678236116
UniRef90_Q8A287	244.1713408731
UniRef90_A0A174E137	244.0089868662
UniRef90_Q8A004	244.0089868662
UniClust90_40800-KKFFEGGG_01237	243.2944656748
UniRef90_A0A376RR94	242.5841168699
UniClust90_1822-PDADMBLA_00935	242.2304957083
UniClust90_47660-DECOOLAL_01684	242.2304957083
UniRef90_UNK1862-IOCAFLJD_01034	242.2304957083
UniRef90_T0CW97	241.7368826585
UniClust90_35641-AJAKGAMD_02052	241.5263372905
UniClust90_4701-LJKBLDBL_00692	241.5263372905
UniRef90_W1APG1	241.4523184832
UniClust90_48548-BJNIGIJH_01758	241.1757910825
UniRef90_P23917	241.1757910825
UniRef90_A0A174EAD3	241.0622537298
UniRef90_A0A0I1NL42	240.8262609505
UniRef90_A0A174L4A9	240.8262609505
UniClust90_4891-ELPCLGPL_01862	240.4777424832
UniRef90_A0A1C5P989	240.4777424832
UniRef90_Q8A0B5	240.4777424832
UniRef90_A0A1E3A2A6	240.1302312946
UniRef90_A7AZH2	239.7837230244
UniRef90_E2QG62	239.7837230244
UniRef90_A0A414B171	239.4382133370
UniRef90_UNK35727-HJGBHLMC_01106	239.4382133370
UniRef90_C6ITE1	239.1462079713
UniRef90_A0A484YWZ4	239.0936979221
UniRef90_Q6QI14	238.9373860492
UniClust90_4042-DACLFOIA_01000	238.7501724941
UniRef90_T0U031	238.7501724941
UniRef90_W4PNF2	238.7501724941
UniRef90_A0A376NZN6	238.7501724941
UniClust90_58537-FJCGEGON_01092	238.4076327918
UniRef90_A0A174RPU6	238.4076327918
UniRef90_A0A174I8B8	238.1550716990
UniClust90_4701-COBFAEPB_01489	238.0660745786
UniRef90_A0A174IB91	237.7254936422
UniClust90_5853-DMKCALJI_01242	237.6350711393
UniClust90_1946-MGJAPMBC_02700	237.3858857941
UniRef90_P44839	237.3858857941
UniClust90_10111-JBFPEFPK_02775	237.0472468700
UniRef90_A0A381IB31	237.0472468700
UniClust90_4042-OAHCFMIJ_01138	236.7095727292
UniRef90_A0A0L6ZBJ4	236.7095727292
UniRef90_A0A174JWW5	236.3728592544
UniRef90_D1NXA9	236.3728592544
UniRef90_A0A377BBP5	236.0371023521
UniRef90_A0A449K2S0	236.0371023521
UniClust90_1858-ADEJPEND_02250	235.7022979516
UniClust90_4626-MEFAAPEH_01506	235.7022979516
UniRef90_A0A0M9AP40	235.7022979516
UniRef90_A0A0E9G982	235.3684420055
UniRef90_Q8A005	235.3684420055
UniRef90_Q8FI04	235.3684420055
UniRef90_C9L5U7	235.0355304892
UniClust90_79987-KMAMEBJJ_00484	234.7035594010
UniRef90_A0A174ICT8	234.0424226139
UniRef90_A0A174M9F5	234.0424226139
UniRef90_A0A174FAF0	233.4088917629
UniRef90_A0A0F0CI05	233.3850000785
UniRef90_A0A377E333	233.3850000785
UniRef90_Q45619	233.3850000785
UniRef90_A0A173U3Y9	233.0576718876
UniRef90_A0A415SAI4	233.0576718876
UniRef90_J9F9L1	232.9619754170
UniRef90_A0A174LLX0	232.9057893977
UniRef90_UNK6744-EAADCDGE_00710	232.7312605825
UniRef90_A0A174ZQ73	232.4057623159
UniRef90_C9L976	232.4057623159
UniRef90_J9C8V6	232.2525703107
UniRef90_UNK101324-BEKHAPGC_01412	232.0811732624
UniClust90_1949-OBFCLCAA_00550	231.7574896177
UniRef90_UNK6347-BFAAJKJH_01372	231.4347075987
UniRef90_A0A1W6UGI7	231.1128234435
UniRef90_A0A2X0S6U6	230.7918334109
UniRef90_A0A1V2SYZ0	230.4717337807
UniRef90_A0A3D3UAK6	230.3793502425
UniRef90_Q96J02	230.2252553648
UniRef90_A0A2R9AKF7	230.1525208530
UniClust90_41411-GINNAMGL_00998	229.5167404087
UniRef90_A0A0K6BZ74	229.5167404087
UniRef90_W4PRD3	229.5167404087
UniClust90_14846-JDNHELIA_01280	229.2001655943
UniRef90_A0A0U5JDG3	229.2001655943
UniRef90_UNK1890-PGIPMGNI_01158	229.2001655943
UniRef90_UNK63885-AFACIFBN_02086	228.9011901939
UniRef90_A0A1V5HIR7	228.8844628869
UniClust90_4732-DIHGOPAH_00553	228.7181578005
UniRef90_A0A377Z542	228.5696286876
UniClust90_4891-NBACEJHC_00126	228.4830370872
UniRef90_A0A0P0EUE4	228.2631888800
UniClust90_4549-EOGDDCAJ_01785	228.2556594174
UniRef90_A0A174D3K1	228.2556594174
UniRef90_C9L731	228.2556594174
UniRef90_E2X3F2	228.2556594174
UniClust90_4786-FDJFHFEC_04073	227.9425515170
UniRef90_G1WUW5	227.9425515170
UniRef90_Q8A8Y4	227.9425515170
UniRef90_UNK3548-JILCPGHI_00194	227.9425515170
UniClust90_4770-MDJBIHMP_02333	227.8665778816
UniClust90_14138-JOIPEJJI_00623	227.6303014464
UniRef90_X1K3S1	227.6303014464
UniRef90_A0A0P0FRC4	227.3703911367
UniClust90_4624-CEFHLILE_01839	227.0083607321
UniRef90_Q8A012	227.0083607321
UniRef90_R5U501	226.3898093404
UniRef90_A0A376KKC1	226.0817959944
UniRef90_A0A1C5L9B1	226.0418638866
UniRef90_A0A173X9S1	225.1627643034
UniRef90_R7JBG6	224.8580785600
UniRef90_D4J9T8	224.5814918387
UniRef90_A0A0T9GXT0	224.5542162917
UniRef90_B0NEW9	224.5542162917
UniRef90_Q5LI89	224.5542162917
UniRef90_A0A376TUU8	224.4268074217
UniClust90_41609-FLABIIBJ_03869	224.2511741645
UniRef90_A0A376MLC7	224.2511741645
UniClust90_37061-IKAGMIJF_00149	224.1901242340
UniClust90_41549-PPFBBNCB_03793	223.9489488624
UniRef90_A0A0A6ZVM0	223.9489488624
UniRef90_A0A0P0FR28	223.9489488624
UniRef90_Q83PV6	223.9489488624
UniRef90_R5KK50	223.9489488624
UniRef90_A0A376VES2	223.6475370873
UniClust90_20544-ADJNDPLL_01469	223.4525941584
UniClust90_29381-PJFHMIKP_02567	223.3469355590
UniRef90_A0A376TQI6	223.3469355590
UniRef90_A0A173WE17	223.0471410146
UniRef90_A0A376U5B7	223.0471410146
UniClust90_4607-AHMJBOJG_00247	222.4499599142
UniRef90_A0A1E3AD68	222.4499599142
UniRef90_UNK4328-EDINJOGE_00131	222.4499599142
UniRef90_A0A2K5IE42	222.3372876135
UniClust90_1945-BEIDGJAN_01497	222.1525669196
UniRef90_A0A1C7I9D2	222.1525669196
UniClust90_35814-NPMILCLN_00609	221.8559680319
UniClust90_43075-BPECMACN_01890	221.5601600745
UniClust90_41569-OGGCGLPJ_01053	220.9709043296
